"CUADRO Nº 27: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia JORGE BASADRE (000)",5571,1527,2371,984,178,426,85
"Sin nivel (001)",238,3,77,86,14,57,1
"Educación inicial (002)",8,,5,1,,2,
"Primaria (003)",916,55,418,285,40,103,15
"Secundaria (004)",2073,338,1164,337,41,151,42
"Superior no univ. incompleta (005)",367,98,159,57,15,24,14
"Superior no univ. completa (006)",692,292,244,83,26,40,7
"Superior univ. incompleta (007)",307,108,110,54,12,19,4
"Superior univ. completa (008)",970,633,194,81,30,30,2
"Hombres (010)",4053,1095,2070,593,128,159,8
"Sin nivel (011)",75,1,38,26,4,6,
"Educación inicial (012)",6,,5,1,,,
"Primaria (013)",596,42,331,171,26,25,1
"Secundaria (014)",1587,252,1040,193,24,71,7
"Superior no univ. incompleta (015)",273,67,143,41,12,10,
"Superior no univ. completa (016)",543,205,235,58,23,22,
"Superior univ. incompleta (017)",243,75,102,44,12,10,
"Superior univ. completa (018)",730,453,176,59,27,15,
"Mujeres (020)",1518,432,301,391,50,267,77
"Sin nivel (021)",163,2,39,60,10,51,1
"Educación inicial (022)",2,,,,,2,
"Primaria (023)",320,13,87,114,14,78,14
"Secundaria (024)",486,86,124,144,17,80,35
"Superior no univ. incompleta (025)",94,31,16,16,3,14,14
"Superior no univ. completa (026)",149,87,9,25,3,18,7
"Superior univ. incompleta (027)",64,33,8,10,,9,4
"Superior univ. completa (028)",240,180,18,22,3,15,2
,,,,,,,
"URBANA (030)",3363,1264,1488,384,37,113,77
"Sin nivel (031)",52,2,20,23,,6,1
"Educación inicial (032)",2,,2,,,,
"Primaria (033)",403,27,220,104,6,31,15
"Secundaria (034)",1262,260,745,156,13,54,34
"Superior no univ. incompleta (035)",201,70,94,17,3,3,14
"Superior no univ. completa (036)",473,241,184,31,2,8,7
"Superior univ. incompleta (037)",175,82,68,16,2,3,4
"Superior univ. completa (038)",795,582,155,37,11,8,2
"Hombres (040)",2552,936,1358,190,25,39,4
"Sin nivel (041)",16,,11,5,,,
"Educación inicial (042)",2,,2,,,,
"Primaria (043)",271,22,184,53,3,8,1
"Secundaria (044)",996,208,685,74,8,18,3
"Superior no univ. incompleta (045)",150,51,87,9,2,1,
"Superior no univ. completa (046)",375,175,179,16,1,4,
"Superior univ. incompleta (047)",135,59,64,9,2,1,
"Superior univ. completa (048)",607,421,146,24,9,7,
"Mujeres (050)",811,328,130,194,12,74,73
"Sin nivel (051)",36,2,9,18,,6,1
"Primaria (053)",132,5,36,51,3,23,14
"Secundaria (054)",266,52,60,82,5,36,31
"Superior no univ. incompleta (055)",51,19,7,8,1,2,14
"Superior no univ. completa (056)",98,66,5,15,1,4,7
"Superior univ. incompleta (057)",40,23,4,7,,2,4
"Superior univ. completa (058)",188,161,9,13,2,1,2
,,,,,,,
"RURAL (060)",2208,263,883,600,141,313,8
"Sin nivel (061)",186,1,57,63,14,51,
"Educación inicial (062)",6,,3,1,,2,
"Primaria (063)",513,28,198,181,34,72,
"Secundaria (064)",811,78,419,181,28,97,8
"Superior no univ. incompleta (065)",166,28,65,40,12,21,
"Superior no univ. completa (066)",219,51,60,52,24,32,
"Superior univ. incompleta (067)",132,26,42,38,10,16,
"Superior univ. completa (068)",175,51,39,44,19,22,
"Hombres (070)",1501,159,712,403,103,120,4
"Sin nivel (071)",59,1,27,21,4,6,
"Educación inicial (072)",4,,3,1,,,
"Primaria (073)",325,20,147,118,23,17,
"Secundaria (074)",591,44,355,119,16,53,4
"Superior no univ. incompleta (075)",123,16,56,32,10,9,
"Superior no univ. completa (076)",168,30,56,42,22,18,
"Superior univ. incompleta (077)",108,16,38,35,10,9,
"Superior univ. completa (078)",123,32,30,35,18,8,
"Mujeres (080)",707,104,171,197,38,193,4
"Sin nivel (081)",127,,30,42,10,45,
"Educación inicial (082)",2,,,,,2,
"Primaria (083)",188,8,51,63,11,55,
"Secundaria (084)",220,34,64,62,12,44,4
"Superior no univ. incompleta (085)",43,12,9,8,2,12,
"Superior no univ. completa (086)",51,21,4,10,2,14,
"Superior univ. incompleta (087)",24,10,4,3,,7,
"Superior univ. completa (088)",52,19,9,9,1,14,
