"CUADRO Nº 27: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia LAMBAYEQUE (000)",78453,12589,31898,25462,1748,5019,1737
"Sin nivel (001)",4243,107,1976,1543,108,386,123
"Educación inicial (002)",82,8,39,18,,14,3
"Primaria (003)",29132,834,14848,9539,712,2460,739
"Secundaria (004)",27479,3022,12525,9069,544,1635,684
"Superior no univ. incompleta (005)",3425,1025,775,1330,67,152,76
"Superior no univ. completa (006)",6297,3045,1002,1900,138,149,63
"Superior univ. incompleta (007)",2271,955,359,743,52,134,28
"Superior univ. completa (008)",5524,3593,374,1320,127,89,21
"Hombres (010)",59673,7013,28700,19049,1463,3381,67
"Sin nivel (011)",2999,44,1608,1045,83,210,9
"Educación inicial (012)",65,4,36,13,,10,2
"Primaria (013)",23541,529,13295,7388,629,1678,22
"Secundaria (014)",22242,2021,11548,6998,453,1197,25
"Superior no univ. incompleta (015)",2312,539,691,947,54,79,2
"Superior no univ. completa (016)",3660,1445,866,1177,99,72,1
"Superior univ. incompleta (017)",1535,532,320,545,42,93,3
"Superior univ. completa (018)",3319,1899,336,936,103,42,3
"Mujeres (020)",18780,5576,3198,6413,285,1638,1670
"Sin nivel (021)",1244,63,368,498,25,176,114
"Educación inicial (022)",17,4,3,5,,4,1
"Primaria (023)",5591,305,1553,2151,83,782,717
"Secundaria (024)",5237,1001,977,2071,91,438,659
"Superior no univ. incompleta (025)",1113,486,84,383,13,73,74
"Superior no univ. completa (026)",2637,1600,136,723,39,77,62
"Superior univ. incompleta (027)",736,423,39,198,10,41,25
"Superior univ. completa (028)",2205,1694,38,384,24,47,18
,,,,,,,
"URBANA (030)",40458,11112,10096,15419,895,1750,1186
"Sin nivel (031)",1224,81,398,559,26,75,85
"Educación inicial (032)",49,7,19,14,,7,2
"Primaria (033)",8746,561,3026,3952,206,556,445
"Secundaria (034)",14871,2530,4737,6101,327,694,482
"Superior no univ. incompleta (035)",2899,936,556,1165,55,119,68
"Superior no univ. completa (036)",5401,2709,730,1678,119,107,58
"Superior univ. incompleta (037)",2113,916,308,705,45,113,26
"Superior univ. completa (038)",5155,3372,322,1245,117,79,20
"Hombres (040)",26980,6047,8841,10431,695,917,49
"Sin nivel (041)",667,33,297,283,17,31,6
"Educación inicial (042)",39,4,17,11,,5,2
"Primaria (043)",5988,329,2627,2564,171,285,12
"Secundaria (044)",10918,1648,4231,4372,251,395,21
"Superior no univ. incompleta (045)",1897,494,490,813,45,54,1
"Superior no univ. completa (046)",3018,1273,622,1005,81,36,1
"Superior univ. incompleta (047)",1403,504,272,512,35,77,3
"Superior univ. completa (048)",3050,1762,285,871,95,34,3
"Mujeres (050)",13478,5065,1255,4988,200,833,1137
"Sin nivel (051)",557,48,101,276,9,44,79
"Educación inicial (052)",10,3,2,3,,2,
"Primaria (053)",2758,232,399,1388,35,271,433
"Secundaria (054)",3953,882,506,1729,76,299,461
"Superior no univ. incompleta (055)",1002,442,66,352,10,65,67
"Superior no univ. completa (056)",2383,1436,108,673,38,71,57
"Superior univ. incompleta (057)",710,412,36,193,10,36,23
"Superior univ. completa (058)",2105,1610,37,374,22,45,17
,,,,,,,
"RURAL (060)",37995,1477,21802,10043,853,3269,551
"Sin nivel (061)",3019,26,1578,984,82,311,38
"Educación inicial (062)",33,1,20,4,,7,1
"Primaria (063)",20386,273,11822,5587,506,1904,294
"Secundaria (064)",12608,492,7788,2968,217,941,202
"Superior no univ. incompleta (065)",526,89,219,165,12,33,8
"Superior no univ. completa (066)",896,336,272,222,19,42,5
"Superior univ. incompleta (067)",158,39,51,38,7,21,2
"Superior univ. completa (068)",369,221,52,75,10,10,1
"Hombres (070)",32693,966,19859,8618,768,2464,18
"Sin nivel (071)",2332,11,1311,762,66,179,3
"Educación inicial (072)",26,,19,2,,5,
"Primaria (073)",17553,200,10668,4824,458,1393,10
"Secundaria (074)",11324,373,7317,2626,202,802,4
"Superior no univ. incompleta (075)",415,45,201,134,9,25,1
"Superior no univ. completa (076)",642,172,244,172,18,36,
"Superior univ. incompleta (077)",132,28,48,33,7,16,
"Superior univ. completa (078)",269,137,51,65,8,8,
"Mujeres (080)",5302,511,1943,1425,85,805,533
"Sin nivel (081)",687,15,267,222,16,132,35
"Educación inicial (082)",7,1,1,2,,2,1
"Primaria (083)",2833,73,1154,763,48,511,284
"Secundaria (084)",1284,119,471,342,15,139,198
"Superior no univ. incompleta (085)",111,44,18,31,3,8,7
"Superior no univ. completa (086)",254,164,28,50,1,6,5
"Superior univ. incompleta (087)",26,11,3,5,,5,2
"Superior univ. completa (088)",100,84,1,10,2,2,1
