"CUADRO Nº 12: POBLACIÓN DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, SEXO Y CONDICIÓN DE ACTIVIDAD",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, SEXO Y CONDICIÓN DE ACTIVIDAD",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
,,"SIN NIVEL","EDUCACIÓN INICIAL",PRIMARIA,SECUNDARIA,"SUP. NO UNIV. INCOMPLETA","SUP. NO UNIV. COMPLETA","SUP. UNIV. INCOMPLETA","SUP. UNIV. COMPLETA"
,,,,,,,,,
"Provincia SIHUAS (000)",26260,5552,663,11327,5907,620,907,510,774
"Hombres (001)",12853,1573,335,5743,3548,400,536,264,454
"Mujeres (002)",13407,3979,328,5584,2359,220,371,246,320
"PEA (003)",8720,1697,20,3095,2034,297,707,238,632
"Hombres (004)",6029,956,14,2204,1633,222,457,141,402
"Mujeres (005)",2691,741,6,891,401,75,250,97,230
"Ocupada (006)",8288,1643,18,2956,1900,272,669,220,610
"Hombres (007)",5682,920,12,2087,1515,203,433,128,384
"Mujeres (008)",2606,723,6,869,385,69,236,92,226
"Desocupada (009)",432,54,2,139,134,25,38,18,22
"Hombres (010)",347,36,2,117,118,19,24,13,18
"Mujeres (011)",85,18,,22,16,6,14,5,4
"No PEA (012)",17540,3855,643,8232,3873,323,200,272,142
"Hombres (013)",6824,617,321,3539,1915,178,79,123,52
"Mujeres (014)",10716,3238,322,4693,1958,145,121,149,90
,,,,,,,,,
"URBANA (018)",6986,625,111,2298,1968,333,664,366,621
"Hombres (019)",3479,124,57,1129,1085,193,358,182,351
"Mujeres (020)",3507,501,54,1169,883,140,306,184,270
"PEA (021)",2870,192,6,588,703,157,537,175,512
"Hombres (022)",1777,53,4,369,509,111,319,99,313
"Mujeres (023)",1093,139,2,219,194,46,218,76,199
"Ocupada (024)",2688,186,5,545,645,143,509,159,496
"Hombres (025)",1634,50,3,332,458,101,304,86,300
"Mujeres (026)",1054,136,2,213,187,42,205,73,196
"Desocupada (027)",182,6,1,43,58,14,28,16,16
"Hombres (028)",143,3,1,37,51,10,15,13,13
"Mujeres (029)",39,3,,6,7,4,13,3,3
"No PEA (030)",4116,433,105,1710,1265,176,127,191,109
"Hombres (031)",1702,71,53,760,576,82,39,83,38
"Mujeres (032)",2414,362,52,950,689,94,88,108,71
,,,,,,,,,
"RURAL (036)",19274,4927,552,9029,3939,287,243,144,153
"Hombres (037)",9374,1449,278,4614,2463,207,178,82,103
"Mujeres (038)",9900,3478,274,4415,1476,80,65,62,50
"PEA (039)",5850,1505,14,2507,1331,140,170,63,120
"Hombres (040)",4252,903,10,1835,1124,111,138,42,89
"Mujeres (041)",1598,602,4,672,207,29,32,21,31
"Ocupada (042)",5600,1457,13,2411,1255,129,160,61,114
"Hombres (043)",4048,870,9,1755,1057,102,129,42,84
"Mujeres (044)",1552,587,4,656,198,27,31,19,30
"Desocupada (045)",250,48,1,96,76,11,10,2,6
"Hombres (046)",204,33,1,80,67,9,9,,5
"Mujeres (047)",46,15,,16,9,2,1,2,1
"No PEA (048)",13424,3422,538,6522,2608,147,73,81,33
"Hombres (049)",5122,546,268,2779,1339,96,40,40,14
"Mujeres (050)",8302,2876,270,3743,1269,51,33,41,19
