"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia MARISCAL LUZURIAGA (000)",4801,736,916,2134,37,565,65,348
"Agric., ganadería, caza y silvicultura (001)",2636,5,585,1576,26,444,,
"Pesca (002)",2,,,2,,,,
"Industrias manufactureras (004)",89,2,19,61,,7,,
"Construcción (006)",266,9,206,34,1,16,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",243,16,1,190,7,29,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",3,,1,2,,,,
"Comercio al por mayor (009)",15,2,,8,1,4,,
"Comercio al por menor (010)",225,14,,180,6,25,,
"Hoteles y restaurantes (011)",66,8,5,49,1,3,,
"Trans., almac. y comunicaciones (012)",52,8,15,27,,2,,
"Intermediación financiera (013)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (014)",33,20,7,6,,,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",122,101,21,,,,,
"Enseñanza (016)",478,468,1,7,1,1,,
"Servicios sociales y de salud (017)",56,50,1,5,,,,
"Otras activ. serv.comun.soc y personales (018)",92,34,28,29,,1,,
"Hogares privados con servicio doméstico (019)",65,,,,,,65,
"Actividad economica no especificada (021)",252,14,27,148,1,62,,
"Desocupado (022)",348,,,,,,,348
"Hombres (023)",3816,509,828,1799,35,367,3,275
"Agric., ganadería, caza y silvicultura (024)",2387,4,527,1511,26,319,,
"Pesca (025)",2,,,2,,,,
"Industrias manufactureras (027)",71,1,16,49,,5,,
"Construcción (029)",256,9,197,33,1,16,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (030)",112,9,1,92,5,5,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",3,,1,2,,,,
"Comercio al por mayor (032)",6,,,6,,,,
"Comercio al por menor (033)",103,9,,84,5,5,,
"Hoteles y restaurantes (034)",6,1,,4,1,,,
"Trans., almac. y comunicaciones (035)",51,8,15,27,,1,,
"Intermediación financiera (036)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (037)",24,15,5,4,,,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",97,77,20,,,,,
"Enseñanza (039)",342,332,1,7,1,1,,
"Servicios sociales y de salud (040)",28,23,,5,,,,
"Otras activ. serv.comun.soc y personales (041)",59,21,26,12,,,,
"Hogares privados con servicio doméstico (042)",3,,,,,,3,
"Actividad economica no especificada (044)",102,8,20,53,1,20,,
"Desocupado (045)",275,,,,,,,275
"Mujeres (046)",985,227,88,335,2,198,62,73
"Agric., ganadería, caza y silvicultura (047)",249,1,58,65,,125,,
"Industrias manufactureras (050)",18,1,3,12,,2,,
"Construcción (052)",10,,9,1,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",131,7,,98,2,24,,
"Comercio al por mayor (055)",9,2,,2,1,4,,
"Comercio al por menor (056)",122,5,,96,1,20,,
"Hoteles y restaurantes (057)",60,7,5,45,,3,,
"Trans., almac. y comunicaciones (058)",1,,,,,1,,
"Activid.inmobil., empres. y alquileres (060)",9,5,2,2,,,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",25,24,1,,,,,
"Enseñanza (062)",136,136,,,,,,
"Servicios sociales y de salud (063)",28,27,1,,,,,
"Otras activ. serv.comun.soc y personales (064)",33,13,2,17,,1,,
"Hogares privados con servicio doméstico (065)",62,,,,,,62,
"Actividad economica no especificada (067)",150,6,7,95,,42,,
,,,,,,,,
"URBANA (068)",997,379,146,351,7,70,27,17
"Agric., ganadería, caza y silvicultura (069)",195,2,55,103,1,34,,
"Industrias manufactureras (072)",43,2,8,29,,4,,
"Construcción (074)",63,5,51,7,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (075)",147,6,1,119,5,16,,
"Venta, mant.y rep. veh.autom.y motoc. (076)",3,,1,2,,,,
"Comercio al por mayor (077)",12,1,,7,,4,,
"Comercio al por menor (078)",132,5,,110,5,12,,
"Hoteles y restaurantes (079)",46,5,2,36,1,2,,
"Trans., almac. y comunicaciones (080)",39,6,11,20,,2,,
"Intermediación financiera (081)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (082)",22,14,4,4,,,,
"Admin.pub. y defensa; p. segur.soc.afil (083)",67,61,6,,,,,
"Enseñanza (084)",219,215,1,2,,1,,
"Servicios sociales y de salud (085)",38,36,,2,,,,
"Otras activ. serv.comun.soc y personales (086)",30,18,2,10,,,,
"Hogares privados con servicio doméstico (087)",27,,,,,,27,
"Actividad economica no especificada (089)",43,8,5,19,,11,,
"Desocupado (090)",17,,,,,,,17
"Hombres (091)",653,244,134,221,6,35,2,11
"Agric., ganadería, caza y silvicultura (092)",177,2,52,96,1,26,,
"Industrias manufactureras (095)",35,1,8,23,,3,,
"Construcción (097)",60,5,48,7,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (098)",62,3,1,53,4,1,,
"Venta, mant.y rep. veh.autom.y motoc. (099)",3,,1,2,,,,
"Comercio al por mayor (100)",6,,,6,,,,
"Comercio al por menor (101)",53,3,,45,4,1,,
"Hoteles y restaurantes (102)",5,1,,3,1,,,
"Trans., almac. y comunicaciones (103)",38,6,11,20,,1,,
"Intermediación financiera (104)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (105)",14,9,3,2,,,,
"Admin.pub. y defensa; p. segur.soc.afil (106)",50,44,6,,,,,
"Enseñanza (107)",152,148,1,2,,1,,
"Servicios sociales y de salud (108)",15,13,,2,,,,
"Otras activ. serv.comun.soc y personales (109)",14,8,1,5,,,,
"Hogares privados con servicio doméstico (110)",2,,,,,,2,
"Actividad economica no especificada (112)",17,3,3,8,,3,,
"Desocupado (113)",11,,,,,,,11
"Mujeres (114)",344,135,12,130,1,35,25,6
"Agric., ganadería, caza y silvicultura (115)",18,,3,7,,8,,
"Industrias manufactureras (118)",8,1,,6,,1,,
"Construcción (120)",3,,3,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (121)",85,3,,66,1,15,,
"Comercio al por mayor (123)",6,1,,1,,4,,
"Comercio al por menor (124)",79,2,,65,1,11,,
"Hoteles y restaurantes (125)",41,4,2,33,,2,,
"Trans., almac. y comunicaciones (126)",1,,,,,1,,
"Activid.inmobil., empres. y alquileres (128)",8,5,1,2,,,,
"Admin.pub. y defensa; p. segur.soc.afil (129)",17,17,,,,,,
"Enseñanza (130)",67,67,,,,,,
"Servicios sociales y de salud (131)",23,23,,,,,,
"Otras activ. serv.comun.soc y personales (132)",16,10,1,5,,,,
"Hogares privados con servicio doméstico (133)",25,,,,,,25,
"Actividad economica no especificada (135)",26,5,2,11,,8,,
,,,,,,,,
"RURAL (136)",3804,357,770,1783,30,495,38,331
"Agric., ganadería, caza y silvicultura (137)",2441,3,530,1473,25,410,,
"Pesca (138)",2,,,2,,,,
"Industrias manufactureras (140)",46,,11,32,,3,,
"Construcción (142)",203,4,155,27,1,16,,
