"CUADRO Nº 11: VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES, POR TIPO DE ABASTECIMIENTO DE AGUA POTABLE, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",,,,
,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",TOTAL,"TIPO DE ABASTECIMIENTO DE AGUA POTABLE",,
,,"RED PÚBLICA DENTRO DE LA VIVIENDA (AGUA POTABLE)","RED PÚBLICA FUERA DE LA VIVIENDA PERO DENTRO DE LA EDIFICACIÓN (AGUA POTABLE)","PILÓN DE USO PÚBLICO (AGUA POTABLE)"
,,,,
"Provincia CONTRALMIRANTE VILLAR",,,,
"Viviendas particulares (001)",2058,1228,648,182
"Ocupantes presentes (002)",8346,4894,2717,735
"Casa independiente",,,,
"Viviendas particulares (004)",2036,1217,638,181
"Ocupantes presentes (005)",8277,4862,2687,728
"Departamento en edificio",,,,
"Viviendas particulares (007)",6,6,,
"Ocupantes presentes (008)",15,15,,
"Vivienda en quinta",,,,
"Viviendas particulares (010)",9,3,6,
"Ocupantes presentes (011)",27,12,15,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (013)",3,,3,
"Ocupantes presentes (014)",14,,14,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (022)",4,2,1,1
"Ocupantes presentes (023)",13,5,1,7
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (028)",420,286,64,70
"Ocupantes presentes (029)",1649,1112,256,281
"Casa independiente",,,,
"Viviendas particulares (031)",418,284,64,70
"Ocupantes presentes (032)",1644,1107,256,281
"Departamento en edificio",,,,
"Viviendas particulares (034)",2,2,,
"Ocupantes presentes (035)",5,5,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (055)",1638,942,584,112
"Ocupantes presentes (056)",6697,3782,2461,454
"Casa independiente",,,,
"Viviendas particulares (058)",1618,933,574,111
"Ocupantes presentes (059)",6633,3755,2431,447
"Departamento en edificio",,,,
"Viviendas particulares (061)",4,4,,
"Ocupantes presentes (062)",10,10,,
"Vivienda en quinta",,,,
"Viviendas particulares (064)",9,3,6,
"Ocupantes presentes (065)",27,12,15,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (067)",3,,3,
"Ocupantes presentes (068)",14,,14,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (076)",4,2,1,1
"Ocupantes presentes (077)",13,5,1,7
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
URBANA,,,,
"Viviendas particulares (109)",1584,990,501,93
"Ocupantes presentes (110)",6546,3998,2142,406
"Casa independiente",,,,
"Viviendas particulares (112)",1562,979,491,92
"Ocupantes presentes (113)",6477,3966,2112,399
"Departamento en edificio",,,,
"Viviendas particulares (115)",6,6,,
"Ocupantes presentes (116)",15,15,,
"Vivienda en quinta",,,,
"Viviendas particulares (118)",9,3,6,
"Ocupantes presentes (119)",27,12,15,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (121)",3,,3,
"Ocupantes presentes (122)",14,,14,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (130)",4,2,1,1
"Ocupantes presentes (131)",13,5,1,7
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (136)",324,224,59,41
"Ocupantes presentes (137)",1290,882,242,166
"Casa independiente",,,,
"Viviendas particulares (139)",322,222,59,41
"Ocupantes presentes (140)",1285,877,242,166
"Departamento en edificio",,,,
"Viviendas particulares (142)",2,2,,
"Ocupantes presentes (143)",5,5,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (163)",1260,766,442,52
"Ocupantes presentes (164)",5256,3116,1900,240
"Casa independiente",,,,
"Viviendas particulares (166)",1240,757,432,51
"Ocupantes presentes (167)",5192,3089,1870,233
"Departamento en edificio",,,,
"Viviendas particulares (169)",4,4,,
"Ocupantes presentes (170)",10,10,,
"Vivienda en quinta",,,,
"Viviendas particulares (172)",9,3,6,
"Ocupantes presentes (173)",27,12,15,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (175)",3,,3,
"Ocupantes presentes (176)",14,,14,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (184)",4,2,1,1
"Ocupantes presentes (185)",13,5,1,7
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
RURAL,,,,
"Viviendas particulares (217)",474,238,147,89
"Ocupantes presentes (218)",1800,896,575,329
"Casa independiente",,,,
"Viviendas particulares (220)",474,238,147,89
"Ocupantes presentes (221)",1800,896,575,329
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (244)",96,62,5,29
"Ocupantes presentes (245)",359,230,14,115
"Casa independiente",,,,
"Viviendas particulares (247)",96,62,5,29
"Ocupantes presentes (248)",359,230,14,115
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (271)",378,176,142,60
"Ocupantes presentes (272)",1441,666,561,214
"Casa independiente",,,,
"Viviendas particulares (274)",378,176,142,60
"Ocupantes presentes (275)",1441,666,561,214
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
