"CUADRO Nº 30: POBLACIÓN OCUPADA DE 12 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia HUACAYBAMBA (000)",4411,549,532,2615,22,610,83
"Conviviente (001)",1758,163,239,1163,10,168,15
"Separado(a) (002)",97,14,11,46,,17,9
"Casado(a) (003)",1571,251,125,1076,10,91,18
"Viudo(a) (004)",150,3,16,108,1,19,3
"Divorciado(a) (005)",12,3,2,7,,,
"Soltero(a) (006)",823,115,139,215,1,315,38
"Hombres (008)",3662,359,503,2314,19,450,17
"Conviviente (009)",1533,112,227,1077,8,109,
"Separado(a) (010)",44,6,8,20,,10,
"Casado(a) (011)",1327,179,123,961,10,51,3
"Viudo(a) (012)",79,2,13,57,,7,
"Divorciado(a) (013)",9,,2,7,,,
"Soltero(a) (014)",670,60,130,192,1,273,14
"Mujeres (016)",749,190,29,301,3,160,66
"Conviviente (017)",225,51,12,86,2,59,15
"Separado(a) (018)",53,8,3,26,,7,9
"Casado(a) (019)",244,72,2,115,,40,15
"Viudo(a) (020)",71,1,3,51,1,12,3
"Divorciado(a) (021)",3,3,,,,,
"Soltero(a) (022)",153,55,9,23,,42,24
,,,,,,,
"URBANA (024)",1068,359,121,428,10,108,42
"Conviviente (025)",337,106,47,147,5,27,5
"Separado(a) (026)",28,9,2,9,,2,6
"Casado(a) (027)",459,165,38,204,4,38,10
"Viudo(a) (028)",24,3,2,13,1,3,2
"Divorciado(a) (029)",6,3,,3,,,
"Soltero(a) (030)",214,73,32,52,,38,19
"Hombres (032)",765,240,115,331,7,64,8
"Conviviente (033)",261,72,45,125,3,16,
"Separado(a) (034)",9,4,2,3,,,
"Casado(a) (035)",329,123,37,147,4,16,2
"Viudo(a) (036)",12,2,2,7,,1,
"Divorciado(a) (037)",3,,,3,,,
"Soltero(a) (038)",151,39,29,46,,31,6
"Mujeres (040)",303,119,6,97,3,44,34
"Conviviente (041)",76,34,2,22,2,11,5
"Separado(a) (042)",19,5,,6,,2,6
"Casado(a) (043)",130,42,1,57,,22,8
"Viudo(a) (044)",12,1,,6,1,2,2
"Divorciado(a) (045)",3,3,,,,,
"Soltero(a) (046)",63,34,3,6,,7,13
,,,,,,,
"RURAL (048)",3343,190,411,2187,12,502,41
"Conviviente (049)",1421,57,192,1016,5,141,10
"Separado(a) (050)",69,5,9,37,,15,3
"Casado(a) (051)",1112,86,87,872,6,53,8
"Viudo(a) (052)",126,,14,95,,16,1
"Divorciado(a) (053)",6,,2,4,,,
"Soltero(a) (054)",609,42,107,163,1,277,19
"Hombres (056)",2897,119,388,1983,12,386,9
"Conviviente (057)",1272,40,182,952,5,93,
"Separado(a) (058)",35,2,6,17,,10,
"Casado(a) (059)",998,56,86,814,6,35,1
"Viudo(a) (060)",67,,11,50,,6,
"Divorciado(a) (061)",6,,2,4,,,
"Soltero(a) (062)",519,21,101,146,1,242,8
"Mujeres (064)",446,71,23,204,,116,32
"Conviviente (065)",149,17,10,64,,48,10
"Separado(a) (066)",34,3,3,20,,5,3
"Casado(a) (067)",114,30,1,58,,18,7
"Viudo(a) (068)",59,,3,45,,10,1
"Soltero(a) (070)",90,21,6,17,,35,11
