"CUADRO Nº 30: POBLACIÓN OCUPADA DE 12 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia HUAMALIES (000)",18288,1667,5087,7814,468,2890,362
"Conviviente (001)",6610,499,1882,3238,169,731,91
"Separado(a) (002)",750,62,250,330,20,63,25
"Casado(a) (003)",5779,655,1205,2946,224,673,76
"Viudo(a) (004)",776,20,229,396,19,95,17
"Divorciado(a) (005)",77,9,24,34,3,5,2
"Soltero(a) (006)",4296,422,1497,870,33,1323,151
"Hombres (008)",14136,980,4422,6392,411,1840,91
"Conviviente (009)",5360,315,1662,2813,152,400,18
"Separado(a) (010)",413,24,180,162,12,30,5
"Casado(a) (011)",4608,434,1081,2578,207,299,9
"Viudo(a) (012)",367,5,135,177,12,35,3
"Divorciado(a) (013)",42,2,16,17,3,2,2
"Soltero(a) (014)",3346,200,1348,645,25,1074,54
"Mujeres (016)",4152,687,665,1422,57,1050,271
"Conviviente (017)",1250,184,220,425,17,331,73
"Separado(a) (018)",337,38,70,168,8,33,20
"Casado(a) (019)",1171,221,124,368,17,374,67
"Viudo(a) (020)",409,15,94,219,7,60,14
"Divorciado(a) (021)",35,7,8,17,,3,
"Soltero(a) (022)",950,222,149,225,8,249,97
,,,,,,,
"URBANA (024)",5277,1226,1058,2165,160,508,160
"Conviviente (025)",1750,343,386,793,47,141,40
"Separado(a) (026)",218,50,27,109,6,10,16
"Casado(a) (027)",2017,519,355,876,82,152,33
"Viudo(a) (028)",184,16,36,104,7,15,6
"Divorciado(a) (029)",24,9,1,12,,1,1
"Soltero(a) (030)",1084,289,253,271,18,189,64
"Hombres (032)",3649,733,924,1557,131,278,26
"Conviviente (033)",1270,223,339,598,42,67,1
"Separado(a) (034)",89,22,15,41,3,5,3
"Casado(a) (035)",1485,339,319,695,71,58,3
"Viudo(a) (036)",66,4,18,37,4,3,
"Divorciado(a) (037)",9,2,1,4,,1,1
"Soltero(a) (038)",730,143,232,182,11,144,18
"Mujeres (040)",1628,493,134,608,29,230,134
"Conviviente (041)",480,120,47,195,5,74,39
"Separado(a) (042)",129,28,12,68,3,5,13
"Casado(a) (043)",532,180,36,181,11,94,30
"Viudo(a) (044)",118,12,18,67,3,12,6
"Divorciado(a) (045)",15,7,,8,,,
"Soltero(a) (046)",354,146,21,89,7,45,46
,,,,,,,
"RURAL (048)",13011,441,4029,5649,308,2382,202
"Conviviente (049)",4860,156,1496,2445,122,590,51
"Separado(a) (050)",532,12,223,221,14,53,9
"Casado(a) (051)",3762,136,850,2070,142,521,43
"Viudo(a) (052)",592,4,193,292,12,80,11
"Divorciado(a) (053)",53,,23,22,3,4,1
"Soltero(a) (054)",3212,133,1244,599,15,1134,87
"Hombres (056)",10487,247,3498,4835,280,1562,65
"Conviviente (057)",4090,92,1323,2215,110,333,17
"Separado(a) (058)",324,2,165,121,9,25,2
"Casado(a) (059)",3123,95,762,1883,136,241,6
"Viudo(a) (060)",301,1,117,140,8,32,3
"Divorciado(a) (061)",33,,15,13,3,1,1
"Soltero(a) (062)",2616,57,1116,463,14,930,36
"Mujeres (064)",2524,194,531,814,28,820,137
"Conviviente (065)",770,64,173,230,12,257,34
"Separado(a) (066)",208,10,58,100,5,28,7
"Casado(a) (067)",639,41,88,187,6,280,37
"Viudo(a) (068)",291,3,76,152,4,48,8
"Divorciado(a) (069)",20,,8,9,,3,
"Soltero(a) (070)",596,76,128,136,1,204,51
