"CUADRO Nº 9: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia SULLANA (000)",93468,1058,29751,34917,23680,4062
"Empleado (001)",23147,140,7576,9918,5189,324
"Obrero (002)",20578,186,8241,7425,4100,626
"Trabajador independiente (003)",40744,269,10265,15045,12533,2632
"Empleador o patrono (004)",2051,2,443,669,743,194
"Trabajador familiar no remunerado (005)",4862,409,2286,1223,717,227
"Trabajador del hogar (006)",2086,52,940,637,398,59
"Hombres (008)",68338,822,22167,24687,17378,3284
"Empleado (009)",13001,98,4137,5418,3105,243
"Obrero (010)",18851,174,7577,6752,3767,581
"Trabajador independiente (011)",31386,227,8174,11295,9550,2140
"Empleador o patrono (012)",1680,2,356,538,615,169
"Trabajador familiar no remunerado (013)",3326,317,1880,661,323,145
"Trabajador del hogar (014)",94,4,43,23,18,6
"Mujeres (016)",25130,236,7584,10230,6302,778
"Empleado (017)",10146,42,3439,4500,2084,81
"Obrero (018)",1727,12,664,673,333,45
"Trabajador independiente (019)",9358,42,2091,3750,2983,492
"Empleador o patrono (020)",371,,87,131,128,25
"Trabajador familiar no remunerado (021)",1536,92,406,562,394,82
"Trabajador del hogar (022)",1992,48,897,614,380,53
,,,,,,
"URBANA (024)",84924,882,26699,32186,21732,3425
"Empleado (025)",22748,138,7418,9757,5119,316
"Obrero (026)",17219,140,6798,6276,3519,486
"Trabajador independiente (027)",37399,253,9539,13939,11442,2226
"Empleador o patrono (028)",1891,2,409,617,697,166
"Trabajador familiar no remunerado (029)",3697,303,1664,986,566,178
"Trabajador del hogar (030)",1970,46,871,611,389,53
"Hombres (032)",60786,681,19482,22287,15628,2708
"Empleado (033)",12737,98,4038,5315,3049,237
"Obrero (034)",15739,130,6235,5696,3228,450
"Trabajador independiente (035)",28367,211,7529,10297,8559,1771
"Empleador o patrono (036)",1537,2,328,492,571,144
"Trabajador familiar no remunerado (037)",2322,238,1315,464,203,102
"Trabajador del hogar (038)",84,2,37,23,18,4
"Mujeres (040)",24138,201,7217,9899,6104,717
"Empleado (041)",10011,40,3380,4442,2070,79
"Obrero (042)",1480,10,563,580,291,36
"Trabajador independiente (043)",9032,42,2010,3642,2883,455
"Empleador o patrono (044)",354,,81,125,126,22
"Trabajador familiar no remunerado (045)",1375,65,349,522,363,76
"Trabajador del hogar (046)",1886,44,834,588,371,49
,,,,,,
"RURAL (048)",8544,176,3052,2731,1948,637
"Empleado (049)",399,2,158,161,70,8
"Obrero (050)",3359,46,1443,1149,581,140
"Trabajador independiente (051)",3345,16,726,1106,1091,406
"Empleador o patrono (052)",160,,34,52,46,28
"Trabajador familiar no remunerado (053)",1165,106,622,237,151,49
"Trabajador del hogar (054)",116,6,69,26,9,6
"Hombres (056)",7552,141,2685,2400,1750,576
"Empleado (057)",264,,99,103,56,6
"Obrero (058)",3112,44,1342,1056,539,131
"Trabajador independiente (059)",3019,16,645,998,991,369
"Empleador o patrono (060)",143,,28,46,44,25
"Trabajador familiar no remunerado (061)",1004,79,565,197,120,43
"Trabajador del hogar (062)",10,2,6,,,2
"Mujeres (064)",992,35,367,331,198,61
"Empleado (065)",135,2,59,58,14,2
"Obrero (066)",247,2,101,93,42,9
"Trabajador independiente (067)",326,,81,108,100,37
"Empleador o patrono (068)",17,,6,6,2,3
"Trabajador familiar no remunerado (069)",161,27,57,40,31,6
"Trabajador del hogar (070)",106,4,63,26,9,4
