"CUADRO Nº 5: POBLACIÓN DE 12 Y MÁS AÑOS DE EDAD, POR AFILIACIÓN A ALGÚN TIPO DE SEGURO DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",TOTAL,"AFILIADO A ALGÚN SEGURO DE SALUD",,,
,,"SIS (SEGURO INTEGRAL DE SALUD)",ESSALUD,"OTRO SEGURO DE SALUD",NINGUNO
,,,,,
"Provincia ALTO AMAZONAS (000)",69488,19981,6888,1743,41020
"Conviviente (001)",27766,6675,1744,542,18835
"Separado(a) (002)",1421,254,154,42,974
"Casado(a) (003)",13424,2789,2632,521,7559
"Viudo(a) (004)",2072,343,185,41,1504
"Divorciado(a) (005)",150,20,28,10,94
"Soltero(a) (006)",24655,9900,2145,587,12054
"Hombres (008)",35632,9285,3460,975,21998
"Conviviente (009)",13599,2434,922,328,9931
"Separado(a) (010)",509,66,55,15,374
"Casado(a) (011)",6594,1193,1339,286,3825
"Viudo(a) (012)",546,88,35,5,418
"Divorciado(a) (013)",63,8,7,6,43
"Soltero(a) (014)",14321,5496,1102,335,7407
"Mujeres (016)",33856,10696,3428,768,19022
"Conviviente (017)",14167,4241,822,214,8904
"Separado(a) (018)",912,188,99,27,600
"Casado(a) (019)",6830,1596,1293,235,3734
"Viudo(a) (020)",1526,255,150,36,1086
"Divorciado(a) (021)",87,12,21,4,51
"Soltero(a) (022)",10334,4404,1043,252,4647
,,,,,
"URBANA (024)",44507,10343,6426,1660,26209
"Conviviente (025)",15224,2939,1512,503,10295
"Separado(a) (026)",1050,150,148,39,716
"Casado(a) (027)",9883,1653,2521,503,5280
"Viudo(a) (028)",1291,189,176,39,888
"Divorciado(a) (029)",108,9,27,10,64
"Soltero(a) (030)",16951,5403,2042,566,8966
"Hombres (032)",22126,4556,3192,933,13526
"Conviviente (033)",7336,958,795,308,5291
"Separado(a) (034)",318,25,52,13,229
"Casado(a) (035)",4779,685,1268,280,2593
"Viudo(a) (036)",302,42,30,5,225
"Divorciado(a) (037)",52,4,7,6,36
"Soltero(a) (038)",9339,2842,1040,321,5152
"Mujeres (040)",22381,5787,3234,727,12683
"Conviviente (041)",7888,1981,717,195,5004
"Separado(a) (042)",732,125,96,26,487
"Casado(a) (043)",5104,968,1253,223,2687
"Viudo(a) (044)",989,147,146,34,663
"Divorciado(a) (045)",56,5,20,4,28
"Soltero(a) (046)",7612,2561,1002,245,3814
,,,,,
"RURAL (048)",24981,9638,462,83,14811
"Conviviente (049)",12542,3736,232,39,8540
"Separado(a) (050)",371,104,6,3,258
"Casado(a) (051)",3541,1136,111,18,2279
"Viudo(a) (052)",781,154,9,2,616
"Divorciado(a) (053)",42,11,1,,30
"Soltero(a) (054)",7704,4497,103,21,3088
"Hombres (056)",13506,4729,268,42,8472
"Conviviente (057)",6263,1476,127,20,4640
"Separado(a) (058)",191,41,3,2,145
"Casado(a) (059)",1815,508,71,6,1232
"Viudo(a) (060)",244,46,5,,193
"Divorciado(a) (061)",11,4,,,7
"Soltero(a) (062)",4982,2654,62,14,2255
"Mujeres (064)",11475,4909,194,41,6339
"Conviviente (065)",6279,2260,105,19,3900
"Separado(a) (066)",180,63,3,1,113
"Casado(a) (067)",1726,628,40,12,1047
"Viudo(a) (068)",537,108,4,2,423
"Divorciado(a) (069)",31,7,1,,23
"Soltero(a) (070)",2722,1843,41,7,833
