"CUADRO Nº 11: VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES, POR TIPO DE ABASTECIMIENTO DE AGUA POTABLE, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",,,,
,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",TOTAL,"TIPO DE ABASTECIMIENTO DE AGUA POTABLE",,
,,"RED PÚBLICA DENTRO DE LA VIVIENDA (AGUA POTABLE)","RED PÚBLICA FUERA DE LA VIVIENDA PERO DENTRO DE LA EDIFICACIÓN (AGUA POTABLE)","PILÓN DE USO PÚBLICO (AGUA POTABLE)"
,,,,
"Provincia HUANCAYO",,,,
"Viviendas particulares (001)",91188,78402,11837,949
"Ocupantes presentes (002)",406643,352511,49923,4209
"Casa independiente",,,,
"Viviendas particulares (004)",78854,70175,7823,856
"Ocupantes presentes (005)",359300,319864,35593,3843
"Departamento en edificio",,,,
"Viviendas particulares (007)",3660,3201,459,
"Ocupantes presentes (008)",13281,11713,1568,
"Vivienda en quinta",,,,
"Viviendas particulares (010)",3792,2676,1116,
"Ocupantes presentes (011)",14997,11063,3934,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (013)",4638,2177,2404,57
"Ocupantes presentes (014)",18180,9230,8714,236
"Choza o cabaña",,,,
"Viviendas particulares (016)",23,,,23
"Ocupantes presentes (017)",77,,,77
"Vivienda improvisada",,,,
"Viviendas particulares (019)",44,31,2,11
"Ocupantes presentes (020)",190,131,9,50
"Local no dest.para hab. humana",,,,
"Viviendas particulares (022)",177,142,33,2
"Ocupantes presentes (023)",618,510,105,3
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (028)",81374,69898,10702,774
"Ocupantes presentes (029)",362414,314079,44895,3440
"Casa independiente",,,,
"Viviendas particulares (031)",69911,62287,6931,693
"Ocupantes presentes (032)",318662,284007,31514,3141
"Departamento en edificio",,,,
"Viviendas particulares (034)",3356,2939,417,
"Ocupantes presentes (035)",12136,10715,1421,
"Vivienda en quinta",,,,
"Viviendas particulares (037)",3517,2482,1035,
"Ocupantes presentes (038)",13787,10196,3591,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (040)",4373,2032,2287,54
"Ocupantes presentes (041)",17051,8578,8265,208
"Choza o cabaña",,,,
"Viviendas particulares (043)",17,,,17
"Ocupantes presentes (044)",51,,,51
"Vivienda improvisada",,,,
"Viviendas particulares (046)",39,28,2,9
"Ocupantes presentes (047)",170,122,9,39
"Local no dest.para hab. humana",,,,
"Viviendas particulares (049)",161,130,30,1
"Ocupantes presentes (050)",557,461,95,1
"Otro tipo",,,,
No,,,,
"Viviendas particulares (055)",9814,8504,1135,175
"Ocupantes presentes (056)",44229,38432,5028,769
"Casa independiente",,,,
"Viviendas particulares (058)",8943,7888,892,163
"Ocupantes presentes (059)",40638,35857,4079,702
"Departamento en edificio",,,,
"Viviendas particulares (061)",304,262,42,
"Ocupantes presentes (062)",1145,998,147,
"Vivienda en quinta",,,,
"Viviendas particulares (064)",275,194,81,
"Ocupantes presentes (065)",1210,867,343,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (067)",265,145,117,3
"Ocupantes presentes (068)",1129,652,449,28
"Choza o cabaña",,,,
"Viviendas particulares (070)",6,,,6
"Ocupantes presentes (071)",26,,,26
"Vivienda improvisada",,,,
"Viviendas particulares (073)",5,3,,2
"Ocupantes presentes (074)",20,9,,11
"Local no dest.para hab. humana",,,,
"Viviendas particulares (076)",16,12,3,1
"Ocupantes presentes (077)",61,49,10,2
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
URBANA,,,,
"Viviendas particulares (109)",84170,72638,10857,675
"Ocupantes presentes (110)",376893,328115,45679,3099
"Casa independiente",,,,
"Viviendas particulares (112)",71879,64430,6844,605
"Ocupantes presentes (113)",329710,295548,31352,2810
"Departamento en edificio",,,,
"Viviendas particulares (115)",3660,3201,459,
"Ocupantes presentes (116)",13281,11713,1568,
"Vivienda en quinta",,,,
"Viviendas particulares (118)",3792,2676,1116,
"Ocupantes presentes (119)",14997,11063,3934,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (121)",4638,2177,2404,57
"Ocupantes presentes (122)",18180,9230,8714,236
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (127)",44,31,2,11
"Ocupantes presentes (128)",190,131,9,50
"Local no dest.para hab. humana",,,,
"Viviendas particulares (130)",157,123,32,2
"Ocupantes presentes (131)",535,430,102,3
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (136)",75109,64775,9810,524
"Ocupantes presentes (137)",335797,292340,41013,2444
"Casa independiente",,,,
"Viviendas particulares (139)",63680,57180,6040,460
"Ocupantes presentes (140)",292163,262332,27635,2196
"Departamento en edificio",,,,
"Viviendas particulares (142)",3356,2939,417,
"Ocupantes presentes (143)",12136,10715,1421,
"Vivienda en quinta",,,,
"Viviendas particulares (145)",3517,2482,1035,
"Ocupantes presentes (146)",13787,10196,3591,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (148)",4373,2032,2287,54
"Ocupantes presentes (149)",17051,8578,8265,208
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (154)",39,28,2,9
"Ocupantes presentes (155)",170,122,9,39
"Local no dest.para hab. humana",,,,
"Viviendas particulares (157)",144,114,29,1
"Ocupantes presentes (158)",490,397,92,1
"Otro tipo",,,,
No,,,,
"Viviendas particulares (163)",9061,7863,1047,151
"Ocupantes presentes (164)",41096,35775,4666,655
"Casa independiente",,,,
"Viviendas particulares (166)",8199,7250,804,145
"Ocupantes presentes (167)",37547,33216,3717,614
"Departamento en edificio",,,,
"Viviendas particulares (169)",304,262,42,
"Ocupantes presentes (170)",1145,998,147,
"Vivienda en quinta",,,,
"Viviendas particulares (172)",275,194,81,
"Ocupantes presentes (173)",1210,867,343,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (175)",265,145,117,3
"Ocupantes presentes (176)",1129,652,449,28
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (181)",5,3,,2
"Ocupantes presentes (182)",20,9,,11
"Local no dest.para hab. humana",,,,
"Viviendas particulares (184)",13,9,3,1
"Ocupantes presentes (185)",45,33,10,2
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
RURAL,,,,
"Viviendas particulares (217)",7018,5764,980,274
"Ocupantes presentes (218)",29750,24396,4244,1110
"Casa independiente",,,,
"Viviendas particulares (220)",6975,5745,979,251
"Ocupantes presentes (221)",29590,24316,4241,1033
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (232)",23,,,23
"Ocupantes presentes (233)",77,,,77
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (238)",20,19,1,
"Ocupantes presentes (239)",83,80,3,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (244)",6265,5123,892,250
"Ocupantes presentes (245)",26617,21739,3882,996
"Casa independiente",,,,
"Viviendas particulares (247)",6231,5107,891,233
"Ocupantes presentes (248)",26499,21675,3879,945
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (259)",17,,,17
"Ocupantes presentes (260)",51,,,51
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (265)",17,16,1,
"Ocupantes presentes (266)",67,64,3,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (271)",753,641,88,24
"Ocupantes presentes (272)",3133,2657,362,114
"Casa independiente",,,,
"Viviendas particulares (274)",744,638,88,18
"Ocupantes presentes (275)",3091,2641,362,88
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (286)",6,,,6
"Ocupantes presentes (287)",26,,,26
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (292)",3,3,,
"Ocupantes presentes (293)",16,16,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
