"CUADRO Nº 9: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia UCAYALI (000)",20353,701,7262,6813,4528,1049
"Empleado (001)",2757,14,937,1258,523,25
"Obrero (002)",3476,106,1577,1100,598,95
"Trabajador independiente (003)",9592,39,2748,3380,2662,763
"Empleador o patrono (004)",599,,190,195,164,50
"Trabajador familiar no remunerado (005)",3489,514,1568,774,523,110
"Trabajador del hogar (006)",440,28,242,106,58,6
"Hombres (008)",14353,471,5044,4756,3263,819
"Empleado (009)",1653,6,510,764,352,21
"Obrero (010)",2755,86,1246,886,463,74
"Trabajador independiente (011)",7680,25,2071,2705,2227,652
"Empleador o patrono (012)",477,,146,164,129,38
"Trabajador familiar no remunerado (013)",1751,351,1051,229,87,33
"Trabajador del hogar (014)",37,3,20,8,5,1
"Mujeres (016)",6000,230,2218,2057,1265,230
"Empleado (017)",1104,8,427,494,171,4
"Obrero (018)",721,20,331,214,135,21
"Trabajador independiente (019)",1912,14,677,675,435,111
"Empleador o patrono (020)",122,,44,31,35,12
"Trabajador familiar no remunerado (021)",1738,163,517,545,436,77
"Trabajador del hogar (022)",403,25,222,98,53,5
,,,,,,
"URBANA (024)",11429,317,3923,3949,2645,595
"Empleado (025)",2209,13,740,991,442,23
"Obrero (026)",1820,38,776,596,361,49
"Trabajador independiente (027)",5195,35,1446,1832,1458,424
"Empleador o patrono (028)",266,,81,76,85,24
"Trabajador familiar no remunerado (029)",1638,208,715,381,264,70
"Trabajador del hogar (030)",301,23,165,73,35,5
"Hombres (032)",7780,196,2639,2649,1839,457
"Empleado (033)",1328,6,406,599,297,20
"Obrero (034)",1513,32,654,500,287,40
"Trabajador independiente (035)",3944,21,1044,1377,1145,357
"Empleador o patrono (036)",202,,59,60,65,18
"Trabajador familiar no remunerado (037)",766,135,460,108,42,21
"Trabajador del hogar (038)",27,2,16,5,3,1
"Mujeres (040)",3649,121,1284,1300,806,138
"Empleado (041)",881,7,334,392,145,3
"Obrero (042)",307,6,122,96,74,9
"Trabajador independiente (043)",1251,14,402,455,313,67
"Empleador o patrono (044)",64,,22,16,20,6
"Trabajador familiar no remunerado (045)",872,73,255,273,222,49
"Trabajador del hogar (046)",274,21,149,68,32,4
,,,,,,
"RURAL (048)",8924,384,3339,2864,1883,454
"Empleado (049)",548,1,197,267,81,2
"Obrero (050)",1656,68,801,504,237,46
"Trabajador independiente (051)",4397,4,1302,1548,1204,339
"Empleador o patrono (052)",333,,109,119,79,26
"Trabajador familiar no remunerado (053)",1851,306,853,393,259,40
"Trabajador del hogar (054)",139,5,77,33,23,1
"Hombres (056)",6573,275,2405,2107,1424,362
"Empleado (057)",325,,104,165,55,1
"Obrero (058)",1242,54,592,386,176,34
"Trabajador independiente (059)",3736,4,1027,1328,1082,295
"Empleador o patrono (060)",275,,87,104,64,20
"Trabajador familiar no remunerado (061)",985,216,591,121,45,12
"Trabajador del hogar (062)",10,1,4,3,2,
"Mujeres (064)",2351,109,934,757,459,92
"Empleado (065)",223,1,93,102,26,1
"Obrero (066)",414,14,209,118,61,12
"Trabajador independiente (067)",661,,275,220,122,44
"Empleador o patrono (068)",58,,22,15,15,6
"Trabajador familiar no remunerado (069)",866,90,262,272,214,28
"Trabajador del hogar (070)",129,4,73,30,21,1
