"CUADRO Nº 9: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia JULCAN (000)",7873,175,2594,2569,1786,749
"Empleado (001)",483,4,149,218,97,15
"Obrero (002)",468,11,179,162,88,28
"Trabajador independiente (003)",5363,40,1336,1899,1444,644
"Empleador o patrono (004)",43,,2,21,10,10
"Trabajador familiar no remunerado (005)",1450,117,894,256,132,51
"Trabajador del hogar (006)",66,3,34,13,15,1
"Hombres (008)",6988,160,2291,2245,1597,695
"Empleado (009)",217,3,56,102,54,2
"Obrero (010)",416,10,159,145,78,24
"Trabajador independiente (011)",5091,38,1261,1792,1376,624
"Empleador o patrono (012)",42,,2,20,10,10
"Trabajador familiar no remunerado (013)",1215,107,811,185,77,35
"Trabajador del hogar (014)",7,2,2,1,2,
"Mujeres (016)",885,15,303,324,189,54
"Empleado (017)",266,1,93,116,43,13
"Obrero (018)",52,1,20,17,10,4
"Trabajador independiente (019)",272,2,75,107,68,20
"Empleador o patrono (020)",1,,,1,,
"Trabajador familiar no remunerado (021)",235,10,83,71,55,16
"Trabajador del hogar (022)",59,1,32,12,13,1
,,,,,,
"URBANA (024)",1164,28,302,450,305,79
"Empleado (025)",241,3,73,122,42,1
"Obrero (026)",176,5,55,58,44,14
"Trabajador independiente (027)",619,10,128,232,198,51
"Empleador o patrono (028)",26,,1,14,3,8
"Trabajador familiar no remunerado (029)",76,10,34,17,11,4
"Trabajador del hogar (030)",26,,11,7,7,1
"Hombres (032)",848,22,216,315,229,66
"Empleado (033)",131,2,31,68,29,1
"Obrero (034)",152,5,50,49,37,11
"Trabajador independiente (035)",487,9,105,175,155,43
"Empleador o patrono (036)",25,,1,13,3,8
"Trabajador familiar no remunerado (037)",52,6,29,10,4,3
"Trabajador del hogar (038)",1,,,,1,
"Mujeres (040)",316,6,86,135,76,13
"Empleado (041)",110,1,42,54,13,
"Obrero (042)",24,,5,9,7,3
"Trabajador independiente (043)",132,1,23,57,43,8
"Empleador o patrono (044)",1,,,1,,
"Trabajador familiar no remunerado (045)",24,4,5,7,7,1
"Trabajador del hogar (046)",25,,11,7,6,1
,,,,,,
"RURAL (048)",6709,147,2292,2119,1481,670
"Empleado (049)",242,1,76,96,55,14
"Obrero (050)",292,6,124,104,44,14
"Trabajador independiente (051)",4744,30,1208,1667,1246,593
"Empleador o patrono (052)",17,,1,7,7,2
"Trabajador familiar no remunerado (053)",1374,107,860,239,121,47
"Trabajador del hogar (054)",40,3,23,6,8,
"Hombres (056)",6140,138,2075,1930,1368,629
"Empleado (057)",86,1,25,34,25,1
"Obrero (058)",264,5,109,96,41,13
"Trabajador independiente (059)",4604,29,1156,1617,1221,581
"Empleador o patrono (060)",17,,1,7,7,2
"Trabajador familiar no remunerado (061)",1163,101,782,175,73,32
"Trabajador del hogar (062)",6,2,2,1,1,
"Mujeres (064)",569,9,217,189,113,41
"Empleado (065)",156,,51,62,30,13
"Obrero (066)",28,1,15,8,3,1
"Trabajador independiente (067)",140,1,52,50,25,12
"Trabajador familiar no remunerado (069)",211,6,78,64,48,15
"Trabajador del hogar (070)",34,1,21,5,7,
