"CUADRO Nº 11: VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES, POR TIPO DE ABASTECIMIENTO DE AGUA POTABLE, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",,,,
,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",TOTAL,"TIPO DE ABASTECIMIENTO DE AGUA POTABLE",,
,,"RED PÚBLICA DENTRO DE LA VIVIENDA (AGUA POTABLE)","RED PÚBLICA FUERA DE LA VIVIENDA PERO DENTRO DE LA EDIFICACIÓN (AGUA POTABLE)","PILÓN DE USO PÚBLICO (AGUA POTABLE)"
,,,,
"Provincia JAEN",,,,
"Viviendas particulares (001)",21268,16597,4037,634
"Ocupantes presentes (002)",88253,69211,16305,2737
"Casa independiente",,,,
"Viviendas particulares (004)",18435,14743,3105,587
"Ocupantes presentes (005)",78875,63059,13263,2553
"Departamento en edificio",,,,
"Viviendas particulares (007)",869,615,254,
"Ocupantes presentes (008)",2816,2061,755,
"Vivienda en quinta",,,,
"Viviendas particulares (010)",1176,807,369,
"Ocupantes presentes (011)",3866,2634,1232,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (013)",702,390,305,7
"Ocupantes presentes (014)",2402,1328,1044,30
"Choza o cabaña",,,,
"Viviendas particulares (016)",39,,,39
"Ocupantes presentes (017)",153,,,153
"Vivienda improvisada",,,,
"Viviendas particulares (019)",18,17,1,
"Ocupantes presentes (020)",60,57,3,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (022)",29,25,3,1
"Ocupantes presentes (023)",81,72,8,1
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (028)",19461,15306,3630,525
"Ocupantes presentes (029)",80978,63990,14678,2310
"Casa independiente",,,,
"Viviendas particulares (031)",16858,13584,2783,491
"Ocupantes presentes (032)",72376,58297,11912,2167
"Departamento en edificio",,,,
"Viviendas particulares (034)",813,578,235,
"Ocupantes presentes (035)",2658,1949,709,
"Vivienda en quinta",,,,
"Viviendas particulares (037)",1095,745,350,
"Ocupantes presentes (038)",3552,2404,1148,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (040)",624,360,259,5
"Ocupantes presentes (041)",2149,1221,901,27
"Choza o cabaña",,,,
"Viviendas particulares (043)",28,,,28
"Ocupantes presentes (044)",115,,,115
"Vivienda improvisada",,,,
"Viviendas particulares (046)",17,17,,
"Ocupantes presentes (047)",57,57,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (049)",26,22,3,1
"Ocupantes presentes (050)",71,62,8,1
"Otro tipo",,,,
No,,,,
"Viviendas particulares (055)",1807,1291,407,109
"Ocupantes presentes (056)",7275,5221,1627,427
"Casa independiente",,,,
"Viviendas particulares (058)",1577,1159,322,96
"Ocupantes presentes (059)",6499,4762,1351,386
"Departamento en edificio",,,,
"Viviendas particulares (061)",56,37,19,
"Ocupantes presentes (062)",158,112,46,
"Vivienda en quinta",,,,
"Viviendas particulares (064)",81,62,19,
"Ocupantes presentes (065)",314,230,84,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (067)",78,30,46,2
"Ocupantes presentes (068)",253,107,143,3
"Choza o cabaña",,,,
"Viviendas particulares (070)",11,,,11
"Ocupantes presentes (071)",38,,,38
"Vivienda improvisada",,,,
"Viviendas particulares (073)",1,,1,
"Ocupantes presentes (074)",3,,3,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (076)",3,3,,
"Ocupantes presentes (077)",10,10,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
URBANA,,,,
"Viviendas particulares (109)",16997,13776,3014,207
"Ocupantes presentes (110)",69640,57109,11666,865
"Casa independiente",,,,
"Viviendas particulares (112)",14207,11926,2082,199
"Ocupantes presentes (113)",60430,50972,8624,834
"Departamento en edificio",,,,
"Viviendas particulares (115)",869,615,254,
"Ocupantes presentes (116)",2816,2061,755,
"Vivienda en quinta",,,,
"Viviendas particulares (118)",1176,807,369,
"Ocupantes presentes (119)",3866,2634,1232,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (121)",702,390,305,7
"Ocupantes presentes (122)",2402,1328,1044,30
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (127)",18,17,1,
"Ocupantes presentes (128)",60,57,3,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (130)",25,21,3,1
"Ocupantes presentes (131)",66,57,8,1
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (136)",15494,12641,2685,168
"Ocupantes presentes (137)",63709,52580,10410,719
"Casa independiente",,,,
"Viviendas particulares (139)",12923,10923,1838,162
"Ocupantes presentes (140)",55237,46902,7644,691
"Departamento en edificio",,,,
"Viviendas particulares (142)",813,578,235,
"Ocupantes presentes (143)",2658,1949,709,
"Vivienda en quinta",,,,
"Viviendas particulares (145)",1095,745,350,
"Ocupantes presentes (146)",3552,2404,1148,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (148)",624,360,259,5
"Ocupantes presentes (149)",2149,1221,901,27
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (154)",17,17,,
"Ocupantes presentes (155)",57,57,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (157)",22,18,3,1
"Ocupantes presentes (158)",56,47,8,1
"Otro tipo",,,,
No,,,,
"Viviendas particulares (163)",1503,1135,329,39
"Ocupantes presentes (164)",5931,4529,1256,146
"Casa independiente",,,,
"Viviendas particulares (166)",1284,1003,244,37
"Ocupantes presentes (167)",5193,4070,980,143
"Departamento en edificio",,,,
"Viviendas particulares (169)",56,37,19,
"Ocupantes presentes (170)",158,112,46,
"Vivienda en quinta",,,,
"Viviendas particulares (172)",81,62,19,
"Ocupantes presentes (173)",314,230,84,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (175)",78,30,46,2
"Ocupantes presentes (176)",253,107,143,3
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (181)",1,,1,
"Ocupantes presentes (182)",3,,3,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (184)",3,3,,
"Ocupantes presentes (185)",10,10,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
RURAL,,,,
"Viviendas particulares (217)",4271,2821,1023,427
"Ocupantes presentes (218)",18613,12102,4639,1872
"Casa independiente",,,,
"Viviendas particulares (220)",4228,2817,1023,388
"Ocupantes presentes (221)",18445,12087,4639,1719
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (232)",39,,,39
"Ocupantes presentes (233)",153,,,153
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (238)",4,4,,
"Ocupantes presentes (239)",15,15,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (244)",3967,2665,945,357
"Ocupantes presentes (245)",17269,11410,4268,1591
"Casa independiente",,,,
"Viviendas particulares (247)",3935,2661,945,329
"Ocupantes presentes (248)",17139,11395,4268,1476
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (259)",28,,,28
"Ocupantes presentes (260)",115,,,115
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (265)",4,4,,
"Ocupantes presentes (266)",15,15,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (271)",304,156,78,70
"Ocupantes presentes (272)",1344,692,371,281
"Casa independiente",,,,
"Viviendas particulares (274)",293,156,78,59
"Ocupantes presentes (275)",1306,692,371,243
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (286)",11,,,11
"Ocupantes presentes (287)",38,,,38
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
