"CUADRO Nº 9: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia TRUJILLO (000)",316229,3308,109670,114569,77366,11316
"Empleado (001)",111281,479,42028,42351,24538,1885
"Obrero (002)",61267,724,27805,20661,10700,1377
"Trabajador independiente (003)",114912,813,28061,43113,36058,6867
"Empleador o patrono (004)",6891,9,1455,2751,2254,422
"Trabajador familiar no remunerado (005)",8945,980,3237,2403,1788,537
"Trabajador del hogar (006)",12933,303,7084,3290,2028,228
"Hombres (008)",197197,2234,67346,70197,49279,8141
"Empleado (009)",60704,279,20907,23153,14937,1428
"Obrero (010)",52181,649,23852,17015,9398,1267
"Trabajador independiente (011)",75284,628,19539,27377,22920,4820
"Empleador o patrono (012)",4830,6,1015,1916,1569,324
"Trabajador familiar no remunerado (013)",3693,652,1759,624,382,276
"Trabajador del hogar (014)",505,20,274,112,73,26
"Mujeres (016)",119032,1074,42324,44372,28087,3175
"Empleado (017)",50577,200,21121,19198,9601,457
"Obrero (018)",9086,75,3953,3646,1302,110
"Trabajador independiente (019)",39628,185,8522,15736,13138,2047
"Empleador o patrono (020)",2061,3,440,835,685,98
"Trabajador familiar no remunerado (021)",5252,328,1478,1779,1406,261
"Trabajador del hogar (022)",12428,283,6810,3178,1955,202
,,,,,,
"URBANA (024)",309049,3154,107167,112244,75680,10804
"Empleado (025)",110538,470,41734,42063,24398,1873
"Obrero (026)",59122,694,26895,19923,10311,1299
"Trabajador independiente (027)",111619,795,27302,42012,35033,6477
"Empleador o patrono (028)",6825,9,1442,2729,2231,414
"Trabajador familiar no remunerado (029)",8268,892,2850,2287,1722,517
"Trabajador del hogar (030)",12677,294,6944,3230,1985,224
"Hombres (032)",191548,2113,65396,68380,47955,7704
"Empleado (033)",60263,274,20766,22972,14832,1419
"Obrero (034)",50265,621,23030,16370,9048,1196
"Trabajador independiente (035)",72568,613,18905,26472,22093,4485
"Empleador o patrono (036)",4778,6,1006,1900,1549,317
"Trabajador familiar no remunerado (037)",3181,579,1422,555,364,261
"Trabajador del hogar (038)",493,20,267,111,69,26
"Mujeres (040)",117501,1041,41771,43864,27725,3100
"Empleado (041)",50275,196,20968,19091,9566,454
"Obrero (042)",8857,73,3865,3553,1263,103
"Trabajador independiente (043)",39051,182,8397,15540,12940,1992
"Empleador o patrono (044)",2047,3,436,829,682,97
"Trabajador familiar no remunerado (045)",5087,313,1428,1732,1358,256
"Trabajador del hogar (046)",12184,274,6677,3119,1916,198
,,,,,,
"RURAL (048)",7180,154,2503,2325,1686,512
"Empleado (049)",743,9,294,288,140,12
"Obrero (050)",2145,30,910,738,389,78
"Trabajador independiente (051)",3293,18,759,1101,1025,390
"Empleador o patrono (052)",66,,13,22,23,8
"Trabajador familiar no remunerado (053)",677,88,387,116,66,20
"Trabajador del hogar (054)",256,9,140,60,43,4
"Hombres (056)",5649,121,1950,1817,1324,437
"Empleado (057)",441,5,141,181,105,9
"Obrero (058)",1916,28,822,645,350,71
"Trabajador independiente (059)",2716,15,634,905,827,335
"Empleador o patrono (060)",52,,9,16,20,7
"Trabajador familiar no remunerado (061)",512,73,337,69,18,15
"Trabajador del hogar (062)",12,,7,1,4,
"Mujeres (064)",1531,33,553,508,362,75
"Empleado (065)",302,4,153,107,35,3
"Obrero (066)",229,2,88,93,39,7
"Trabajador independiente (067)",577,3,125,196,198,55
"Empleador o patrono (068)",14,,4,6,3,1
"Trabajador familiar no remunerado (069)",165,15,50,47,48,5
"Trabajador del hogar (070)",244,9,133,59,39,4
