"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Otras activ. serv.comun.soc y personales (133)",608,2,21,41,37,73,,,,434,,,
"Hogares privados con servicio doméstico (134)",522,,,,,,,,,522,,,
"Actividad economica no especificada (136)",695,,10,6,43,,,,,,,636,
"Desocupado (137)",852,,,,,,,,,,,,852
,,,,,,,,,,,,,
"RURAL (138)",12196,7,324,211,150,334,4572,946,879,3633,2,363,775
"Agric., ganadería, caza y silvicultura (139)",7349,,,2,,,4566,,,2781,,,
"Pesca (140)",6,,,,,,6,,,,,,
"Explotación de minas y canteras (141)",2008,,134,140,98,8,,797,393,438,,,
"Industrias manufactureras (142)",94,1,,7,1,,,79,4,2,,,
"Suministro de electricidad, gas y agua (143)",10,,,1,1,,,2,1,5,,,
"Construcción (144)",275,1,2,5,3,,,12,131,121,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (145)",264,,1,8,,179,,39,3,34,,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",43,,,2,,4,,35,2,,,,
"Comercio al por mayor (147)",9,,,,,9,,,,,,,
"Comercio al por menor (148)",212,,1,6,,166,,4,1,34,,,
"Hoteles y restaurantes (149)",165,,2,5,3,101,,,,54,,,
"Trans., almac. y comunicaciones (150)",355,,1,,4,1,,10,322,17,,,
"Intermediación financiera (151)",2,,1,,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (152)",108,,18,11,10,37,,2,10,20,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",97,3,6,2,14,2,,4,8,56,2,,
"Enseñanza (154)",144,2,136,,3,,,,,3,,,
"Servicios sociales y de salud (155)",50,,20,23,1,2,,1,2,1,,,
"Otras activ. serv.comun.soc y personales (156)",48,,2,5,4,3,,,5,29,,,
"Hogares privados con servicio doméstico (157)",73,,,,,1,,,,72,,,
"Actividad economica no especificada (159)",373,,1,2,7,,,,,,,363,
"Desocupado (160)",775,,,,,,,,,,,,775
"Hombres (161)",9963,5,207,178,113,172,4049,906,866,2715,2,182,568
"Agric., ganadería, caza y silvicultura (162)",6057,,,1,,,4044,,,2012,,,
"Pesca (163)",5,,,,,,5,,,,,,
"Explotación de minas y canteras (164)",1946,,111,133,88,8,,785,391,430,,,
"Industrias manufactureras (165)",65,1,,6,1,,,52,4,1,,,
"Suministro de electricidad, gas y agua (166)",10,,,1,1,,,2,1,5,,,
"Construcción (167)",262,1,2,5,1,,,12,125,116,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",141,,1,6,,77,,38,3,16,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",40,,,2,,2,,34,2,,,,
"Comercio al por mayor (170)",3,,,,,3,,,,,,,
"Comercio al por menor (171)",98,,1,4,,72,,4,1,16,,,
"Hoteles y restaurantes (172)",86,,,3,3,46,,,,34,,,
"Trans., almac. y comunicaciones (173)",349,,1,,3,1,,10,318,16,,,
"Activid.inmobil., empres. y alquileres (175)",89,,10,6,7,37,,2,10,17,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",78,3,5,1,6,2,,4,7,48,2,,
"Enseñanza (177)",70,,65,,2,,,,,3,,,
"Servicios sociales y de salud (178)",26,,11,10,1,1,,1,2,,,,
"Otras activ. serv.comun.soc y personales (179)",12,,1,4,,,,,5,2,,,
"Hogares privados con servicio doméstico (180)",15,,,,,,,,,15,,,
"Actividad economica no especificada (182)",184,,,2,,,,,,,,182,
"Desocupado (183)",568,,,,,,,,,,,,568
"Mujeres (184)",2233,2,117,33,37,162,523,40,13,918,,181,207
"Agric., ganadería, caza y silvicultura (185)",1292,,,1,,,522,,,769,,,
"Pesca (186)",1,,,,,,1,,,,,,
"Explotación de minas y canteras (187)",62,,23,7,10,,,12,2,8,,,
"Industrias manufactureras (188)",29,,,1,,,,27,,1,,,
"Construcción (190)",13,,,,2,,,,6,5,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",123,,,2,,102,,1,,18,,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",3,,,,,2,,1,,,,,
"Comercio al por mayor (193)",6,,,,,6,,,,,,,
"Comercio al por menor (194)",114,,,2,,94,,,,18,,,
"Hoteles y restaurantes (195)",79,,2,2,,55,,,,20,,,
"Trans., almac. y comunicaciones (196)",6,,,,1,,,,4,1,,,
"Intermediación financiera (197)",2,,1,,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (198)",19,,8,5,3,,,,,3,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",19,,1,1,8,,,,1,8,,,
"Enseñanza (200)",74,2,71,,1,,,,,,,,
"Servicios sociales y de salud (201)",24,,9,13,,1,,,,1,,,
"Otras activ. serv.comun.soc y personales (202)",36,,1,1,4,3,,,,27,,,
"Hogares privados con servicio doméstico (203)",58,,,,,1,,,,57,,,
"Actividad economica no especificada (205)",189,,1,,7,,,,,,,181,
"Desocupado (206)",207,,,,,,,,,,,,207
