"CUADRO Nº 11: VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES, POR TIPO DE ABASTECIMIENTO DE AGUA POTABLE, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",,,,
,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",TOTAL,"TIPO DE ABASTECIMIENTO DE AGUA POTABLE",,
,,"RED PÚBLICA DENTRO DE LA VIVIENDA (AGUA POTABLE)","RED PÚBLICA FUERA DE LA VIVIENDA PERO DENTRO DE LA EDIFICACIÓN (AGUA POTABLE)","PILÓN DE USO PÚBLICO (AGUA POTABLE)"
,,,,
"Provincia HUAROCHIRI",,,,
"Viviendas particulares (001)",11046,7144,2126,1776
"Ocupantes presentes (002)",42791,28492,8210,6089
"Casa independiente",,,,
"Viviendas particulares (004)",10112,6632,1765,1715
"Ocupantes presentes (005)",39637,26755,6968,5914
"Departamento en edificio",,,,
"Viviendas particulares (007)",191,179,12,
"Ocupantes presentes (008)",604,566,38,
"Vivienda en quinta",,,,
"Viviendas particulares (010)",431,213,218,
"Ocupantes presentes (011)",1423,727,696,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (013)",245,93,114,38
"Ocupantes presentes (014)",922,355,453,114
"Choza o cabaña",,,,
"Viviendas particulares (016)",8,,,8
"Ocupantes presentes (017)",28,,,28
"Vivienda improvisada",,,,
"Viviendas particulares (019)",32,14,15,3
"Ocupantes presentes (020)",105,51,47,7
"Local no dest.para hab. humana",,,,
"Viviendas particulares (022)",24,13,2,9
"Ocupantes presentes (023)",64,38,8,18
"Otro tipo",,,,
"Viviendas particulares (025)",3,,,3
"Ocupantes presentes (026)",8,,,8
Si,,,,
"Viviendas particulares (028)",9994,6749,1847,1398
"Ocupantes presentes (029)",39016,27103,7180,4733
"Casa independiente",,,,
"Viviendas particulares (031)",9184,6290,1550,1344
"Ocupantes presentes (032)",36269,25534,6152,4583
"Departamento en edificio",,,,
"Viviendas particulares (034)",182,170,12,
"Ocupantes presentes (035)",574,536,38,
"Vivienda en quinta",,,,
"Viviendas particulares (037)",342,180,162,
"Ocupantes presentes (038)",1164,635,529,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (040)",222,84,106,32
"Ocupantes presentes (041)",827,327,406,94
"Choza o cabaña",,,,
"Viviendas particulares (043)",8,,,8
"Ocupantes presentes (044)",28,,,28
"Vivienda improvisada",,,,
"Viviendas particulares (046)",31,13,15,3
"Ocupantes presentes (047)",97,43,47,7
"Local no dest.para hab. humana",,,,
"Viviendas particulares (049)",22,12,2,8
"Ocupantes presentes (050)",49,28,8,13
"Otro tipo",,,,
"Viviendas particulares (052)",3,,,3
"Ocupantes presentes (053)",8,,,8
No,,,,
"Viviendas particulares (055)",1052,395,279,378
"Ocupantes presentes (056)",3775,1389,1030,1356
"Casa independiente",,,,
"Viviendas particulares (058)",928,342,215,371
"Ocupantes presentes (059)",3368,1221,816,1331
"Departamento en edificio",,,,
"Viviendas particulares (061)",9,9,,
"Ocupantes presentes (062)",30,30,,
"Vivienda en quinta",,,,
"Viviendas particulares (064)",89,33,56,
"Ocupantes presentes (065)",259,92,167,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (067)",23,9,8,6
"Ocupantes presentes (068)",95,28,47,20
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (073)",1,1,,
"Ocupantes presentes (074)",8,8,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (076)",2,1,,1
"Ocupantes presentes (077)",15,10,,5
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
URBANA,,,,
"Viviendas particulares (109)",9074,6178,1850,1046
"Ocupantes presentes (110)",36015,25161,7157,3697
"Casa independiente",,,,
"Viviendas particulares (112)",8152,5666,1489,997
"Ocupantes presentes (113)",32894,23424,5915,3555
"Departamento en edificio",,,,
"Viviendas particulares (115)",191,179,12,
"Ocupantes presentes (116)",604,566,38,
"Vivienda en quinta",,,,
"Viviendas particulares (118)",431,213,218,
"Ocupantes presentes (119)",1423,727,696,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (121)",245,93,114,38
"Ocupantes presentes (122)",922,355,453,114
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (127)",32,14,15,3
"Ocupantes presentes (128)",105,51,47,7
"Local no dest.para hab. humana",,,,
"Viviendas particulares (130)",20,13,2,5
"Ocupantes presentes (131)",59,38,8,13
"Otro tipo",,,,
"Viviendas particulares (133)",3,,,3
"Ocupantes presentes (134)",8,,,8
Si,,,,
"Viviendas particulares (136)",8404,5857,1632,915
"Ocupantes presentes (137)",33602,24027,6372,3203
"Casa independiente",,,,
"Viviendas particulares (139)",7606,5398,1335,873
"Ocupantes presentes (140)",30888,22458,5344,3086
"Departamento en edificio",,,,
"Viviendas particulares (142)",182,170,12,
"Ocupantes presentes (143)",574,536,38,
"Vivienda en quinta",,,,
"Viviendas particulares (145)",342,180,162,
"Ocupantes presentes (146)",1164,635,529,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (148)",222,84,106,32
"Ocupantes presentes (149)",827,327,406,94
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (154)",31,13,15,3
"Ocupantes presentes (155)",97,43,47,7
"Local no dest.para hab. humana",,,,
"Viviendas particulares (157)",18,12,2,4
"Ocupantes presentes (158)",44,28,8,8
"Otro tipo",,,,
"Viviendas particulares (160)",3,,,3
"Ocupantes presentes (161)",8,,,8
No,,,,
"Viviendas particulares (163)",670,321,218,131
"Ocupantes presentes (164)",2413,1134,785,494
"Casa independiente",,,,
"Viviendas particulares (166)",546,268,154,124
"Ocupantes presentes (167)",2006,966,571,469
"Departamento en edificio",,,,
"Viviendas particulares (169)",9,9,,
"Ocupantes presentes (170)",30,30,,
"Vivienda en quinta",,,,
"Viviendas particulares (172)",89,33,56,
"Ocupantes presentes (173)",259,92,167,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (175)",23,9,8,6
"Ocupantes presentes (176)",95,28,47,20
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (181)",1,1,,
"Ocupantes presentes (182)",8,8,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (184)",2,1,,1
"Ocupantes presentes (185)",15,10,,5
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
RURAL,,,,
"Viviendas particulares (217)",1972,966,276,730
"Ocupantes presentes (218)",6776,3331,1053,2392
"Casa independiente",,,,
"Viviendas particulares (220)",1960,966,276,718
"Ocupantes presentes (221)",6743,3331,1053,2359
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (232)",8,,,8
"Ocupantes presentes (233)",28,,,28
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (238)",4,,,4
"Ocupantes presentes (239)",5,,,5
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (244)",1590,892,215,483
"Ocupantes presentes (245)",5414,3076,808,1530
"Casa independiente",,,,
"Viviendas particulares (247)",1578,892,215,471
"Ocupantes presentes (248)",5381,3076,808,1497
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (259)",8,,,8
"Ocupantes presentes (260)",28,,,28
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (265)",4,,,4
"Ocupantes presentes (266)",5,,,5
"Otro tipo",,,,
No,,,,
"Viviendas particulares (271)",382,74,61,247
"Ocupantes presentes (272)",1362,255,245,862
"Casa independiente",,,,
"Viviendas particulares (274)",382,74,61,247
"Ocupantes presentes (275)",1362,255,245,862
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
