"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia MOHO (000)",11761,598,860,5910,58,3806,47,482
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (001)",22,22,,,,,,
"Profes., científicos e intelectuales (002)",322,279,,37,1,5,,
"Técnicos de nivel medio y trab. asimilados (003)",51,32,,18,,1,,
"Jefes y empleados de oficina (004)",135,133,,,,2,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (005)",481,23,1,379,1,77,,
"Agricult.trabaj.calif.agrop.y pesqueros (006)",5074,,1,5020,51,2,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (007)",163,,40,104,,19,,
"Obreros construc.,conf.,papel, fab., instr. (008)",182,18,79,78,4,3,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (009)",4605,27,709,172,,3650,47,
"Otra (010)",39,39,,,,,,
"Ocupaciñn no especificada (011)",205,25,30,102,1,47,,
"Desocupado (012)",482,,,,,,,482
"Hombres (013)",6614,448,575,3778,34,1392,7,380
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (014)",17,17,,,,,,
"Profes., científicos e intelectuales (015)",233,212,,17,,4,,
"Técnicos de nivel medio y trab. asimilados (016)",40,23,,16,,1,,
"Jefes y empleados de oficina (017)",98,97,,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (018)",188,13,,155,,20,,
"Agricult.trabaj.calif.agrop.y pesqueros (019)",3357,,1,3323,31,2,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (020)",123,,38,76,,9,,
"Obreros construc.,conf.,papel, fab., instr. (021)",180,18,79,77,3,3,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (022)",1871,15,433,72,,1344,7,
"Otra (023)",39,39,,,,,,
"Ocupaciñn no especificada (024)",88,14,24,42,,8,,
"Desocupado (025)",380,,,,,,,380
"Mujeres (026)",5147,150,285,2132,24,2414,40,102
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (027)",5,5,,,,,,
"Profes., científicos e intelectuales (028)",89,67,,20,1,1,,
"Técnicos de nivel medio y trab. asimilados (029)",11,9,,2,,,,
"Jefes y empleados de oficina (030)",37,36,,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (031)",293,10,1,224,1,57,,
"Agricult.trabaj.calif.agrop.y pesqueros (032)",1717,,,1697,20,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (033)",40,,2,28,,10,,
"Obreros construc.,conf.,papel, fab., instr. (034)",2,,,1,1,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (035)",2734,12,276,100,,2306,40,
"Ocupaciñn no especificada (037)",117,11,6,60,1,39,,
"Desocupado (038)",102,,,,,,,102
,,,,,,,,
"URBANA (039)",3106,385,136,1649,14,695,20,207
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",8,8,,,,,,
"Profes., científicos e intelectuales (041)",196,174,,19,,3,,
"Técnicos de nivel medio y trab. asimilados (042)",36,24,,11,,1,,
"Jefes y empleados de oficina (043)",82,82,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",366,14,,293,1,58,,
"Agricult.trabaj.calif.agrop.y pesqueros (045)",1126,,,1115,10,1,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (046)",80,,14,50,,16,,
"Obreros construc.,conf.,papel, fab., instr. (047)",87,11,37,37,2,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (048)",790,19,61,84,,606,20,
"Otra (049)",36,36,,,,,,
"Ocupaciñn no especificada (050)",92,17,24,40,1,10,,
"Desocupado (051)",207,,,,,,,207
"Hombres (052)",1836,276,120,999,7,267,5,162
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",4,4,,,,,,
"Profes., científicos e intelectuales (054)",138,126,,9,,3,,
"Técnicos de nivel medio y trab. asimilados (055)",29,19,,9,,1,,
"Jefes y empleados de oficina (056)",51,51,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",132,8,,109,,15,,
"Agricult.trabaj.calif.agrop.y pesqueros (058)",763,,,757,5,1,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (059)",62,,14,40,,8,,
"Obreros construc.,conf.,papel, fab., instr. (060)",86,11,37,36,2,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (061)",325,10,50,25,,235,5,
"Otra (062)",36,36,,,,,,
"Ocupaciñn no especificada (063)",48,11,19,14,,4,,
"Desocupado (064)",162,,,,,,,162
"Mujeres (065)",1270,109,16,650,7,428,15,45
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",4,4,,,,,,
"Profes., científicos e intelectuales (067)",58,48,,10,,,,
"Técnicos de nivel medio y trab. asimilados (068)",7,5,,2,,,,
"Jefes y empleados de oficina (069)",31,31,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",234,6,,184,1,43,,
"Agricult.trabaj.calif.agrop.y pesqueros (071)",363,,,358,5,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (072)",18,,,10,,8,,
"Obreros construc.,conf.,papel, fab., instr. (073)",1,,,1,,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (074)",465,9,11,59,,371,15,
"Ocupaciñn no especificada (076)",44,6,5,26,1,6,,
"Desocupado (077)",45,,,,,,,45
,,,,,,,,
"RURAL (078)",8655,213,724,4261,44,3111,27,275
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",14,14,,,,,,
"Profes., científicos e intelectuales (080)",126,105,,18,1,2,,
"Técnicos de nivel medio y trab. asimilados (081)",15,8,,7,,,,
"Jefes y empleados de oficina (082)",53,51,,,,2,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",115,9,1,86,,19,,
"Agricult.trabaj.calif.agrop.y pesqueros (084)",3948,,1,3905,41,1,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (085)",83,,26,54,,3,,
"Obreros construc.,conf.,papel, fab., instr. (086)",95,7,42,41,2,3,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (087)",3815,8,648,88,,3044,27,
"Otra (088)",3,3,,,,,,
"Ocupaciñn no especificada (089)",113,8,6,62,,37,,
"Desocupado (090)",275,,,,,,,275
"Hombres (091)",4778,172,455,2779,27,1125,2,218
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",13,13,,,,,,
"Profes., científicos e intelectuales (093)",95,86,,8,,1,,
"Técnicos de nivel medio y trab. asimilados (094)",11,4,,7,,,,
"Jefes y empleados de oficina (095)",47,46,,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",56,5,,46,,5,,
"Agricult.trabaj.calif.agrop.y pesqueros (097)",2594,,1,2566,26,1,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",61,,24,36,,1,,
"Obreros construc.,conf.,papel, fab., instr. (099)",94,7,42,41,1,3,,
