"CUADRO Nº 19: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia ASCOPE (000)",40868,8102,13843,13192,726,1207,890,2908
"Agric., ganadería, caza y silvicultura (001)",11389,235,7604,2624,433,493,,
"Pesca (002)",406,22,302,75,3,4,,
"Explotación de minas y canteras (003)",68,18,42,5,2,1,,
"Industrias manufactureras (004)",4041,679,2367,925,28,42,,
"Suministro de electricidad, gas y agua (005)",86,26,52,8,,,,
"Construcción (006)",2436,64,1601,736,17,18,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",6412,939,468,4446,101,458,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",706,86,332,272,13,3,,
"Comercio al por mayor (009)",394,151,42,164,17,20,,
"Comercio al por menor (010)",5312,702,94,4010,71,435,,
"Hoteles y restaurantes (011)",1649,347,93,1101,44,64,,
"Trans., almac. y comunicaciones (012)",3604,696,708,2121,52,27,,
"Intermediación financiera (013)",128,118,4,4,2,,,
"Activid.inmobil., empres. y alquileres (014)",1661,1192,152,300,12,5,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",1145,999,146,,,,,
"Enseñanza (016)",1971,1821,1,135,4,10,,
"Servicios sociales y de salud (017)",536,436,7,89,4,,,
"Otras activ. serv.comun.soc y personales (018)",823,317,80,409,7,10,,
"Hogares privados con servicio doméstico (019)",890,,,,,,890,
"Actividad economica no especificada (021)",715,193,216,214,17,75,,
"Desocupado (022)",2908,,,,,,,2908
"Hombres (023)",30072,4782,12884,8932,610,621,26,2217
"Agric., ganadería, caza y silvicultura (024)",10575,207,7037,2498,414,419,,
"Pesca (025)",394,20,296,72,3,3,,
"Explotación de minas y canteras (026)",59,12,40,5,1,1,,
"Industrias manufactureras (027)",3531,572,2259,646,26,28,,
"Suministro de electricidad, gas y agua (028)",70,16,47,7,,,,
"Construcción (029)",2384,55,1568,728,17,16,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (030)",3124,498,458,2009,59,100,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",661,64,325,258,12,2,,
"Comercio al por mayor (032)",247,100,42,88,12,5,,
"Comercio al por menor (033)",2216,334,91,1663,35,93,,
"Hoteles y restaurantes (034)",369,85,29,222,18,15,,
"Trans., almac. y comunicaciones (035)",3396,560,696,2079,45,16,,
"Intermediación financiera (036)",76,69,3,2,2,,,
"Activid.inmobil., empres. y alquileres (037)",1307,911,135,247,9,5,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",746,637,109,,,,,
"Enseñanza (039)",778,707,1,64,3,3,,
"Servicios sociales y de salud (040)",198,140,3,54,1,,,
"Otras activ. serv.comun.soc y personales (041)",486,203,70,201,6,6,,
"Hogares privados con servicio doméstico (042)",26,,,,,,26,
"Actividad economica no especificada (044)",336,90,133,98,6,9,,
"Desocupado (045)",2217,,,,,,,2217
"Mujeres (046)",10796,3320,959,4260,116,586,864,691
"Agric., ganadería, caza y silvicultura (047)",814,28,567,126,19,74,,
"Pesca (048)",12,2,6,3,,1,,
"Explotación de minas y canteras (049)",9,6,2,,1,,,
"Industrias manufactureras (050)",510,107,108,279,2,14,,
"Suministro de electricidad, gas y agua (051)",16,10,5,1,,,,
"Construcción (052)",52,9,33,8,,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",3288,441,10,2437,42,358,,
"Venta, mant.y rep. veh.autom.y motoc. (054)",45,22,7,14,1,1,,
"Comercio al por mayor (055)",147,51,,76,5,15,,
"Comercio al por menor (056)",3096,368,3,2347,36,342,,
"Hoteles y restaurantes (057)",1280,262,64,879,26,49,,
"Trans., almac. y comunicaciones (058)",208,136,12,42,7,11,,
"Intermediación financiera (059)",52,49,1,2,,,,
"Activid.inmobil., empres. y alquileres (060)",354,281,17,53,3,,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",399,362,37,,,,,
"Enseñanza (062)",1193,1114,,71,1,7,,
"Servicios sociales y de salud (063)",338,296,4,35,3,,,
"Otras activ. serv.comun.soc y personales (064)",337,114,10,208,1,4,,
"Hogares privados con servicio doméstico (065)",864,,,,,,864,
"Actividad economica no especificada (067)",379,103,83,116,11,66,,
"Desocupado (068)",691,,,,,,,691
,,,,,,,,
"URBANA (069)",35849,7752,11196,11834,579,958,826,2704
"Agric., ganadería, caza y silvicultura (070)",7769,216,5223,1755,298,277,,
"Pesca (071)",394,21,292,74,3,4,,
"Explotación de minas y canteras (072)",64,16,40,5,2,1,,
"Industrias manufactureras (073)",3898,652,2272,905,27,42,,
"Suministro de electricidad, gas y agua (074)",86,26,52,8,,,,
"Construcción (075)",2342,61,1544,703,17,17,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",6115,891,444,4248,95,437,,
"Venta, mant.y rep. veh.autom.y motoc. (077)",661,78,312,255,13,3,,
"Comercio al por mayor (078)",371,145,42,152,16,16,,
"Comercio al por menor (079)",5083,668,90,3841,66,418,,
"Hoteles y restaurantes (080)",1602,338,88,1072,44,60,,
"Trans., almac. y comunicaciones (081)",3354,663,664,1953,50,24,,
"Intermediación financiera (082)",124,114,4,4,2,,,
"Activid.inmobil., empres. y alquileres (083)",1582,1130,145,290,12,5,,
"Admin.pub. y defensa; p. segur.soc.afil (084)",1096,959,137,,,,,
"Enseñanza (085)",1903,1759,1,130,4,9,,
"Servicios sociales y de salud (086)",518,421,6,87,4,,,
"Otras activ. serv.comun.soc y personales (087)",789,302,76,395,7,9,,
"Hogares privados con servicio doméstico (088)",826,,,,,,826,
"Actividad economica no especificada (090)",683,183,208,205,14,73,,
"Desocupado (091)",2704,,,,,,,2704
"Hombres (092)",25786,4567,10439,7787,474,424,25,2070
"Agric., ganadería, caza y silvicultura (093)",7215,190,4834,1675,285,231,,
"Pesca (094)",382,19,286,71,3,3,,
"Explotación de minas y canteras (095)",56,11,38,5,1,1,,
"Industrias manufactureras (096)",3409,548,2173,635,25,28,,
"Suministro de electricidad, gas y agua (097)",70,16,47,7,,,,
"Construcción (098)",2295,54,1513,696,17,15,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",2984,473,435,1924,57,95,,
"Venta, mant.y rep. veh.autom.y motoc. (100)",619,58,305,242,12,2,,
"Comercio al por mayor (101)",234,96,42,80,12,4,,
"Comercio al por menor (102)",2131,319,88,1602,33,89,,
"Hoteles y restaurantes (103)",361,83,28,217,18,15,,
"Trans., almac. y comunicaciones (104)",3153,530,653,1914,43,13,,
"Intermediación financiera (105)",73,66,3,2,2,,,
"Activid.inmobil., empres. y alquileres (106)",1240,859,128,239,9,5,,
"Admin.pub. y defensa; p. segur.soc.afil (107)",726,626,100,,,,,
"Enseñanza (108)",749,679,1,63,3,3,,
"Servicios sociales y de salud (109)",192,135,3,53,1,,,
"Otras activ. serv.comun.soc y personales (110)",467,193,68,194,6,6,,
"Hogares privados con servicio doméstico (111)",25,,,,,,25,
