"CUADRO Nº 8: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia TUMBES (000)",54707,568,18124,20772,13049,2194
"Empleado (001)",16535,93,5462,7117,3694,169
"Obrero (002)",9207,79,3751,3378,1759,240
"Trabajador independiente (003)",21669,150,5900,8028,6165,1426
"Empleador o patrono (004)",1315,,250,438,449,178
"Trabajador familiar no remunerado (005)",1773,187,768,486,264,68
"Trabajador del hogar (006)",1230,21,544,410,228,27
"Desocupado (008)",2978,38,1449,915,490,86
"Hombres (009)",38842,419,12860,14138,9580,1845
"Empleado (010)",9638,54,3096,3984,2379,125
"Obrero (011)",8214,68,3339,2980,1597,230
"Trabajador independiente (012)",16608,119,4680,5884,4714,1211
"Empleador o patrono (013)",1081,,206,347,366,162
"Trabajador familiar no remunerado (014)",1128,150,589,243,108,38
"Trabajador del hogar (015)",60,2,26,21,7,4
"Desocupado (017)",2113,26,924,679,409,75
"Mujeres (018)",15865,149,5264,6634,3469,349
"Empleado (019)",6897,39,2366,3133,1315,44
"Obrero (020)",993,11,412,398,162,10
"Trabajador independiente (021)",5061,31,1220,2144,1451,215
"Empleador o patrono (022)",234,,44,91,83,16
"Trabajador familiar no remunerado (023)",645,37,179,243,156,30
"Trabajador del hogar (024)",1170,19,518,389,221,23
"Desocupado (026)",865,12,525,236,81,11
,,,,,,
"URBANA (027)",50631,524,16707,19449,12095,1856
"Empleado (028)",16027,93,5280,6895,3596,163
"Obrero (029)",8035,69,3227,2972,1564,203
"Trabajador independiente (030)",20181,147,5619,7563,5646,1206
"Empleador o patrono (031)",1155,,233,405,392,125
"Trabajador familiar no remunerado (032)",1395,165,554,393,227,56
"Trabajador del hogar (033)",1156,20,506,386,218,26
"Desocupado (035)",2682,30,1288,835,452,77
"Hombres (036)",35391,379,11703,13031,8760,1518
"Empleado (037)",9361,54,3002,3864,2320,121
"Obrero (038)",7123,59,2856,2599,1415,194
"Trabajador independiente (039)",15270,116,4431,5470,4256,997
"Empleador o patrono (040)",928,,191,316,312,109
"Trabajador familiar no remunerado (041)",769,128,383,153,77,28
"Trabajador del hogar (042)",57,2,24,21,7,3
"Desocupado (044)",1883,20,816,608,373,66
"Mujeres (045)",15240,145,5004,6418,3335,338
"Empleado (046)",6666,39,2278,3031,1276,42
"Obrero (047)",912,10,371,373,149,9
"Trabajador independiente (048)",4911,31,1188,2093,1390,209
"Empleador o patrono (049)",227,,42,89,80,16
"Trabajador familiar no remunerado (050)",626,37,171,240,150,28
"Trabajador del hogar (051)",1099,18,482,365,211,23
"Desocupado (053)",799,10,472,227,79,11
,,,,,,
"RURAL (054)",4076,44,1417,1323,954,338
"Empleado (055)",508,,182,222,98,6
"Obrero (056)",1172,10,524,406,195,37
"Trabajador independiente (057)",1488,3,281,465,519,220
"Empleador o patrono (058)",160,,17,33,57,53
"Trabajador familiar no remunerado (059)",378,22,214,93,37,12
"Trabajador del hogar (060)",74,1,38,24,10,1
"Desocupado (062)",296,8,161,80,38,9
"Hombres (063)",3451,40,1157,1107,820,327
"Empleado (064)",277,,94,120,59,4
"Obrero (065)",1091,9,483,381,182,36
"Trabajador independiente (066)",1338,3,249,414,458,214
"Empleador o patrono (067)",153,,15,31,54,53
"Trabajador familiar no remunerado (068)",359,22,206,90,31,10
"Trabajador del hogar (069)",3,,2,,,1
"Desocupado (071)",230,6,108,71,36,9
"Mujeres (072)",625,4,260,216,134,11
"Empleado (073)",231,,88,102,39,2
"Obrero (074)",81,1,41,25,13,1
"Trabajador independiente (075)",150,,32,51,61,6
"Empleador o patrono (076)",7,,2,2,3,
"Trabajador familiar no remunerado (077)",19,,8,3,6,2
"Trabajador del hogar (078)",71,1,36,24,10,
"Desocupado (080)",66,2,53,9,2,
