"CUADRO Nº 7: VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES, POR MATERIAL DE PREDOMINANTE EN LAS PAREDES EXTERIORES DE LA VIVIENDA, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",TOTAL,"MATERIAL PREDOMINANTE EN LAS PAREDES EXTERIORES DE LA VIVIENDA",,,,,,,
,,"LADRILLO O BLOQUE DE CEMENTO","ADOBE O TAPIA","MADERA (PONA, TOR-NILLO, ETC.)","QUINCHA (CAÑA CON BARRO)",ESTERA,"PIEDRA CON BARRO","PIEDRA O SILLAR CON CAL O CEMENTO","OTRO MATERIAL"
,,,,,,,,,
"Provincia PAUCAR DEL SARA SARA",,,,,,,,,
"Viviendas particulares (001)",3207,133,2747,8,10,10,290,3,6
"Ocupantes presentes (002)",10758,459,9098,35,36,22,1077,14,17
"Casa independiente",,,,,,,,,
"Viviendas particulares (004)",2938,126,2592,7,8,8,191,3,3
"Ocupantes presentes (005)",9851,438,8647,34,32,14,669,14,3
"Departamento en edificio",,,,,,,,,
"Vivienda en quinta",,,,,,,,,
"Viviendas particulares (010)",9,,9,,,,,,
"Ocupantes presentes (011)",37,,37,,,,,,
"Vivienda en casa de vecindad",,,,,,,,,
"Viviendas particulares (013)",99,7,92,,,,,,
"Ocupantes presentes (014)",298,21,277,,,,,,
"Choza o cabaña",,,,,,,,,
"Viviendas particulares (016)",157,,51,1,2,2,99,,2
"Ocupantes presentes (017)",562,,132,1,4,8,408,,9
"Vivienda improvisada",,,,,,,,,
"Viviendas particulares (019)",1,,,,,,,,1
"Ocupantes presentes (020)",5,,,,,,,,5
"Local no dest.para hab. humana",,,,,,,,,
"Viviendas particulares (022)",3,,3,,,,,,
"Ocupantes presentes (023)",5,,5,,,,,,
"Otro tipo",,,,,,,,,
,,,,,,,,,
URBANA,,,,,,,,,
"Viviendas particulares (028)",2137,121,1903,6,,3,101,1,2
"Ocupantes presentes (029)",7318,419,6451,33,,5,398,6,6
"Casa independiente",,,,,,,,,
"Viviendas particulares (031)",2026,114,1800,6,,3,101,1,1
"Ocupantes presentes (032)",6974,398,6133,33,,5,398,6,1
"Departamento en edificio",,,,,,,,,
"Vivienda en quinta",,,,,,,,,
"Viviendas particulares (037)",9,,9,,,,,,
"Ocupantes presentes (038)",37,,37,,,,,,
"Vivienda en casa de vecindad",,,,,,,,,
"Viviendas particulares (040)",99,7,92,,,,,,
"Ocupantes presentes (041)",298,21,277,,,,,,
"Choza o cabaña",,,,,,,,,
"Vivienda improvisada",,,,,,,,,
"Viviendas particulares (046)",1,,,,,,,,1
"Ocupantes presentes (047)",5,,,,,,,,5
"Local no dest.para hab. humana",,,,,,,,,
"Viviendas particulares (049)",2,,2,,,,,,
"Ocupantes presentes (050)",4,,4,,,,,,
"Otro tipo",,,,,,,,,
,,,,,,,,,
RURAL,,,,,,,,,
"Viviendas particulares (055)",1070,12,844,2,10,7,189,2,4
"Ocupantes presentes (056)",3440,40,2647,2,36,17,679,8,11
"Casa independiente",,,,,,,,,
"Viviendas particulares (058)",912,12,792,1,8,5,90,2,2
"Ocupantes presentes (059)",2877,40,2514,1,32,9,271,8,2
"Departamento en edificio",,,,,,,,,
"Vivienda en quinta",,,,,,,,,
"Vivienda en casa de vecindad",,,,,,,,,
"Choza o cabaña",,,,,,,,,
"Viviendas particulares (070)",157,,51,1,2,2,99,,2
"Ocupantes presentes (071)",562,,132,1,4,8,408,,9
"Vivienda improvisada",,,,,,,,,
"Local no dest.para hab. humana",,,,,,,,,
"Viviendas particulares (076)",1,,1,,,,,,
"Ocupantes presentes (077)",1,,1,,,,,,
"Otro tipo",,,,,,,,,
