"CUADRO Nº 5: POBLACIÓN DE 12 Y MÁS AÑOS DE EDAD, POR AFILIACIÓN A ALGÚN TIPO DE SEGURO DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",TOTAL,"AFILIADO A ALGÚN SEGURO DE SALUD",,,
,,"SIS (SEGURO INTEGRAL DE SALUD)",ESSALUD,"OTRO SEGURO DE SALUD",NINGUNO
,,,,,
"Provincia CARLOS FERMIN FITZCARRALD (000)",14765,2287,1029,211,11243
"Conviviente (001)",3279,192,209,56,2822
"Separado(a) (002)",309,24,5,6,274
"Casado(a) (003)",5031,227,492,76,4241
"Viudo(a) (004)",961,28,15,3,915
"Divorciado(a) (005)",40,1,,,39
"Soltero(a) (006)",5145,1815,308,70,2952
"Hombres (008)",7046,1066,571,135,5278
"Conviviente (009)",1592,56,112,36,1388
"Separado(a) (010)",53,2,,2,49
"Casado(a) (011)",2475,80,294,48,2057
"Viudo(a) (012)",167,3,3,,161
"Divorciado(a) (013)",14,,,,14
"Soltero(a) (014)",2745,925,162,49,1609
"Mujeres (016)",7719,1221,458,76,5965
"Conviviente (017)",1687,136,97,20,1434
"Separado(a) (018)",256,22,5,4,225
"Casado(a) (019)",2556,147,198,28,2184
"Viudo(a) (020)",794,25,12,3,754
"Divorciado(a) (021)",26,1,,,25
"Soltero(a) (022)",2400,890,146,21,1343
,,,,,
"URBANA (024)",2481,249,546,92,1596
"Conviviente (025)",615,28,121,20,446
"Separado(a) (026)",56,1,4,1,50
"Casado(a) (027)",826,56,273,37,462
"Viudo(a) (028)",96,9,9,3,75
"Divorciado(a) (029)",8,,,,8
"Soltero(a) (030)",880,155,139,31,555
"Hombres (032)",1213,116,291,58,749
"Conviviente (033)",302,12,70,13,207
"Separado(a) (034)",9,,,1,8
"Casado(a) (035)",404,23,143,23,216
"Viudo(a) (036)",17,2,2,,13
"Divorciado(a) (037)",5,,,,5
"Soltero(a) (038)",476,79,76,21,300
"Mujeres (040)",1268,133,255,34,847
"Conviviente (041)",313,16,51,7,239
"Separado(a) (042)",47,1,4,,42
"Casado(a) (043)",422,33,130,14,246
"Viudo(a) (044)",79,7,7,3,62
"Divorciado(a) (045)",3,,,,3
"Soltero(a) (046)",404,76,63,10,255
,,,,,
"RURAL (048)",12284,2038,483,119,9647
"Conviviente (049)",2664,164,88,36,2376
"Separado(a) (050)",253,23,1,5,224
"Casado(a) (051)",4205,171,219,39,3779
"Viudo(a) (052)",865,19,6,,840
"Divorciado(a) (053)",32,1,,,31
"Soltero(a) (054)",4265,1660,169,39,2397
"Hombres (056)",5833,950,280,77,4529
"Conviviente (057)",1290,44,42,23,1181
"Separado(a) (058)",44,2,,1,41
"Casado(a) (059)",2071,57,151,25,1841
"Viudo(a) (060)",150,1,1,,148
"Divorciado(a) (061)",9,,,,9
"Soltero(a) (062)",2269,846,86,28,1309
"Mujeres (064)",6451,1088,203,42,5118
"Conviviente (065)",1374,120,46,13,1195
"Separado(a) (066)",209,21,1,4,183
"Casado(a) (067)",2134,114,68,14,1938
"Viudo(a) (068)",715,18,5,,692
"Divorciado(a) (069)",23,1,,,22
"Soltero(a) (070)",1996,814,83,11,1088
