"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia ANGARAES (000)",11917,1454,1873,5271,101,1990,77,1151
"Agric., ganadería, caza y silvicultura (001)",6424,35,650,3994,21,1724,,
"Pesca (002)",2,,,1,1,,,
"Explotación de minas y canteras (003)",733,59,665,4,4,1,,
"Industrias manufactureras (004)",140,2,38,76,13,11,,
"Suministro de electricidad, gas y agua (005)",36,4,32,,,,,
"Construcción (006)",349,17,249,55,8,20,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",725,68,14,535,26,82,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",35,2,10,21,2,,,
"Comercio al por mayor (009)",22,5,,11,1,5,,
"Comercio al por menor (010)",668,61,4,503,23,77,,
"Hoteles y restaurantes (011)",202,51,8,119,5,19,,
"Trans., almac. y comunicaciones (012)",204,37,29,127,5,6,,
"Intermediación financiera (013)",2,2,,,,,,
"Activid.inmobil., empres. y alquileres (014)",128,85,4,32,5,2,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",264,194,70,,,,,
"Enseñanza (016)",721,667,,51,1,2,,
"Servicios sociales y de salud (017)",118,105,1,10,1,1,,
"Otras activ. serv.comun.soc y personales (018)",112,34,4,34,2,38,,
"Hogares privados con servicio doméstico (019)",77,,,,,,77,
"Actividad economica no especificada (021)",529,94,109,233,9,84,,
"Desocupado (022)",1151,,,,,,,1151
"Hombres (023)",8725,897,1664,4112,69,1042,1,940
"Agric., ganadería, caza y silvicultura (024)",4944,35,522,3426,12,949,,
"Pesca (025)",2,,,1,1,,,
"Explotación de minas y canteras (026)",721,53,659,4,4,1,,
"Industrias manufactureras (027)",109,1,32,61,10,5,,
"Suministro de electricidad, gas y agua (028)",34,2,32,,,,,
"Construcción (029)",340,16,243,54,8,19,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (030)",295,36,14,212,15,18,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",32,1,10,20,1,,,
"Comercio al por mayor (032)",12,4,,6,1,1,,
"Comercio al por menor (033)",251,31,4,186,13,17,,
"Hoteles y restaurantes (034)",51,17,5,24,3,2,,
"Trans., almac. y comunicaciones (035)",191,31,24,125,5,6,,
"Intermediación financiera (036)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (037)",92,60,4,22,4,2,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",222,171,51,,,,,
"Enseñanza (039)",403,377,,24,,2,,
"Servicios sociales y de salud (040)",35,28,,7,,,,
"Otras activ. serv.comun.soc y personales (041)",40,15,2,19,2,2,,
"Hogares privados con servicio doméstico (042)",1,,,,,,1,
"Actividad economica no especificada (044)",304,54,76,133,5,36,,
"Desocupado (045)",940,,,,,,,940
"Mujeres (046)",3192,557,209,1159,32,948,76,211
"Agric., ganadería, caza y silvicultura (047)",1480,,128,568,9,775,,
"Explotación de minas y canteras (049)",12,6,6,,,,,
"Industrias manufactureras (050)",31,1,6,15,3,6,,
"Suministro de electricidad, gas y agua (051)",2,2,,,,,,
"Construcción (052)",9,1,6,1,,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",430,32,,323,11,64,,
"Venta, mant.y rep. veh.autom.y motoc. (054)",3,1,,1,1,,,
"Comercio al por mayor (055)",10,1,,5,,4,,
"Comercio al por menor (056)",417,30,,317,10,60,,
"Hoteles y restaurantes (057)",151,34,3,95,2,17,,
"Trans., almac. y comunicaciones (058)",13,6,5,2,,,,
"Intermediación financiera (059)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (060)",36,25,,10,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",42,23,19,,,,,
"Enseñanza (062)",318,290,,27,1,,,
"Servicios sociales y de salud (063)",83,77,1,3,1,1,,
"Otras activ. serv.comun.soc y personales (064)",72,19,2,15,,36,,
"Hogares privados con servicio doméstico (065)",76,,,,,,76,
"Actividad economica no especificada (067)",225,40,33,100,4,48,,
,,,,,,,,
"URBANA (068)",4898,1186,712,1980,78,593,58,291
"Agric., ganadería, caza y silvicultura (069)",1746,6,206,1119,9,406,,
"Pesca (070)",2,,,1,1,,,
"Explotación de minas y canteras (071)",268,55,207,2,3,1,,
"Industrias manufactureras (072)",95,2,18,54,13,8,,
"Suministro de electricidad, gas y agua (073)",20,3,17,,,,,
"Construcción (074)",159,13,111,25,5,5,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (075)",583,53,11,420,25,74,,
"Venta, mant.y rep. veh.autom.y motoc. (076)",32,1,8,21,2,,,
"Comercio al por mayor (077)",20,5,,9,1,5,,
"Comercio al por menor (078)",531,47,3,390,22,69,,
"Hoteles y restaurantes (079)",151,30,8,90,5,18,,
"Trans., almac. y comunicaciones (080)",136,31,24,76,3,2,,
"Intermediación financiera (081)",2,2,,,,,,
"Activid.inmobil., empres. y alquileres (082)",115,80,2,27,4,2,,
"Admin.pub. y defensa; p. segur.soc.afil (083)",212,161,51,,,,,
"Enseñanza (084)",596,560,,33,1,2,,
"Servicios sociales y de salud (085)",97,85,1,9,1,1,,
"Otras activ. serv.comun.soc y personales (086)",97,29,3,29,1,35,,
"Hogares privados con servicio doméstico (087)",58,,,,,,58,
"Actividad economica no especificada (089)",270,76,53,95,7,39,,
"Desocupado (090)",291,,,,,,,291
"Hombres (091)",3083,722,595,1360,51,185,1,169
"Agric., ganadería, caza y silvicultura (092)",1224,6,150,922,5,141,,
"Pesca (093)",2,,,1,1,,,
"Explotación de minas y canteras (094)",258,49,203,2,3,1,,
"Industrias manufactureras (095)",71,1,15,42,10,3,,
"Suministro de electricidad, gas y agua (096)",18,1,17,,,,,
"Construcción (097)",154,12,107,25,5,5,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (098)",232,30,11,164,14,13,,
"Venta, mant.y rep. veh.autom.y motoc. (099)",30,1,8,20,1,,,
"Comercio al por mayor (100)",11,4,,5,1,1,,
"Comercio al por menor (101)",191,25,3,139,12,12,,
"Hoteles y restaurantes (102)",45,14,5,21,3,2,,
"Trans., almac. y comunicaciones (103)",125,25,19,76,3,2,,
"Intermediación financiera (104)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (105)",82,57,2,18,3,2,,
"Admin.pub. y defensa; p. segur.soc.afil (106)",177,144,33,,,,,
"Enseñanza (107)",324,306,,16,,2,,
"Servicios sociales y de salud (108)",28,21,,7,,,,
"Otras activ. serv.comun.soc y personales (109)",30,12,1,15,1,1,,
"Hogares privados con servicio doméstico (110)",1,,,,,,1,
"Actividad economica no especificada (112)",142,43,32,51,3,13,,
"Desocupado (113)",169,,,,,,,169
"Mujeres (114)",1815,464,117,620,27,408,57,122
"Agric., ganadería, caza y silvicultura (115)",522,,56,197,4,265,,
"Explotación de minas y canteras (117)",10,6,4,,,,,
"Industrias manufactureras (118)",24,1,3,12,3,5,,
