"CUADRO Nº 30: POBLACIÓN OCUPADA DE 12 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia BONGARA (000)",10000,1305,1348,5494,203,1469,181
"Conviviente (001)",2962,333,428,1864,61,243,33
"Separado(a) (002)",238,26,50,134,,17,11
"Casado(a) (003)",3404,507,357,2143,95,272,30
"Viudo(a) (004)",310,12,32,227,9,18,12
"Divorciado(a) (005)",39,8,5,22,2,2,
"Soltero(a) (006)",3047,419,476,1104,36,917,95
"Hombres (008)",7477,800,1140,4460,170,905,2
"Conviviente (009)",2289,214,373,1580,55,67,
"Separado(a) (010)",113,15,32,60,,6,
"Casado(a) (011)",2579,331,298,1817,79,53,1
"Viudo(a) (012)",120,2,17,94,3,4,
"Divorciado(a) (013)",25,6,5,11,2,1,
"Soltero(a) (014)",2351,232,415,898,31,774,1
"Mujeres (016)",2523,505,208,1034,33,564,179
"Conviviente (017)",673,119,55,284,6,176,33
"Separado(a) (018)",125,11,18,74,,11,11
"Casado(a) (019)",825,176,59,326,16,219,29
"Viudo(a) (020)",190,10,15,133,6,14,12
"Divorciado(a) (021)",14,2,,11,,1,
"Soltero(a) (022)",696,187,61,206,5,143,94
,,,,,,,
"URBANA (024)",6224,1157,716,3297,152,745,157
"Conviviente (025)",1753,281,215,1041,45,142,29
"Separado(a) (026)",188,24,35,107,,12,10
"Casado(a) (027)",2258,461,211,1313,69,178,26
"Viudo(a) (028)",188,12,17,129,5,14,11
"Divorciado(a) (029)",30,8,4,17,1,,
"Soltero(a) (030)",1807,371,234,690,32,399,81
"Hombres (032)",4322,700,594,2504,127,396,1
"Conviviente (033)",1254,178,183,817,41,35,
"Separado(a) (034)",84,15,21,45,,3,
"Casado(a) (035)",1596,294,171,1040,55,36,
"Viudo(a) (036)",66,2,10,50,2,2,
"Divorciado(a) (037)",19,6,4,8,1,,
"Soltero(a) (038)",1303,205,205,544,28,320,1
"Mujeres (040)",1902,457,122,793,25,349,156
"Conviviente (041)",499,103,32,224,4,107,29
"Separado(a) (042)",104,9,14,62,,9,10
"Casado(a) (043)",662,167,40,273,14,142,26
"Viudo(a) (044)",122,10,7,79,3,12,11
"Divorciado(a) (045)",11,2,,9,,,
"Soltero(a) (046)",504,166,29,146,4,79,80
,,,,,,,
"RURAL (048)",3776,148,632,2197,51,724,24
"Conviviente (049)",1209,52,213,823,16,101,4
"Separado(a) (050)",50,2,15,27,,5,1
"Casado(a) (051)",1146,46,146,830,26,94,4
"Viudo(a) (052)",122,,15,98,4,4,1
"Divorciado(a) (053)",9,,1,5,1,2,
"Soltero(a) (054)",1240,48,242,414,4,518,14
"Hombres (056)",3155,100,546,1956,43,509,1
"Conviviente (057)",1035,36,190,763,14,32,
"Separado(a) (058)",29,,11,15,,3,
"Casado(a) (059)",983,37,127,777,24,17,1
"Viudo(a) (060)",54,,7,44,1,2,
"Divorciado(a) (061)",6,,1,3,1,1,
"Soltero(a) (062)",1048,27,210,354,3,454,
"Mujeres (064)",621,48,86,241,8,215,23
"Conviviente (065)",174,16,23,60,2,69,4
"Separado(a) (066)",21,2,4,12,,2,1
"Casado(a) (067)",163,9,19,53,2,77,3
"Viudo(a) (068)",68,,8,54,3,2,1
"Divorciado(a) (069)",3,,,2,,1,
"Soltero(a) (070)",192,21,32,60,1,64,14
