"CUADRO Nº 9: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia URUBAMBA (000)",19685,291,6239,7076,4767,1312
"Empleado (001)",4380,16,1801,1718,781,64
"Obrero (002)",2759,23,1073,963,613,87
"Trabajador independiente (003)",9804,44,2240,3706,2837,977
"Empleador o patrono (004)",362,1,73,130,116,42
"Trabajador familiar no remunerado (005)",1997,174,813,498,378,134
"Trabajador del hogar (006)",383,33,239,61,42,8
"Hombres (008)",13371,195,4027,4787,3406,956
"Empleado (009)",2672,5,991,1087,540,49
"Obrero (010)",2538,18,967,900,576,77
"Trabajador independiente (011)",6665,33,1413,2468,2021,730
"Empleador o patrono (012)",262,1,49,93,89,30
"Trabajador familiar no remunerado (013)",1158,119,564,233,173,69
"Trabajador del hogar (014)",76,19,43,6,7,1
"Mujeres (016)",6314,96,2212,2289,1361,356
"Empleado (017)",1708,11,810,631,241,15
"Obrero (018)",221,5,106,63,37,10
"Trabajador independiente (019)",3139,11,827,1238,816,247
"Empleador o patrono (020)",100,,24,37,27,12
"Trabajador familiar no remunerado (021)",839,55,249,265,205,65
"Trabajador del hogar (022)",307,14,196,55,35,7
,,,,,,
"URBANA (024)",11185,191,3790,4062,2530,612
"Empleado (025)",3676,15,1490,1453,666,52
"Obrero (026)",1562,16,622,522,342,60
"Trabajador independiente (027)",4688,26,1183,1786,1282,411
"Empleador o patrono (028)",263,1,49,95,85,33
"Trabajador familiar no remunerado (029)",707,105,256,166,128,52
"Trabajador del hogar (030)",289,28,190,40,27,4
"Hombres (032)",6720,118,2185,2411,1604,402
"Empleado (033)",2195,5,802,897,452,39
"Obrero (034)",1404,13,544,476,318,53
"Trabajador independiente (035)",2515,17,620,904,712,262
"Empleador o patrono (036)",185,1,32,66,64,22
"Trabajador familiar no remunerado (037)",359,66,152,63,53,25
"Trabajador del hogar (038)",62,16,35,5,5,1
"Mujeres (040)",4465,73,1605,1651,926,210
"Empleado (041)",1481,10,688,556,214,13
"Obrero (042)",158,3,78,46,24,7
"Trabajador independiente (043)",2173,9,563,882,570,149
"Empleador o patrono (044)",78,,17,29,21,11
"Trabajador familiar no remunerado (045)",348,39,104,103,75,27
"Trabajador del hogar (046)",227,12,155,35,22,3
,,,,,,
"RURAL (048)",8500,100,2449,3014,2237,700
"Empleado (049)",704,1,311,265,115,12
"Obrero (050)",1197,7,451,441,271,27
"Trabajador independiente (051)",5116,18,1057,1920,1555,566
"Empleador o patrono (052)",99,,24,35,31,9
"Trabajador familiar no remunerado (053)",1290,69,557,332,250,82
"Trabajador del hogar (054)",94,5,49,21,15,4
"Hombres (056)",6651,77,1842,2376,1802,554
"Empleado (057)",477,,189,190,88,10
"Obrero (058)",1134,5,423,424,258,24
"Trabajador independiente (059)",4150,16,793,1564,1309,468
"Empleador o patrono (060)",77,,17,27,25,8
"Trabajador familiar no remunerado (061)",799,53,412,170,120,44
"Trabajador del hogar (062)",14,3,8,1,2,
"Mujeres (064)",1849,23,607,638,435,146
"Empleado (065)",227,1,122,75,27,2
"Obrero (066)",63,2,28,17,13,3
"Trabajador independiente (067)",966,2,264,356,246,98
"Empleador o patrono (068)",22,,7,8,6,1
"Trabajador familiar no remunerado (069)",491,16,145,162,130,38
"Trabajador del hogar (070)",80,2,41,20,13,4
