"CUADRO Nº 8: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia YUNGAY (000)",17512,344,5799,5762,4094,1513
"Empleado (001)",1816,4,499,914,376,23
"Obrero (002)",2613,30,1068,839,542,134
"Trabajador independiente (003)",9385,34,2328,3163,2685,1175
"Empleador o patrono (004)",230,,32,86,76,36
"Trabajador familiar no remunerado (005)",2348,244,1274,463,274,93
"Trabajador del hogar (006)",254,4,134,62,38,16
"Desocupado (008)",866,28,464,235,103,36
"Hombres (009)",13494,241,4477,4349,3218,1209
"Empleado (010)",1009,1,245,502,248,13
"Obrero (011)",2345,27,960,748,490,120
"Trabajador independiente (012)",7777,28,1975,2596,2211,967
"Empleador o patrono (013)",181,,25,64,63,29
"Trabajador familiar no remunerado (014)",1516,166,953,240,113,44
"Trabajador del hogar (015)",9,1,3,3,1,1
"Desocupado (017)",657,18,316,196,92,35
"Mujeres (018)",4018,103,1322,1413,876,304
"Empleado (019)",807,3,254,412,128,10
"Obrero (020)",268,3,108,91,52,14
"Trabajador independiente (021)",1608,6,353,567,474,208
"Empleador o patrono (022)",49,,7,22,13,7
"Trabajador familiar no remunerado (023)",832,78,321,223,161,49
"Trabajador del hogar (024)",245,3,131,59,37,15
"Desocupado (026)",209,10,148,39,11,1
,,,,,,
"URBANA (027)",5333,75,1595,1948,1304,411
"Empleado (028)",1347,4,358,662,304,19
"Obrero (029)",777,8,323,263,143,40
"Trabajador independiente (030)",2240,16,515,741,679,289
"Empleador o patrono (031)",127,,15,52,40,20
"Trabajador familiar no remunerado (032)",414,37,154,115,82,26
"Trabajador del hogar (033)",160,3,86,34,25,12
"Desocupado (035)",268,7,144,81,31,5
"Hombres (036)",3319,53,1024,1138,827,277
"Empleado (037)",717,1,181,333,192,10
"Obrero (038)",672,7,285,221,125,34
"Trabajador independiente (039)",1459,14,357,450,434,204
"Empleador o patrono (040)",86,,9,33,27,17
"Trabajador familiar no remunerado (041)",193,25,99,39,23,7
"Trabajador del hogar (042)",5,,3,1,1,
"Desocupado (044)",187,6,90,61,25,5
"Mujeres (045)",2014,22,571,810,477,134
"Empleado (046)",630,3,177,329,112,9
"Obrero (047)",105,1,38,42,18,6
"Trabajador independiente (048)",781,2,158,291,245,85
"Empleador o patrono (049)",41,,6,19,13,3
"Trabajador familiar no remunerado (050)",221,12,55,76,59,19
"Trabajador del hogar (051)",155,3,83,33,24,12
"Desocupado (053)",81,1,54,20,6,
,,,,,,
"RURAL (054)",12179,269,4204,3814,2790,1102
"Empleado (055)",469,,141,252,72,4
"Obrero (056)",1836,22,745,576,399,94
"Trabajador independiente (057)",7145,18,1813,2422,2006,886
"Empleador o patrono (058)",103,,17,34,36,16
"Trabajador familiar no remunerado (059)",1934,207,1120,348,192,67
"Trabajador del hogar (060)",94,1,48,28,13,4
"Desocupado (062)",598,21,320,154,72,31
"Hombres (063)",10175,188,3453,3211,2391,932
"Empleado (064)",292,,64,169,56,3
"Obrero (065)",1673,20,675,527,365,86
"Trabajador independiente (066)",6318,14,1618,2146,1777,763
"Empleador o patrono (067)",95,,16,31,36,12
"Trabajador familiar no remunerado (068)",1323,141,854,201,90,37
"Trabajador del hogar (069)",4,1,,2,,1
"Desocupado (071)",470,12,226,135,67,30
"Mujeres (072)",2004,81,751,603,399,170
"Empleado (073)",177,,77,83,16,1
"Obrero (074)",163,2,70,49,34,8
"Trabajador independiente (075)",827,4,195,276,229,123
"Empleador o patrono (076)",8,,1,3,,4
"Trabajador familiar no remunerado (077)",611,66,266,147,102,30
"Trabajador del hogar (078)",90,,48,26,13,3
"Desocupado (080)",128,9,94,19,5,1
