"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Obreros y oper.minas, cant.,ind.manuf. y otros (031)",4417,40,1833,1522,896,126
"Obreros construc., conf., papel, fab., instr. (032)",907,17,346,349,179,16
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (033)",21094,779,6799,7035,5403,1078
"Otra (034)",118,,82,32,4,
"Ocupación no especificada (035)",1776,30,616,596,418,116
,,,,,,
"URBANA (036)",154623,2153,49949,56806,38990,6725
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",403,,24,165,193,21
"Profes., científicos e intelectuales (038)",25437,,5514,12283,7235,405
"Técnicos de nivel medio y trab. asimilados (039)",10757,15,4235,4048,2241,218
"Jefes y empleados de oficina (040)",7236,,3070,2567,1542,57
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",31570,371,10718,11118,7876,1487
"Agricult. trabaj. calif.agrop. y pesqueros (042)",7827,39,1112,2296,2922,1458
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",16243,178,6326,5356,3717,666
"Obreros construc., conf., papel, fab., instr. (044)",16573,48,5365,6664,4033,463
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",34400,1457,12202,10683,8296,1762
"Otra (046)",1253,,300,677,275,1
"Ocupación no especificada (047)",2924,45,1083,949,660,187
"Hombres (048)",88321,1293,28396,31744,22634,4254
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",294,,20,118,141,15
"Profes., científicos e intelectuales (050)",13111,,2466,6043,4266,336
"Técnicos de nivel medio y trab. asimilados (051)",6819,14,2520,2606,1506,173
"Jefes y empleados de oficina (052)",3209,,1102,1212,849,46
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",12854,187,4676,4312,2975,704
"Agricult. trabaj. calif.agrop. y pesqueros (054)",5360,30,773,1537,1997,1023
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",12217,140,4691,3965,2879,542
"Obreros construc., conf., papel, fab., instr. (056)",15900,40,5119,6403,3889,449
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",16116,859,6291,4504,3578,884
"Otra (058)",1135,,218,645,271,1
"Ocupación no especificada (059)",1306,23,520,399,283,81
"Mujeres (060)",66302,860,21553,25062,16356,2471
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",109,,4,47,52,6
"Profes., científicos e intelectuales (062)",12326,,3048,6240,2969,69
"Técnicos de nivel medio y trab. asimilados (063)",3938,1,1715,1442,735,45
"Jefes y empleados de oficina (064)",4027,,1968,1355,693,11
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",18716,184,6042,6806,4901,783
"Agricult. trabaj. calif.agrop. y pesqueros (066)",2467,9,339,759,925,435
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",4026,38,1635,1391,838,124
"Obreros construc., conf., papel, fab., instr. (068)",673,8,246,261,144,14
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",18284,598,5911,6179,4718,878
"Otra (070)",118,,82,32,4,
"Ocupación no especificada (071)",1618,22,563,550,377,106
,,,,,,
"RURAL (072)",17566,512,5480,5503,4514,1557
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",19,,8,6,4,1
"Profes., científicos e intelectuales (074)",560,,166,261,130,3
"Técnicos de nivel medio y trab. asimilados (075)",252,,114,82,49,7
"Jefes y empleados de oficina (076)",110,,62,28,20,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",1230,15,488,395,267,65
"Agricult. trabaj. calif.agrop. y pesqueros (078)",6143,22,1185,1871,2064,1001
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",1331,15,598,425,263,30
"Obreros construc., conf., papel, fab., instr. (080)",1563,23,562,609,345,24
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",6035,416,2197,1728,1296,398
"Otra (082)",25,,5,10,9,1
"Ocupación no especificada (083)",298,21,95,88,67,27
"Hombres (084)",11634,296,3531,3692,3036,1079
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",17,,6,6,4,1
"Profes., científicos e intelectuales (086)",308,,76,142,87,3
"Técnicos de nivel medio y trab. asimilados (087)",182,,72,62,42,6
"Jefes y empleados de oficina (088)",59,,24,18,17,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",464,7,187,146,104,20
"Agricult. trabaj. calif.agrop. y pesqueros (090)",4945,14,948,1579,1621,783
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",940,13,400,294,205,28
"Obreros construc., conf., papel, fab., instr. (092)",1329,14,462,521,310,22
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",3225,235,1309,872,611,198
"Otra (094)",25,,5,10,9,1
"Ocupación no especificada (095)",140,13,42,42,26,17
"Mujeres (096)",5932,216,1949,1811,1478,478
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (097)",2,,2,,,
"Profes., científicos e intelectuales (098)",252,,90,119,43,
"Técnicos de nivel medio y trab. asimilados (099)",70,,42,20,7,1
"Jefes y empleados de oficina (100)",51,,38,10,3,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",766,8,301,249,163,45
"Agricult. trabaj. calif.agrop. y pesqueros (102)",1198,8,237,292,443,218
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",391,2,198,131,58,2
"Obreros construc., conf., papel, fab., instr. (104)",234,9,100,88,35,2
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",2810,181,888,856,685,200
"Ocupación no especificada (107)",158,8,53,46,41,10
