"CUADRO Nº 27: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia SECHURA (000)",19445,2773,5058,8845,736,1595,438
"Sin nivel (001)",437,19,94,248,19,41,16
"Educación inicial (002)",57,3,23,18,1,9,3
"Primaria (003)",8229,388,2379,4112,365,762,223
"Secundaria (004)",6592,644,1979,2989,231,593,156
"Superior no univ. incompleta (005)",1048,257,201,465,39,63,23
"Superior no univ. completa (006)",1738,782,246,594,41,67,8
"Superior univ. incompleta (007)",567,218,77,204,18,43,7
"Superior univ. completa (008)",777,462,59,215,22,17,2
"Hombres (010)",14164,1422,4325,6622,637,1145,13
"Sin nivel (011)",242,13,68,119,13,28,1
"Educación inicial (012)",27,2,13,6,,6,
"Primaria (013)",6126,248,1993,3027,322,535,1
"Secundaria (014)",5206,382,1751,2392,200,471,10
"Superior no univ. incompleta (015)",689,116,168,336,30,38,1
"Superior no univ. completa (016)",981,285,208,411,35,42,
"Superior univ. incompleta (017)",387,118,70,164,16,19,
"Superior univ. completa (018)",506,258,54,167,21,6,
"Mujeres (020)",5281,1351,733,2223,99,450,425
"Sin nivel (021)",195,6,26,129,6,13,15
"Educación inicial (022)",30,1,10,12,1,3,3
"Primaria (023)",2103,140,386,1085,43,227,222
"Secundaria (024)",1386,262,228,597,31,122,146
"Superior no univ. incompleta (025)",359,141,33,129,9,25,22
"Superior no univ. completa (026)",757,497,38,183,6,25,8
"Superior univ. incompleta (027)",180,100,7,40,2,24,7
"Superior univ. completa (028)",271,204,5,48,1,11,2
,,,,,,,
"URBANA (030)",18044,2697,4789,8160,691,1284,423
"Sin nivel (031)",368,18,85,206,14,30,15
"Educación inicial (032)",55,3,23,18,1,7,3
"Primaria (033)",7328,361,2231,3639,341,545,211
"Secundaria (034)",6274,628,1892,2859,219,522,154
"Superior no univ. incompleta (035)",1016,251,193,453,36,60,23
"Superior no univ. completa (036)",1675,762,231,573,40,61,8
"Superior univ. incompleta (037)",560,216,76,201,18,42,7
"Superior univ. completa (038)",768,458,58,211,22,17,2
"Hombres (040)",13012,1375,4076,6057,595,896,13
"Sin nivel (041)",192,12,60,90,8,21,1
"Educación inicial (042)",25,2,13,6,,4,
"Primaria (043)",5371,224,1858,2627,300,361,1
"Secundaria (044)",4936,369,1669,2288,188,412,10
"Superior no univ. incompleta (045)",665,113,160,327,28,36,1
"Superior no univ. completa (046)",941,281,194,394,34,38,
"Superior univ. incompleta (047)",382,118,69,161,16,18,
"Superior univ. completa (048)",500,256,53,164,21,6,
"Mujeres (050)",5032,1322,713,2103,96,388,410
"Sin nivel (051)",176,6,25,116,6,9,14
"Educación inicial (052)",30,1,10,12,1,3,3
"Primaria (053)",1957,137,373,1012,41,184,210
"Secundaria (054)",1338,259,223,571,31,110,144
"Superior no univ. incompleta (055)",351,138,33,126,8,24,22
"Superior no univ. completa (056)",734,481,37,179,6,23,8
"Superior univ. incompleta (057)",178,98,7,40,2,24,7
"Superior univ. completa (058)",268,202,5,47,1,11,2
,,,,,,,
"RURAL (060)",1401,76,269,685,45,311,15
"Sin nivel (061)",69,1,9,42,5,11,1
"Educación inicial (062)",2,,,,,2,
"Primaria (063)",901,27,148,473,24,217,12
"Secundaria (064)",318,16,87,130,12,71,2
"Superior no univ. incompleta (065)",32,6,8,12,3,3,
"Superior no univ. completa (066)",63,20,15,21,1,6,
"Superior univ. incompleta (067)",7,2,1,3,,1,
"Superior univ. completa (068)",9,4,1,4,,,
"Hombres (070)",1152,47,249,565,42,249,
"Sin nivel (071)",50,1,8,29,5,7,
"Educación inicial (072)",2,,,,,2,
"Primaria (073)",755,24,135,400,22,174,
"Secundaria (074)",270,13,82,104,12,59,
"Superior no univ. incompleta (075)",24,3,8,9,2,2,
"Superior no univ. completa (076)",40,4,14,17,1,4,
"Superior univ. incompleta (077)",5,,1,3,,1,
"Superior univ. completa (078)",6,2,1,3,,,
"Mujeres (080)",249,29,20,120,3,62,15
"Sin nivel (081)",19,,1,13,,4,1
"Primaria (083)",146,3,13,73,2,43,12
"Secundaria (084)",48,3,5,26,,12,2
"Superior no univ. incompleta (085)",8,3,,3,1,1,
"Superior no univ. completa (086)",23,16,1,4,,2,
"Superior univ. incompleta (087)",2,2,,,,,
"Superior univ. completa (088)",3,2,,1,,,
