"CUADRO Nº 30: POBLACIÓN OCUPADA DE 12 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia CHICLAYO (000)",270773,88655,51431,107721,5382,7563,10021
"Conviviente (001)",69264,16666,16020,31839,1299,1846,1594
"Separado(a) (002)",13676,3977,1909,6201,208,170,1211
"Casado(a) (003)",93715,32931,16015,38521,2451,2653,1144
"Viudo(a) (004)",4948,872,678,2890,132,112,264
"Divorciado(a) (005)",1627,771,135,616,47,15,43
"Soltero(a) (006)",87543,33438,16674,27654,1245,2767,5765
"Hombres (008)",174956,48614,45884,73159,3942,3048,309
"Conviviente (009)",50270,10488,14406,23765,1034,526,51
"Separado(a) (010)",4609,1096,1187,2167,101,50,8
"Casado(a) (011)",64957,20902,14746,26739,1887,620,63
"Viudo(a) (012)",1861,248,487,1017,62,44,3
"Divorciado(a) (013)",790,306,108,336,32,7,1
"Soltero(a) (014)",52469,15574,14950,19135,826,1801,183
"Mujeres (016)",95817,40041,5547,34562,1440,4515,9712
"Conviviente (017)",18994,6178,1614,8074,265,1320,1543
"Separado(a) (018)",9067,2881,722,4034,107,120,1203
"Casado(a) (019)",28758,12029,1269,11782,564,2033,1081
"Viudo(a) (020)",3087,624,191,1873,70,68,261
"Divorciado(a) (021)",837,465,27,280,15,8,42
"Soltero(a) (022)",35074,17864,1724,8519,419,966,5582
,,,,,,,
"URBANA (024)",254951,87523,42999,102825,5129,6795,9680
"Conviviente (025)",64917,16445,13486,30517,1232,1687,1550
"Separado(a) (026)",13082,3938,1635,5984,201,156,1168
"Casado(a) (027)",88136,32519,13410,36314,2322,2476,1095
"Viudo(a) (028)",4617,857,557,2732,118,97,256
"Divorciado(a) (029)",1601,768,124,606,46,14,43
"Soltero(a) (030)",82598,32996,13787,26672,1210,2365,5568
"Hombres (032)",162309,47901,38288,69584,3713,2525,298
"Conviviente (033)",46611,10332,12110,22711,969,440,49
"Separado(a) (034)",4339,1077,1018,2098,97,41,8
"Casado(a) (035)",60328,20599,12329,25048,1766,528,58
"Viudo(a) (036)",1641,240,391,922,50,35,3
"Divorciado(a) (037)",772,303,99,332,31,6,1
"Soltero(a) (038)",48618,15350,12341,18473,800,1475,179
"Mujeres (040)",92642,39622,4711,33241,1416,4270,9382
"Conviviente (041)",18306,6113,1376,7806,263,1247,1501
"Separado(a) (042)",8743,2861,617,3886,104,115,1160
"Casado(a) (043)",27808,11920,1081,11266,556,1948,1037
"Viudo(a) (044)",2976,617,166,1810,68,62,253
"Divorciado(a) (045)",829,465,25,274,15,8,42
"Soltero(a) (046)",33980,17646,1446,8199,410,890,5389
,,,,,,,
"RURAL (048)",15822,1132,8432,4896,253,768,341
"Conviviente (049)",4347,221,2534,1322,67,159,44
"Separado(a) (050)",594,39,274,217,7,14,43
"Casado(a) (051)",5579,412,2605,2207,129,177,49
"Viudo(a) (052)",331,15,121,158,14,15,8
"Divorciado(a) (053)",26,3,11,10,1,1,
"Soltero(a) (054)",4945,442,2887,982,35,402,197
"Hombres (056)",12647,713,7596,3575,229,523,11
"Conviviente (057)",3659,156,2296,1054,65,86,2
"Separado(a) (058)",270,19,169,69,4,9,
"Casado(a) (059)",4629,303,2417,1691,121,92,5
"Viudo(a) (060)",220,8,96,95,12,9,
"Divorciado(a) (061)",18,3,9,4,1,1,
"Soltero(a) (062)",3851,224,2609,662,26,326,4
"Mujeres (064)",3175,419,836,1321,24,245,330
"Conviviente (065)",688,65,238,268,2,73,42
"Separado(a) (066)",324,20,105,148,3,5,43
"Casado(a) (067)",950,109,188,516,8,85,44
"Viudo(a) (068)",111,7,25,63,2,6,8
"Divorciado(a) (069)",8,,2,6,,,
"Soltero(a) (070)",1094,218,278,320,9,76,193
