"CUADRO Nº 30: POBLACIÓN OCUPADA DE 12 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia OTUZCO (000)",28317,1996,2879,16349,206,6235,652
"Conviviente (001)",10293,580,1057,7196,107,1118,235
"Separado(a) (002)",638,65,62,398,3,72,38
"Casado(a) (003)",7374,650,623,5207,52,754,88
"Viudo(a) (004)",828,25,48,623,13,102,17
"Divorciado(a) (005)",47,7,5,29,,5,1
"Soltero(a) (006)",9137,669,1084,2896,31,4184,273
"Hombres (008)",22612,1038,2568,14282,181,4507,36
"Conviviente (009)",8518,330,964,6525,99,597,3
"Separado(a) (010)",284,14,44,199,2,24,1
"Casado(a) (011)",6083,393,545,4698,44,402,1
"Viudo(a) (012)",530,8,35,431,9,47,
"Divorciado(a) (013)",28,3,2,20,,3,
"Soltero(a) (014)",7169,290,978,2409,27,3434,31
"Mujeres (016)",5705,958,311,2067,25,1728,616
"Conviviente (017)",1775,250,93,671,8,521,232
"Separado(a) (018)",354,51,18,199,1,48,37
"Casado(a) (019)",1291,257,78,509,8,352,87
"Viudo(a) (020)",298,17,13,192,4,55,17
"Divorciado(a) (021)",19,4,3,9,,2,1
"Soltero(a) (022)",1968,379,106,487,4,750,242
,,,,,,,
"URBANA (024)",7365,1675,1054,3615,76,713,232
"Conviviente (025)",2425,478,412,1295,34,158,48
"Separado(a) (026)",268,54,27,149,1,12,25
"Casado(a) (027)",2383,585,242,1343,22,168,23
"Viudo(a) (028)",224,22,17,158,6,14,7
"Divorciado(a) (029)",22,5,2,14,,1,
"Soltero(a) (030)",2043,531,354,656,13,360,129
"Hombres (032)",4865,866,921,2626,57,379,16
"Conviviente (033)",1744,267,374,1012,28,60,3
"Separado(a) (034)",77,11,19,43,1,3,
"Casado(a) (035)",1653,351,203,1029,15,54,1
"Viudo(a) (036)",91,8,9,68,2,4,
"Divorciado(a) (037)",9,1,,8,,,
"Soltero(a) (038)",1291,228,316,466,11,258,12
"Mujeres (040)",2500,809,133,989,19,334,216
"Conviviente (041)",681,211,38,283,6,98,45
"Separado(a) (042)",191,43,8,106,,9,25
"Casado(a) (043)",730,234,39,314,7,114,22
"Viudo(a) (044)",133,14,8,90,4,10,7
"Divorciado(a) (045)",13,4,2,6,,1,
"Soltero(a) (046)",752,303,38,190,2,102,117
,,,,,,,
"RURAL (048)",20952,321,1825,12734,130,5522,420
"Conviviente (049)",7868,102,645,5901,73,960,187
"Separado(a) (050)",370,11,35,249,2,60,13
"Casado(a) (051)",4991,65,381,3864,30,586,65
"Viudo(a) (052)",604,3,31,465,7,88,10
"Divorciado(a) (053)",25,2,3,15,,4,1
"Soltero(a) (054)",7094,138,730,2240,18,3824,144
"Hombres (056)",17747,172,1647,11656,124,4128,20
"Conviviente (057)",6774,63,590,5513,71,537,
"Separado(a) (058)",207,3,25,156,1,21,1
"Casado(a) (059)",4430,42,342,3669,29,348,
"Viudo(a) (060)",439,,26,363,7,43,
"Divorciado(a) (061)",19,2,2,12,,3,
"Soltero(a) (062)",5878,62,662,1943,16,3176,19
"Mujeres (064)",3205,149,178,1078,6,1394,400
"Conviviente (065)",1094,39,55,388,2,423,187
"Separado(a) (066)",163,8,10,93,1,39,12
"Casado(a) (067)",561,23,39,195,1,238,65
"Viudo(a) (068)",165,3,5,102,,45,10
"Divorciado(a) (069)",6,,1,3,,1,1
"Soltero(a) (070)",1216,76,68,297,2,648,125
