"CUADRO Nº 19: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia SECHURA (000)",20424,2773,5058,8845,736,1595,438,979
"Agric., ganadería, caza y silvicultura (001)",4429,8,870,2489,229,833,,
"Pesca (002)",3992,46,2211,1261,242,232,,
"Explotación de minas y canteras (003)",24,11,10,3,,,,
"Industrias manufactureras (004)",1715,89,910,617,55,44,,
"Suministro de electricidad, gas y agua (005)",25,10,11,4,,,,
"Construcción (006)",638,13,375,212,33,5,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",3127,390,116,2183,96,342,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",249,23,67,138,14,7,,
"Comercio al por mayor (009)",338,66,26,216,14,16,,
"Comercio al por menor (010)",2540,301,23,1829,68,319,,
"Hoteles y restaurantes (011)",733,162,51,438,29,53,,
"Trans., almac. y comunicaciones (012)",1684,244,237,1163,20,20,,
"Intermediación financiera (013)",34,32,,2,,,,
"Activid.inmobil., empres. y alquileres (014)",403,245,63,85,5,5,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",704,582,122,,,,,
"Enseñanza (016)",663,582,2,75,,4,,
"Servicios sociales y de salud (017)",138,115,2,21,,,,
"Otras activ. serv.comun.soc y personales (018)",432,186,34,199,10,3,,
"Hogares privados con servicio doméstico (019)",438,,,,,,438,
"Actividad economica no especificada (021)",266,58,44,93,17,54,,
"Desocupado (022)",979,,,,,,,979
"Hombres (023)",14993,1422,4325,6622,637,1145,13,829
"Agric., ganadería, caza y silvicultura (024)",4192,6,805,2413,221,747,,
"Pesca (025)",3923,36,2175,1245,241,226,,
"Explotación de minas y canteras (026)",20,7,10,3,,,,
"Industrias manufactureras (027)",960,66,433,388,49,24,,
"Suministro de electricidad, gas y agua (028)",23,8,11,4,,,,
"Construcción (029)",622,7,366,211,33,5,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (030)",1355,191,111,908,49,96,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",237,21,65,135,13,3,,
"Comercio al por mayor (032)",245,41,24,165,13,2,,
"Comercio al por menor (033)",873,129,22,608,23,91,,
"Hoteles y restaurantes (034)",119,37,15,51,3,13,,
"Trans., almac. y comunicaciones (035)",1611,194,230,1149,20,18,,
"Intermediación financiera (036)",14,14,,,,,,
"Activid.inmobil., empres. y alquileres (037)",263,147,45,67,4,,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",386,298,88,,,,,
"Enseñanza (039)",264,231,2,29,,2,,
"Servicios sociales y de salud (040)",49,44,,5,,,,
"Otras activ. serv.comun.soc y personales (041)",277,119,22,125,10,1,,
"Hogares privados con servicio doméstico (042)",13,,,,,,13,
"Actividad economica no especificada (044)",73,17,12,24,7,13,,
"Desocupado (045)",829,,,,,,,829
"Mujeres (046)",5431,1351,733,2223,99,450,425,150
"Agric., ganadería, caza y silvicultura (047)",237,2,65,76,8,86,,
"Pesca (048)",69,10,36,16,1,6,,
"Explotación de minas y canteras (049)",4,4,,,,,,
"Industrias manufactureras (050)",755,23,477,229,6,20,,
"Suministro de electricidad, gas y agua (051)",2,2,,,,,,
"Construcción (052)",16,6,9,1,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",1772,199,5,1275,47,246,,
"Venta, mant.y rep. veh.autom.y motoc. (054)",12,2,2,3,1,4,,
"Comercio al por mayor (055)",93,25,2,51,1,14,,
"Comercio al por menor (056)",1667,172,1,1221,45,228,,
"Hoteles y restaurantes (057)",614,125,36,387,26,40,,
"Trans., almac. y comunicaciones (058)",73,50,7,14,,2,,
"Intermediación financiera (059)",20,18,,2,,,,
"Activid.inmobil., empres. y alquileres (060)",140,98,18,18,1,5,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",318,284,34,,,,,
"Enseñanza (062)",399,351,,46,,2,,
"Servicios sociales y de salud (063)",89,71,2,16,,,,
"Otras activ. serv.comun.soc y personales (064)",155,67,12,74,,2,,
"Hogares privados con servicio doméstico (065)",425,,,,,,425,
"Actividad economica no especificada (067)",193,41,32,69,10,41,,
"Desocupado (068)",150,,,,,,,150
,,,,,,,,
"URBANA (069)",18970,2697,4789,8160,691,1284,423,926
"Agric., ganadería, caza y silvicultura (070)",3575,7,683,2070,188,627,,
"Pesca (071)",3857,46,2169,1226,241,175,,
"Explotación de minas y canteras (072)",23,11,10,2,,,,
"Industrias manufactureras (073)",1666,89,903,579,55,40,,
"Suministro de electricidad, gas y agua (074)",25,10,11,4,,,,
"Construcción (075)",635,13,372,212,33,5,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",2940,359,98,2067,96,320,,
"Venta, mant.y rep. veh.autom.y motoc. (077)",242,23,64,134,14,7,,
"Comercio al por mayor (078)",333,64,25,214,14,16,,
"Comercio al por menor (079)",2365,272,9,1719,68,297,,
"Hoteles y restaurantes (080)",678,160,51,407,28,32,,
"Trans., almac. y comunicaciones (081)",1637,241,231,1125,20,20,,
"Intermediación financiera (082)",34,32,,2,,,,
"Activid.inmobil., empres. y alquileres (083)",394,238,61,85,5,5,,
"Admin.pub. y defensa; p. segur.soc.afil (084)",697,576,121,,,,,
"Enseñanza (085)",644,564,2,74,,4,,
"Servicios sociales y de salud (086)",133,110,2,21,,,,
"Otras activ. serv.comun.soc y personales (087)",423,184,32,194,10,3,,
"Hogares privados con servicio doméstico (088)",423,,,,,,423,
"Actividad economica no especificada (090)",260,57,43,92,15,53,,
"Desocupado (091)",926,,,,,,,926
"Hombres (092)",13792,1375,4076,6057,595,896,13,780
"Agric., ganadería, caza y silvicultura (093)",3397,5,630,2012,181,569,,
"Pesca (094)",3790,36,2133,1211,240,170,,
"Explotación de minas y canteras (095)",19,7,10,2,,,,
"Industrias manufactureras (096)",946,66,430,377,49,24,,
"Suministro de electricidad, gas y agua (097)",23,8,11,4,,,,
"Construcción (098)",619,7,363,211,33,5,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",1220,163,94,831,49,83,,
"Venta, mant.y rep. veh.autom.y motoc. (100)",230,21,62,131,13,3,,
"Comercio al por mayor (101)",243,40,23,165,13,2,,
"Comercio al por menor (102)",747,102,9,535,23,78,,
"Hoteles y restaurantes (103)",114,37,15,49,2,11,,
"Trans., almac. y comunicaciones (104)",1565,191,224,1112,20,18,,
"Intermediación financiera (105)",14,14,,,,,,
"Activid.inmobil., empres. y alquileres (106)",255,141,43,67,4,,,
"Admin.pub. y defensa; p. segur.soc.afil (107)",381,294,87,,,,,
"Enseñanza (108)",261,228,2,29,,2,,
"Servicios sociales y de salud (109)",49,44,,5,,,,
"Otras activ. serv.comun.soc y personales (110)",274,118,22,123,10,1,,
"Hogares privados con servicio doméstico (111)",13,,,,,,13,
"Actividad economica no especificada (113)",72,16,12,24,7,13,,
"Desocupado (114)",780,,,,,,,780
"Mujeres (115)",5178,1322,713,2103,96,388,410,146
