"CUADRO Nº 27: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia CONDESUYOS (000)",8408,1213,3116,3185,82,760,52
"Sin nivel (001)",620,9,134,303,7,165,2
"Educación inicial (002)",2,,,,1,1,
"Primaria (003)",2053,55,657,1005,30,288,18
"Secundaria (004)",3129,246,1441,1186,24,211,21
"Superior no univ. incompleta (005)",617,123,244,212,4,31,3
"Superior no univ. completa (006)",1025,343,398,236,6,36,6
"Superior univ. incompleta (007)",298,61,114,103,3,16,1
"Superior univ. completa (008)",664,376,128,140,7,12,1
"Hombres (010)",6179,744,2789,2286,61,290,9
"Sin nivel (011)",216,,82,105,2,26,1
"Educación inicial (012)",2,,,,1,1,
"Primaria (013)",1358,28,517,680,21,108,4
"Secundaria (014)",2620,174,1362,955,20,108,1
"Superior no univ. incompleta (015)",482,76,226,156,3,21,
"Superior no univ. completa (016)",741,176,369,177,5,12,2
"Superior univ. incompleta (017)",254,44,108,92,3,7,
"Superior univ. completa (018)",506,246,125,121,6,7,1
"Mujeres (020)",2229,469,327,899,21,470,43
"Sin nivel (021)",404,9,52,198,5,139,1
"Primaria (023)",695,27,140,325,9,180,14
"Secundaria (024)",509,72,79,231,4,103,20
"Superior no univ. incompleta (025)",135,47,18,56,1,10,3
"Superior no univ. completa (026)",284,167,29,59,1,24,4
"Superior univ. incompleta (027)",44,17,6,11,,9,1
"Superior univ. completa (028)",158,130,3,19,1,5,
,,,,,,,
"URBANA (030)",3219,758,1069,1043,32,279,38
"Sin nivel (031)",217,5,65,99,2,45,1
"Primaria (033)",675,37,247,277,9,92,13
"Secundaria (034)",1092,158,471,354,7,88,14
"Superior no univ. incompleta (035)",269,69,84,98,1,15,2
"Superior no univ. completa (036)",519,233,140,112,6,22,6
"Superior univ. incompleta (037)",118,36,31,39,3,8,1
"Superior univ. completa (038)",329,220,31,64,4,9,1
"Hombres (040)",2102,407,919,649,22,98,7
"Sin nivel (041)",77,,41,32,,4,
"Primaria (043)",409,17,185,165,5,34,3
"Secundaria (044)",830,107,439,241,5,37,1
"Superior no univ. incompleta (045)",175,34,75,56,,10,
"Superior no univ. completa (046)",314,106,121,75,5,5,2
"Superior univ. incompleta (047)",88,22,28,32,3,3,
"Superior univ. completa (048)",209,121,30,48,4,5,1
"Mujeres (050)",1117,351,150,394,10,181,31
"Sin nivel (051)",140,5,24,67,2,41,1
"Primaria (053)",266,20,62,112,4,58,10
"Secundaria (054)",262,51,32,113,2,51,13
"Superior no univ. incompleta (055)",94,35,9,42,1,5,2
"Superior no univ. completa (056)",205,127,19,37,1,17,4
"Superior univ. incompleta (057)",30,14,3,7,,5,1
"Superior univ. completa (058)",120,99,1,16,,4,
,,,,,,,
"RURAL (060)",5189,455,2047,2142,50,481,14
"Sin nivel (061)",403,4,69,204,5,120,1
"Educación inicial (062)",2,,,,1,1,
"Primaria (063)",1378,18,410,728,21,196,5
"Secundaria (064)",2037,88,970,832,17,123,7
"Superior no univ. incompleta (065)",348,54,160,114,3,16,1
"Superior no univ. completa (066)",506,110,258,124,,14,
"Superior univ. incompleta (067)",180,25,83,64,,8,
"Superior univ. completa (068)",335,156,97,76,3,3,
"Hombres (070)",4077,337,1870,1637,39,192,2
"Sin nivel (071)",139,,41,73,2,22,1
"Educación inicial (072)",2,,,,1,1,
"Primaria (073)",949,11,332,515,16,74,1
"Secundaria (074)",1790,67,923,714,15,71,
"Superior no univ. incompleta (075)",307,42,151,100,3,11,
"Superior no univ. completa (076)",427,70,248,102,,7,
"Superior univ. incompleta (077)",166,22,80,60,,4,
"Superior univ. completa (078)",297,125,95,73,2,2,
"Mujeres (080)",1112,118,177,505,11,289,12
"Sin nivel (081)",264,4,28,131,3,98,
"Primaria (083)",429,7,78,213,5,122,4
"Secundaria (084)",247,21,47,118,2,52,7
"Superior no univ. incompleta (085)",41,12,9,14,,5,1
"Superior no univ. completa (086)",79,40,10,22,,7,
"Superior univ. incompleta (087)",14,3,3,4,,4,
"Superior univ. completa (088)",38,31,2,3,1,1,
