"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia LAMAS (000)",32294,2074,4692,16441,1064,6479,921,623
"Agric., ganadería, caza y silvicultura (001)",24188,16,3673,13535,944,6020,,
"Pesca (002)",3,,2,1,,,,
"Explotación de minas y canteras (003)",4,1,3,,,,,
"Industrias manufactureras (004)",497,18,115,309,26,29,,
"Suministro de electricidad, gas y agua (005)",39,5,33,1,,,,
"Construcción (006)",733,33,564,107,14,15,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",1668,130,20,1240,30,248,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",79,7,10,56,2,4,,
"Comercio al por mayor (009)",121,13,2,83,2,21,,
"Comercio al por menor (010)",1468,110,8,1101,26,223,,
"Hoteles y restaurantes (011)",443,79,23,290,15,36,,
"Trans., almac. y comunicaciones (012)",653,106,83,442,9,13,,
"Intermediación financiera (013)",26,26,,,,,,
"Activid.inmobil., empres. y alquileres (014)",137,111,8,14,4,,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",429,369,60,,,,,
"Enseñanza (016)",848,822,,23,1,2,,
"Servicios sociales y de salud (017)",215,179,3,33,,,,
"Otras activ. serv.comun.soc y personales (018)",179,80,9,69,6,15,,
"Hogares privados con servicio doméstico (019)",921,,,,,,921,
"Actividad economica no especificada (021)",688,99,96,377,15,101,,
"Desocupado (022)",623,,,,,,,623
"Hombres (023)",23457,1170,3825,13761,960,3262,33,446
"Agric., ganadería, caza y silvicultura (024)",19080,15,2906,12138,879,3142,,
"Pesca (025)",3,,2,1,,,,
"Explotación de minas y canteras (026)",4,1,3,,,,,
"Industrias manufactureras (027)",365,13,106,209,23,14,,
"Suministro de electricidad, gas y agua (028)",38,4,33,1,,,,
"Construcción (029)",718,29,561,104,12,12,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (030)",830,73,19,667,20,51,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",73,5,10,55,2,1,,
"Comercio al por mayor (032)",60,7,1,46,2,4,,
"Comercio al por menor (033)",697,61,8,566,16,46,,
"Hoteles y restaurantes (034)",68,14,8,35,5,6,,
"Trans., almac. y comunicaciones (035)",619,78,80,440,9,12,,
"Intermediación financiera (036)",15,15,,,,,,
"Activid.inmobil., empres. y alquileres (037)",106,86,7,11,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",304,246,58,,,,,
"Enseñanza (039)",448,433,,14,,1,,
"Servicios sociales y de salud (040)",102,74,2,26,,,,
"Otras activ. serv.comun.soc y personales (041)",130,56,8,47,5,14,,
"Hogares privados con servicio doméstico (042)",33,,,,,,33,
"Actividad economica no especificada (044)",148,33,32,68,5,10,,
"Desocupado (045)",446,,,,,,,446
"Mujeres (046)",8837,904,867,2680,104,3217,888,177
"Agric., ganadería, caza y silvicultura (047)",5108,1,767,1397,65,2878,,
"Industrias manufactureras (050)",132,5,9,100,3,15,,
"Suministro de electricidad, gas y agua (051)",1,1,,,,,,
"Construcción (052)",15,4,3,3,2,3,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",838,57,1,573,10,197,,
"Venta, mant.y rep. veh.autom.y motoc. (054)",6,2,,1,,3,,
"Comercio al por mayor (055)",61,6,1,37,,17,,
"Comercio al por menor (056)",771,49,,535,10,177,,
"Hoteles y restaurantes (057)",375,65,15,255,10,30,,
"Trans., almac. y comunicaciones (058)",34,28,3,2,,1,,
"Intermediación financiera (059)",11,11,,,,,,
"Activid.inmobil., empres. y alquileres (060)",31,25,1,3,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",125,123,2,,,,,
"Enseñanza (062)",400,389,,9,1,1,,
"Servicios sociales y de salud (063)",113,105,1,7,,,,
"Otras activ. serv.comun.soc y personales (064)",49,24,1,22,1,1,,
"Hogares privados con servicio doméstico (065)",888,,,,,,888,
"Actividad economica no especificada (067)",540,66,64,309,10,91,,
,,,,,,,,
"URBANA (068)",15932,1892,2123,7972,313,2460,765,407
"Agric., ganadería, caza y silvicultura (069)",9022,13,1229,5496,203,2081,,
"Pesca (070)",3,,2,1,,,,
"Explotación de minas y canteras (071)",2,1,1,,,,,
"Industrias manufactureras (072)",446,16,100,285,24,21,,
"Suministro de electricidad, gas y agua (073)",30,5,24,1,,,,
"Construcción (074)",675,32,512,103,14,14,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (075)",1441,113,19,1062,26,221,,
"Venta, mant.y rep. veh.autom.y motoc. (076)",75,7,9,53,2,4,,
"Comercio al por mayor (077)",106,12,2,70,2,20,,
"Comercio al por menor (078)",1260,94,8,939,22,197,,
"Hoteles y restaurantes (079)",400,75,22,258,15,30,,
"Trans., almac. y comunicaciones (080)",566,100,73,374,7,12,,
"Intermediación financiera (081)",26,26,,,,,,
"Activid.inmobil., empres. y alquileres (082)",128,105,7,12,4,,,
"Admin.pub. y defensa; p. segur.soc.afil (083)",412,360,52,,,,,
"Enseñanza (084)",743,720,,20,1,2,,
"Servicios sociales y de salud (085)",193,162,2,29,,,,
"Otras activ. serv.comun.soc y personales (086)",158,71,8,67,6,6,,
"Hogares privados con servicio doméstico (087)",765,,,,,,765,
"Actividad economica no especificada (089)",515,93,72,264,13,73,,
"Desocupado (090)",407,,,,,,,407
"Hombres (091)",10772,1071,1740,6213,261,1171,19,297
"Agric., ganadería, caza y silvicultura (092)",7012,12,924,4818,188,1070,,
"Pesca (093)",3,,2,1,,,,
"Explotación de minas y canteras (094)",2,1,1,,,,,
"Industrias manufactureras (095)",325,12,91,189,21,12,,
"Suministro de electricidad, gas y agua (096)",29,4,24,1,,,,
"Construcción (097)",661,28,509,100,12,12,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (098)",710,65,18,562,17,48,,
"Venta, mant.y rep. veh.autom.y motoc. (099)",69,5,9,52,2,1,,
"Comercio al por mayor (100)",51,7,1,37,2,4,,
"Comercio al por menor (101)",590,53,8,473,13,43,,
"Hoteles y restaurantes (102)",63,13,8,32,5,5,,
"Trans., almac. y comunicaciones (103)",534,72,72,372,7,11,,
"Intermediación financiera (104)",15,15,,,,,,
"Activid.inmobil., empres. y alquileres (105)",98,81,6,9,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (106)",290,240,50,,,,,
"Enseñanza (107)",394,381,,12,,1,,
"Servicios sociales y de salud (108)",88,65,1,22,,,,
"Otras activ. serv.comun.soc y personales (109)",113,50,7,46,5,5,,
"Hogares privados con servicio doméstico (110)",19,,,,,,19,
"Actividad economica no especificada (112)",119,32,27,49,4,7,,
"Desocupado (113)",297,,,,,,,297
"Mujeres (114)",5160,821,383,1759,52,1289,746,110
"Agric., ganadería, caza y silvicultura (115)",2010,1,305,678,15,1011,,
"Industrias manufactureras (118)",121,4,9,96,3,9,,
"Suministro de electricidad, gas y agua (119)",1,1,,,,,,
"Construcción (120)",14,4,3,3,2,2,,
