"CUADRO Nº 9: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia SAN MARCOS (000)",14442,563,4626,4672,3355,1226
"Empleado (001)",1668,11,519,818,295,25
"Obrero (002)",2029,59,852,623,396,99
"Trabajador independiente (003)",7913,58,1919,2702,2270,964
"Empleador o patrono (004)",211,1,40,60,72,38
"Trabajador familiar no remunerado (005)",2299,415,1128,389,281,86
"Trabajador del hogar (006)",322,19,168,80,41,14
"Hombres (008)",11370,387,3544,3641,2742,1056
"Empleado (009)",938,5,269,464,181,19
"Obrero (010)",1699,44,729,524,326,76
"Trabajador independiente (011)",6986,42,1683,2369,2019,873
"Empleador o patrono (012)",200,1,35,57,69,38
"Trabajador familiar no remunerado (013)",1527,293,815,225,147,47
"Trabajador del hogar (014)",20,2,13,2,,3
"Mujeres (016)",3072,176,1082,1031,613,170
"Empleado (017)",730,6,250,354,114,6
"Obrero (018)",330,15,123,99,70,23
"Trabajador independiente (019)",927,16,236,333,251,91
"Empleador o patrono (020)",11,,5,3,3,
"Trabajador familiar no remunerado (021)",772,122,313,164,134,39
"Trabajador del hogar (022)",302,17,155,78,41,11
,,,,,,
"URBANA (024)",4343,76,1240,1711,1014,302
"Empleado (025)",1364,11,408,673,251,21
"Obrero (026)",536,7,209,188,106,26
"Trabajador independiente (027)",1978,20,437,742,564,215
"Empleador o patrono (028)",63,,11,23,20,9
"Trabajador familiar no remunerado (029)",247,28,92,53,53,21
"Trabajador del hogar (030)",155,10,83,32,20,10
"Hombres (032)",2902,49,811,1121,693,228
"Empleado (033)",769,5,217,381,150,16
"Obrero (034)",476,7,191,167,92,19
"Trabajador independiente (035)",1448,14,323,527,413,171
"Empleador o patrono (036)",55,,8,20,18,9
"Trabajador familiar no remunerado (037)",147,23,67,26,20,11
"Trabajador del hogar (038)",7,,5,,,2
"Mujeres (040)",1441,27,429,590,321,74
"Empleado (041)",595,6,191,292,101,5
"Obrero (042)",60,,18,21,14,7
"Trabajador independiente (043)",530,6,114,215,151,44
"Empleador o patrono (044)",8,,3,3,2,
"Trabajador familiar no remunerado (045)",100,5,25,27,33,10
"Trabajador del hogar (046)",148,10,78,32,20,8
,,,,,,
"RURAL (048)",10099,487,3386,2961,2341,924
"Empleado (049)",304,,111,145,44,4
"Obrero (050)",1493,52,643,435,290,73
"Trabajador independiente (051)",5935,38,1482,1960,1706,749
"Empleador o patrono (052)",148,1,29,37,52,29
"Trabajador familiar no remunerado (053)",2052,387,1036,336,228,65
"Trabajador del hogar (054)",167,9,85,48,21,4
"Hombres (056)",8468,338,2733,2520,2049,828
"Empleado (057)",169,,52,83,31,3
"Obrero (058)",1223,37,538,357,234,57
"Trabajador independiente (059)",5538,28,1360,1842,1606,702
"Empleador o patrono (060)",145,1,27,37,51,29
"Trabajador familiar no remunerado (061)",1380,270,748,199,127,36
"Trabajador del hogar (062)",13,2,8,2,,1
"Mujeres (064)",1631,149,653,441,292,96
"Empleado (065)",135,,59,62,13,1
"Obrero (066)",270,15,105,78,56,16
"Trabajador independiente (067)",397,10,122,118,100,47
"Empleador o patrono (068)",3,,2,,1,
"Trabajador familiar no remunerado (069)",672,117,288,137,101,29
"Trabajador del hogar (070)",154,7,77,46,21,3
