"CUADRO Nº 30: POBLACIÓN OCUPADA DE 12 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia ASCOPE (000)",37894,8100,13843,13189,726,1146,890
"Conviviente (001)",11034,1622,4690,4049,236,256,181
"Separado(a) (002)",1608,313,439,650,29,27,150
"Casado(a) (003)",12631,3098,4337,4492,299,286,119
"Viudo(a) (004)",794,94,208,413,20,25,34
"Divorciado(a) (005)",155,40,40,65,4,2,4
"Soltero(a) (006)",11672,2933,4129,3520,138,550,402
"Hombres (008)",27803,4781,12884,8929,610,573,26
"Conviviente (009)",8739,1109,4361,2975,209,80,5
"Separado(a) (010)",708,107,315,260,19,7,
"Casado(a) (011)",9507,2086,4156,2929,262,71,3
"Viudo(a) (012)",322,38,142,128,9,4,1
"Divorciado(a) (013)",95,21,36,36,2,,
"Soltero(a) (014)",8432,1420,3874,2601,109,411,17
"Mujeres (016)",10091,3319,959,4260,116,573,864
"Conviviente (017)",2295,513,329,1074,27,176,176
"Separado(a) (018)",900,206,124,390,10,20,150
"Casado(a) (019)",3124,1012,181,1563,37,215,116
"Viudo(a) (020)",472,56,66,285,11,21,33
"Divorciado(a) (021)",60,19,4,29,2,2,4
"Soltero(a) (022)",3240,1513,255,919,29,139,385
,,,,,,,
"URBANA (024)",33087,7750,11196,11831,579,905,826
"Conviviente (025)",9429,1544,3755,3545,188,223,174
"Separado(a) (026)",1456,301,372,594,23,22,144
"Casado(a) (027)",11378,3005,3726,4040,237,255,115
"Viudo(a) (028)",687,89,154,381,14,22,27
"Divorciado(a) (029)",142,39,37,58,2,2,4
"Soltero(a) (030)",9995,2772,3152,3213,115,381,362
"Hombres (032)",23671,4566,10439,7784,474,383,25
"Conviviente (033)",7299,1049,3489,2530,163,63,5
"Separado(a) (034)",619,99,274,227,15,4,
"Casado(a) (035)",8386,2019,3569,2535,203,57,3
"Viudo(a) (036)",250,35,101,105,5,3,1
"Divorciado(a) (037)",84,20,33,31,,,
"Soltero(a) (038)",7033,1344,2973,2356,88,256,16
"Mujeres (040)",9416,3184,757,4047,105,522,801
"Conviviente (041)",2130,495,266,1015,25,160,169
"Separado(a) (042)",837,202,98,367,8,18,144
"Casado(a) (043)",2992,986,157,1505,34,198,112
"Viudo(a) (044)",437,54,53,276,9,19,26
"Divorciado(a) (045)",58,19,4,27,2,2,4
"Soltero(a) (046)",2962,1428,179,857,27,125,346
,,,,,,,
"RURAL (048)",4807,350,2647,1358,147,241,64
"Conviviente (049)",1605,78,935,504,48,33,7
"Separado(a) (050)",152,12,67,56,6,5,6
"Casado(a) (051)",1253,93,611,452,62,31,4
"Viudo(a) (052)",107,5,54,32,6,3,7
"Divorciado(a) (053)",13,1,3,7,2,,
"Soltero(a) (054)",1677,161,977,307,23,169,40
"Hombres (056)",4132,215,2445,1145,136,190,1
"Conviviente (057)",1440,60,872,445,46,17,
"Separado(a) (058)",89,8,41,33,4,3,
"Casado(a) (059)",1121,67,587,394,59,14,
"Viudo(a) (060)",72,3,41,23,4,1,
"Divorciado(a) (061)",11,1,3,5,2,,
"Soltero(a) (062)",1399,76,901,245,21,155,1
"Mujeres (064)",675,135,202,213,11,51,63
"Conviviente (065)",165,18,63,59,2,16,7
"Separado(a) (066)",63,4,26,23,2,2,6
"Casado(a) (067)",132,26,24,58,3,17,4
"Viudo(a) (068)",35,2,13,9,2,2,7
"Divorciado(a) (069)",2,,,2,,,
"Soltero(a) (070)",278,85,76,62,2,14,39
