"CUADRO Nº 8: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia CANTA (000)",6156,102,1859,1922,1609,664
"Empleado (001)",703,3,208,283,188,21
"Obrero (002)",2079,20,890,679,369,121
"Trabajador independiente (003)",2272,15,420,680,770,387
"Empleador o patrono (004)",263,,35,78,102,48
"Trabajador familiar no remunerado (005)",610,54,190,156,135,75
"Trabajador del hogar (006)",81,3,41,14,19,4
"Desocupado (008)",148,7,75,32,26,8
"Hombres (009)",4189,67,1307,1265,1081,469
"Empleado (010)",370,2,103,142,107,16
"Obrero (011)",1589,16,706,504,277,86
"Trabajador independiente (012)",1629,11,288,472,560,298
"Empleador o patrono (013)",216,,29,63,86,38
"Trabajador familiar no remunerado (014)",263,32,122,55,30,24
"Trabajador del hogar (015)",5,,2,1,2,
"Desocupado (017)",117,6,57,28,19,7
"Mujeres (018)",1967,35,552,657,528,195
"Empleado (019)",333,1,105,141,81,5
"Obrero (020)",490,4,184,175,92,35
"Trabajador independiente (021)",643,4,132,208,210,89
"Empleador o patrono (022)",47,,6,15,16,10
"Trabajador familiar no remunerado (023)",347,22,68,101,105,51
"Trabajador del hogar (024)",76,3,39,13,17,4
"Desocupado (026)",31,1,18,4,7,1
,,,,,,
"URBANA (027)",2956,51,767,884,849,405
"Empleado (028)",519,3,133,220,147,16
"Obrero (029)",545,5,214,149,116,61
"Trabajador independiente (030)",1281,8,221,369,434,249
"Empleador o patrono (031)",119,,19,33,44,23
"Trabajador familiar no remunerado (032)",361,29,116,87,80,49
"Trabajador del hogar (033)",62,3,26,12,18,3
"Desocupado (035)",69,3,38,14,10,4
"Hombres (036)",1897,30,517,534,540,276
"Empleado (037)",256,2,63,101,78,12
"Obrero (038)",436,5,183,116,92,40
"Trabajador independiente (039)",901,5,148,250,310,188
"Empleador o patrono (040)",83,,15,21,30,17
"Trabajador familiar no remunerado (041)",165,16,78,35,21,15
"Trabajador del hogar (042)",4,,1,1,2,
"Desocupado (044)",52,2,29,10,7,4
"Mujeres (045)",1059,21,250,350,309,129
"Empleado (046)",263,1,70,119,69,4
"Obrero (047)",109,,31,33,24,21
"Trabajador independiente (048)",380,3,73,119,124,61
"Empleador o patrono (049)",36,,4,12,14,6
"Trabajador familiar no remunerado (050)",196,13,38,52,59,34
"Trabajador del hogar (051)",58,3,25,11,16,3
"Desocupado (053)",17,1,9,4,3,
,,,,,,
"RURAL (054)",3200,51,1092,1038,760,259
"Empleado (055)",184,,75,63,41,5
"Obrero (056)",1534,15,676,530,253,60
"Trabajador independiente (057)",991,7,199,311,336,138
"Empleador o patrono (058)",144,,16,45,58,25
"Trabajador familiar no remunerado (059)",249,25,74,69,55,26
"Trabajador del hogar (060)",19,,15,2,1,1
"Desocupado (062)",79,4,37,18,16,4
"Hombres (063)",2292,37,790,731,541,193
"Empleado (064)",114,,40,41,29,4
"Obrero (065)",1153,11,523,388,185,46
"Trabajador independiente (066)",728,6,140,222,250,110
"Empleador o patrono (067)",133,,14,42,56,21
"Trabajador familiar no remunerado (068)",98,16,44,20,9,9
"Trabajador del hogar (069)",1,,1,,,
"Desocupado (071)",65,4,28,18,12,3
"Mujeres (072)",908,14,302,307,219,66
"Empleado (073)",70,,35,22,12,1
"Obrero (074)",381,4,153,142,68,14
"Trabajador independiente (075)",263,1,59,89,86,28
"Empleador o patrono (076)",11,,2,3,2,4
"Trabajador familiar no remunerado (077)",151,9,30,49,46,17
"Trabajador del hogar (078)",18,,14,2,1,1
"Desocupado (080)",14,,9,,4,1
