"CUADRO Nº 11: VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES, POR TIPO DE ABASTECIMIENTO DE AGUA POTABLE, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",,,,
,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",TOTAL,"TIPO DE ABASTECIMIENTO DE AGUA POTABLE",,
,,"RED PÚBLICA DENTRO DE LA VIVIENDA (AGUA POTABLE)","RED PÚBLICA FUERA DE LA VIVIENDA PERO DENTRO DE LA EDIFICACIÓN (AGUA POTABLE)","PILÓN DE USO PÚBLICO (AGUA POTABLE)"
,,,,
"Provincia HUANUCO",,,,
"Viviendas particulares (001)",34790,27709,4640,2441
"Ocupantes presentes (002)",153556,125181,18349,10026
"Casa independiente",,,,
"Viviendas particulares (004)",30682,24887,3436,2359
"Ocupantes presentes (005)",139411,114842,14820,9749
"Departamento en edificio",,,,
"Viviendas particulares (007)",1811,1532,279,
"Ocupantes presentes (008)",6036,5312,724,
"Vivienda en quinta",,,,
"Viviendas particulares (010)",975,663,312,
"Ocupantes presentes (011)",3524,2602,922,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (013)",1222,594,602,26
"Ocupantes presentes (014)",4265,2311,1852,102
"Choza o cabaña",,,,
"Viviendas particulares (016)",51,,,51
"Ocupantes presentes (017)",160,,,160
"Vivienda improvisada",,,,
"Viviendas particulares (019)",6,3,1,2
"Ocupantes presentes (020)",24,20,1,3
"Local no dest.para hab. humana",,,,
"Viviendas particulares (022)",43,30,10,3
"Ocupantes presentes (023)",136,94,30,12
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (028)",32100,26047,3997,2056
"Ocupantes presentes (029)",141110,117220,15383,8507
"Casa independiente",,,,
"Viviendas particulares (031)",28101,23296,2818,1987
"Ocupantes presentes (032)",127379,107180,11935,8264
"Departamento en edificio",,,,
"Viviendas particulares (034)",1782,1510,272,
"Ocupantes presentes (035)",5903,5211,692,
"Vivienda en quinta",,,,
"Viviendas particulares (037)",947,642,305,
"Ocupantes presentes (038)",3412,2514,898,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (040)",1181,566,591,24
"Ocupantes presentes (041)",4121,2201,1827,93
"Choza o cabaña",,,,
"Viviendas particulares (043)",40,,,40
"Ocupantes presentes (044)",135,,,135
"Vivienda improvisada",,,,
"Viviendas particulares (046)",6,3,1,2
"Ocupantes presentes (047)",24,20,1,3
"Local no dest.para hab. humana",,,,
"Viviendas particulares (049)",43,30,10,3
"Ocupantes presentes (050)",136,94,30,12
"Otro tipo",,,,
No,,,,
"Viviendas particulares (055)",2690,1662,643,385
"Ocupantes presentes (056)",12446,7961,2966,1519
"Casa independiente",,,,
"Viviendas particulares (058)",2581,1591,618,372
"Ocupantes presentes (059)",12032,7662,2885,1485
"Departamento en edificio",,,,
"Viviendas particulares (061)",29,22,7,
"Ocupantes presentes (062)",133,101,32,
"Vivienda en quinta",,,,
"Viviendas particulares (064)",28,21,7,
"Ocupantes presentes (065)",112,88,24,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (067)",41,28,11,2
"Ocupantes presentes (068)",144,110,25,9
"Choza o cabaña",,,,
"Viviendas particulares (070)",11,,,11
"Ocupantes presentes (071)",25,,,25
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
URBANA,,,,
"Viviendas particulares (109)",31944,26405,3986,1553
"Ocupantes presentes (110)",141256,119507,15542,6207
"Casa independiente",,,,
"Viviendas particulares (112)",27888,23583,2783,1522
"Ocupantes presentes (113)",127272,109168,12014,6090
"Departamento en edificio",,,,
"Viviendas particulares (115)",1811,1532,279,
"Ocupantes presentes (116)",6036,5312,724,
"Vivienda en quinta",,,,
"Viviendas particulares (118)",975,663,312,
"Ocupantes presentes (119)",3524,2602,922,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (121)",1222,594,602,26
"Ocupantes presentes (122)",4265,2311,1852,102
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (127)",6,3,1,2
"Ocupantes presentes (128)",24,20,1,3
"Local no dest.para hab. humana",,,,
"Viviendas particulares (130)",42,30,9,3
"Ocupantes presentes (131)",135,94,29,12
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (136)",29498,24834,3436,1228
"Ocupantes presentes (137)",129854,111947,12969,4938
"Casa independiente",,,,
"Viviendas particulares (139)",25540,22083,2258,1199
"Ocupantes presentes (140)",116259,101907,9522,4830
"Departamento en edificio",,,,
"Viviendas particulares (142)",1782,1510,272,
"Ocupantes presentes (143)",5903,5211,692,
"Vivienda en quinta",,,,
"Viviendas particulares (145)",947,642,305,
"Ocupantes presentes (146)",3412,2514,898,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (148)",1181,566,591,24
"Ocupantes presentes (149)",4121,2201,1827,93
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (154)",6,3,1,2
"Ocupantes presentes (155)",24,20,1,3
"Local no dest.para hab. humana",,,,
"Viviendas particulares (157)",42,30,9,3
"Ocupantes presentes (158)",135,94,29,12
"Otro tipo",,,,
No,,,,
"Viviendas particulares (163)",2446,1571,550,325
"Ocupantes presentes (164)",11402,7560,2573,1269
"Casa independiente",,,,
"Viviendas particulares (166)",2348,1500,525,323
"Ocupantes presentes (167)",11013,7261,2492,1260
"Departamento en edificio",,,,
"Viviendas particulares (169)",29,22,7,
"Ocupantes presentes (170)",133,101,32,
"Vivienda en quinta",,,,
"Viviendas particulares (172)",28,21,7,
"Ocupantes presentes (173)",112,88,24,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (175)",41,28,11,2
"Ocupantes presentes (176)",144,110,25,9
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
RURAL,,,,
"Viviendas particulares (217)",2846,1304,654,888
"Ocupantes presentes (218)",12300,5674,2807,3819
"Casa independiente",,,,
"Viviendas particulares (220)",2794,1304,653,837
"Ocupantes presentes (221)",12139,5674,2806,3659
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (232)",51,,,51
"Ocupantes presentes (233)",160,,,160
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (238)",1,,1,
"Ocupantes presentes (239)",1,,1,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (244)",2602,1213,561,828
"Ocupantes presentes (245)",11256,5273,2414,3569
"Casa independiente",,,,
"Viviendas particulares (247)",2561,1213,560,788
"Ocupantes presentes (248)",11120,5273,2413,3434
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (259)",40,,,40
"Ocupantes presentes (260)",135,,,135
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (265)",1,,1,
"Ocupantes presentes (266)",1,,1,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (271)",244,91,93,60
"Ocupantes presentes (272)",1044,401,393,250
"Casa independiente",,,,
"Viviendas particulares (274)",233,91,93,49
"Ocupantes presentes (275)",1019,401,393,225
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (286)",11,,,11
"Ocupantes presentes (287)",25,,,25
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
