"CUADRO Nº 23: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia POMABAMBA (000)",5891,1231,1268,2599,19,646,128
"Agric., ganadería, caza y silvicultura (001)",3290,7,839,1871,5,568,
"Pesca (002)",1,,,1,,,
"Explotación de minas y canteras (003)",2,,2,,,,
"Industrias manufactureras (004)",186,5,45,128,5,3,
"Suministro de electricidad, gas y agua (005)",39,2,31,6,,,
"Construcción (006)",324,18,280,25,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",363,21,1,293,3,45,
"Venta, mant.y rep. veh.autom.y motoc. (008)",17,,,16,,1,
"Comercio al por mayor (009)",19,,,15,,4,
"Comercio al por menor (010)",327,21,1,262,3,40,
"Hoteles y restaurantes (011)",88,9,2,72,1,4,
"Trans., almac. y comunicaciones (012)",70,20,7,42,,1,
"Intermediación financiera (013)",4,4,,,,,
"Activid.inmobil., empres. y alquileres (014)",61,41,5,12,2,1,
"Admin.pub. y defensa; p. segur.soc.afil (015)",155,134,21,,,,
"Enseñanza (016)",807,778,,28,,1,
"Servicios sociales y de salud (017)",130,121,1,8,,,
"Otras activ. serv.comun.soc y personales (018)",71,28,8,34,,1,
"Hogares privados con servicio doméstico (019)",128,,,,,,128
"Actividad economica no especificada (021)",172,43,26,79,2,22,
"Hombres (022)",4623,772,1207,2227,16,382,19
"Agric., ganadería, caza y silvicultura (023)",2959,7,795,1796,5,356,
"Pesca (024)",1,,,1,,,
"Explotación de minas y canteras (025)",2,,2,,,,
"Industrias manufactureras (026)",163,4,44,107,5,3,
"Suministro de electricidad, gas y agua (027)",38,2,30,6,,,
"Construcción (028)",320,18,276,25,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (029)",183,13,1,157,3,9,
"Venta, mant.y rep. veh.autom.y motoc. (030)",16,,,16,,,
"Comercio al por mayor (031)",11,,,9,,2,
"Comercio al por menor (032)",156,13,1,132,3,7,
"Hoteles y restaurantes (033)",19,3,1,14,,1,
"Trans., almac. y comunicaciones (034)",66,17,7,41,,1,
"Intermediación financiera (035)",2,2,,,,,
"Activid.inmobil., empres. y alquileres (036)",46,30,5,8,2,1,
"Admin.pub. y defensa; p. segur.soc.afil (037)",108,89,19,,,,
"Enseñanza (038)",498,481,,17,,,
"Servicios sociales y de salud (039)",69,61,1,7,,,
"Otras activ. serv.comun.soc y personales (040)",43,20,6,16,,1,
"Hogares privados con servicio doméstico (041)",19,,,,,,19
"Actividad economica no especificada (043)",87,25,20,32,,10,
"Mujeres (044)",1268,459,61,372,3,264,109
"Agric., ganadería, caza y silvicultura (045)",331,,44,75,,212,
"Industrias manufactureras (048)",23,1,1,21,,,
"Suministro de electricidad, gas y agua (049)",1,,1,,,,
"Construcción (050)",4,,4,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",180,8,,136,,36,
"Venta, mant.y rep. veh.autom.y motoc. (052)",1,,,,,1,
"Comercio al por mayor (053)",8,,,6,,2,
"Comercio al por menor (054)",171,8,,130,,33,
"Hoteles y restaurantes (055)",69,6,1,58,1,3,
"Trans., almac. y comunicaciones (056)",4,3,,1,,,
"Intermediación financiera (057)",2,2,,,,,
"Activid.inmobil., empres. y alquileres (058)",15,11,,4,,,
"Admin.pub. y defensa; p. segur.soc.afil (059)",47,45,2,,,,
"Enseñanza (060)",309,297,,11,,1,
"Servicios sociales y de salud (061)",61,60,,1,,,
"Otras activ. serv.comun.soc y personales (062)",28,8,2,18,,,
"Hogares privados con servicio doméstico (063)",109,,,,,,109
"Actividad economica no especificada (065)",85,18,6,47,2,12,
,,,,,,,
"URBANA (066)",1953,912,173,681,15,94,78
"Agric., ganadería, caza y silvicultura (067)",312,6,71,195,3,37,
"Explotación de minas y canteras (069)",2,,2,,,,
"Industrias manufactureras (070)",68,4,10,50,3,1,
"Suministro de electricidad, gas y agua (071)",6,2,4,,,,
"Construcción (072)",71,6,55,9,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",298,16,,238,3,41,
"Venta, mant.y rep. veh.autom.y motoc. (074)",13,,,12,,1,
"Comercio al por mayor (075)",19,,,15,,4,
"Comercio al por menor (076)",266,16,,211,3,36,
"Hoteles y restaurantes (077)",72,8,2,59,1,2,
"Trans., almac. y comunicaciones (078)",58,16,6,35,,1,
"Intermediación financiera (079)",4,4,,,,,
"Activid.inmobil., empres. y alquileres (080)",43,29,2,10,2,,
"Admin.pub. y defensa; p. segur.soc.afil (081)",110,104,6,,,,
"Enseñanza (082)",585,561,,23,,1,
"Servicios sociales y de salud (083)",109,102,,7,,,
"Otras activ. serv.comun.soc y personales (084)",44,22,4,17,,1,
"Hogares privados con servicio doméstico (085)",78,,,,,,78
"Actividad economica no especificada (087)",93,32,11,38,2,10,
"Hombres (088)",1236,546,165,460,12,44,9
"Agric., ganadería, caza y silvicultura (089)",282,6,67,179,3,27,
"Explotación de minas y canteras (091)",2,,2,,,,
"Industrias manufactureras (092)",63,3,10,46,3,1,
"Suministro de electricidad, gas y agua (093)",6,2,4,,,,
"Construcción (094)",71,6,55,9,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",152,10,,131,3,8,
"Venta, mant.y rep. veh.autom.y motoc. (096)",12,,,12,,,
"Comercio al por mayor (097)",11,,,9,,2,
"Comercio al por menor (098)",129,10,,110,3,6,
"Hoteles y restaurantes (099)",15,2,1,11,,1,
"Trans., almac. y comunicaciones (100)",54,13,6,34,,1,
"Intermediación financiera (101)",2,2,,,,,
"Activid.inmobil., empres. y alquileres (102)",35,24,2,7,2,,
"Admin.pub. y defensa; p. segur.soc.afil (103)",72,67,5,,,,
"Enseñanza (104)",342,327,,15,,,
"Servicios sociales y de salud (105)",56,50,,6,,,
"Otras activ. serv.comun.soc y personales (106)",27,16,4,6,,1,
"Hogares privados con servicio doméstico (107)",9,,,,,,9
"Actividad economica no especificada (109)",48,18,9,16,,5,
"Mujeres (110)",717,366,8,221,3,50,69
"Agric., ganadería, caza y silvicultura (111)",30,,4,16,,10,
"Industrias manufactureras (114)",5,1,,4,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",146,6,,107,,33,
"Venta, mant.y rep. veh.autom.y motoc. (118)",1,,,,,1,
"Comercio al por mayor (119)",8,,,6,,2,
"Comercio al por menor (120)",137,6,,101,,30,
"Hoteles y restaurantes (121)",57,6,1,48,1,1,
"Trans., almac. y comunicaciones (122)",4,3,,1,,,
"Intermediación financiera (123)",2,2,,,,,
"Activid.inmobil., empres. y alquileres (124)",8,5,,3,,,
"Admin.pub. y defensa; p. segur.soc.afil (125)",38,37,1,,,,
"Enseñanza (126)",243,234,,8,,1,
"Servicios sociales y de salud (127)",53,52,,1,,,
"Otras activ. serv.comun.soc y personales (128)",17,6,,11,,,
"Hogares privados con servicio doméstico (129)",69,,,,,,69
"Actividad economica no especificada (131)",45,14,2,22,2,5,
,,,,,,,
