"CUADRO Nº 1: VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES, POR NÚMERO DE HOGARES, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",,,,,,
,,,,,,
"DEPARTAMENTO Y PROVINCIA, ÁREA URBANA Y RURAL, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",TOTAL,"NÚMERO DE HOGARES",,,,
,,1,2,3,4,"5 Y MÁS"
,,,,,,
"Provincia PARINACOCHAS",,,,,,
"Viviendas particulares (001)",8040,7889,126,20,5,
"Ocupantes presentes (002)",29306,27972,1004,255,75,
"Casa independiente",,,,,,
"Viviendas particulares (004)",7320,7177,122,17,4,
"Ocupantes presentes (005)",27090,25835,972,221,62,
"Departamento en edificio",,,,,,
"Vivienda en quinta",,,,,,
"Viviendas particulares (010)",28,26,1,,1,
"Ocupantes presentes (011)",127,103,11,,13,
"Vivienda en casa de vecindad",,,,,,
"Viviendas particulares (013)",35,33,1,1,,
"Ocupantes presentes (014)",117,98,8,11,,
"Choza o cabaña",,,,,,
"Viviendas particulares (016)",552,552,,,,
"Ocupantes presentes (017)",1606,1606,,,,
"Vivienda improvisada",,,,,,
"Viviendas particulares (019)",85,81,2,2,,
"Ocupantes presentes (020)",319,283,13,23,,
"Local no dest.para hab. humana",,,,,,
"Viviendas particulares (022)",10,10,,,,
"Ocupantes presentes (023)",29,29,,,,
"Otro tipo",,,,,,
"Viviendas particulares (025)",10,10,,,,
"Ocupantes presentes (026)",18,18,,,,
,,,,,,
URBANA,,,,,,
"Viviendas particulares (028)",4328,4188,116,19,5,
"Ocupantes presentes (029)",17079,15860,921,223,75,
"Casa independiente",,,,,,
"Viviendas particulares (031)",4173,4041,112,16,4,
"Ocupantes presentes (032)",16495,15355,889,189,62,
"Departamento en edificio",,,,,,
"Vivienda en quinta",,,,,,
"Viviendas particulares (037)",28,26,1,,1,
"Ocupantes presentes (038)",127,103,11,,13,
"Vivienda en casa de vecindad",,,,,,
"Viviendas particulares (040)",35,33,1,1,,
"Ocupantes presentes (041)",117,98,8,11,,
"Choza o cabaña",,,,,,
"Vivienda improvisada",,,,,,
"Viviendas particulares (046)",85,81,2,2,,
"Ocupantes presentes (047)",319,283,13,23,,
"Local no dest.para hab. humana",,,,,,
"Viviendas particulares (049)",7,7,,,,
"Ocupantes presentes (050)",21,21,,,,
"Otro tipo",,,,,,
,,,,,,
RURAL,,,,,,
"Viviendas particulares (055)",3712,3701,10,1,,
"Ocupantes presentes (056)",12227,12112,83,32,,
"Casa independiente",,,,,,
"Viviendas particulares (058)",3147,3136,10,1,,
"Ocupantes presentes (059)",10595,10480,83,32,,
"Departamento en edificio",,,,,,
"Vivienda en quinta",,,,,,
"Vivienda en casa de vecindad",,,,,,
"Choza o cabaña",,,,,,
"Viviendas particulares (070)",552,552,,,,
"Ocupantes presentes (071)",1606,1606,,,,
"Vivienda improvisada",,,,,,
"Local no dest.para hab. humana",,,,,,
"Viviendas particulares (076)",3,3,,,,
"Ocupantes presentes (077)",8,8,,,,
"Otro tipo",,,,,,
"Viviendas particulares (079)",10,10,,,,
"Ocupantes presentes (080)",18,18,,,,
