"CUADRO Nº 30: POBLACIÓN OCUPADA DE 12 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia HUAURA (000)",77594,21625,19574,29214,1631,3425,2125
"Conviviente (001)",23547,4846,7284,9564,493,848,512
"Separado(a) (002)",3730,998,769,1603,66,52,242
"Casado(a) (003)",23795,7199,4891,9723,682,945,355
"Viudo(a) (004)",1681,262,307,922,59,57,74
"Divorciado(a) (005)",498,192,67,204,12,11,12
"Soltero(a) (006)",24343,8128,6256,7198,319,1512,930
"Hombres (008)",51152,11805,16303,20097,1262,1599,86
"Conviviente (009)",16565,2928,6015,6970,405,225,22
"Separado(a) (010)",1559,329,465,703,45,13,4
"Casado(a) (011)",15905,4326,4143,6653,538,237,8
"Viudo(a) (012)",732,91,176,414,29,20,2
"Divorciado(a) (013)",261,70,52,122,9,6,2
"Soltero(a) (014)",16130,4061,5452,5235,236,1098,48
"Mujeres (016)",26442,9820,3271,9117,369,1826,2039
"Conviviente (017)",6982,1918,1269,2594,88,623,490
"Separado(a) (018)",2171,669,304,900,21,39,238
"Casado(a) (019)",7890,2873,748,3070,144,708,347
"Viudo(a) (020)",949,171,131,508,30,37,72
"Divorciado(a) (021)",237,122,15,82,3,5,10
"Soltero(a) (022)",8213,4067,804,1963,83,414,882
,,,,,,,
"URBANA (024)",67373,21040,14592,25896,1304,2534,2007
"Conviviente (025)",19733,4680,5343,8209,381,637,483
"Separado(a) (026)",3353,971,575,1479,51,44,233
"Casado(a) (027)",21090,7058,3739,8618,550,789,336
"Viudo(a) (028)",1448,260,225,805,44,41,73
"Divorciado(a) (029)",466,189,59,191,11,5,11
"Soltero(a) (030)",21283,7882,4651,6594,267,1018,871
"Hombres (032)",43160,11438,12239,17389,978,1036,80
"Conviviente (033)",13559,2811,4440,5825,307,155,21
"Separado(a) (034)",1356,319,347,644,30,12,4
"Casado(a) (035)",13766,4227,3213,5721,421,177,7
"Viudo(a) (036)",595,90,132,343,18,10,2
"Divorciado(a) (037)",237,67,45,112,8,3,2
"Soltero(a) (038)",13647,3924,4062,4744,194,679,44
"Mujeres (040)",24213,9602,2353,8507,326,1498,1927
"Conviviente (041)",6174,1869,903,2384,74,482,462
"Separado(a) (042)",1997,652,228,835,21,32,229
"Casado(a) (043)",7324,2831,526,2897,129,612,329
"Viudo(a) (044)",853,170,93,462,26,31,71
"Divorciado(a) (045)",229,122,14,79,3,2,9
"Soltero(a) (046)",7636,3958,589,1850,73,339,827
,,,,,,,
"RURAL (048)",10221,585,4982,3318,327,891,118
"Conviviente (049)",3814,166,1941,1355,112,211,29
"Separado(a) (050)",377,27,194,124,15,8,9
"Casado(a) (051)",2705,141,1152,1105,132,156,19
"Viudo(a) (052)",233,2,82,117,15,16,1
"Divorciado(a) (053)",32,3,8,13,1,6,1
"Soltero(a) (054)",3060,246,1605,604,52,494,59
"Hombres (056)",7992,367,4064,2708,284,563,6
"Conviviente (057)",3006,117,1575,1145,98,70,1
"Separado(a) (058)",203,10,118,59,15,1,
"Casado(a) (059)",2139,99,930,932,117,60,1
"Viudo(a) (060)",137,1,44,71,11,10,
"Divorciado(a) (061)",24,3,7,10,1,3,
"Soltero(a) (062)",2483,137,1390,491,42,419,4
"Mujeres (064)",2229,218,918,610,43,328,112
"Conviviente (065)",808,49,366,210,14,141,28
"Separado(a) (066)",174,17,76,65,,7,9
"Casado(a) (067)",566,42,222,173,15,96,18
"Viudo(a) (068)",96,1,38,46,4,6,1
"Divorciado(a) (069)",8,,1,3,,3,1
"Soltero(a) (070)",577,109,215,113,10,75,55
