"CUADRO Nº 9: VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES, POR TIPO DE ABASTECIMIENTO DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, TIPO VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",TOTAL,"TIPO DE ABASTECIMIENTO DE AGUA",,,,,,,
,,"RED PÚBLICA DENTRO DE LA VIVIENDA (AGUA POTABLE)","RED PÚBLICA FUERA DE LA VIVIENDA PERO DENTRO DE LA EDIFICACIÓN (AGUA POTABLE)","PILÓN DE USO PÚBLICO (AGUA POTABLE)","CAMIÓN-CISTERNA U OTRO SIMILAR",POZO,"RÍO, ACEQUIA, MANANTIAL O SIMILAR",VECINO,OTRO
,,,,,,,,,
"Provincia CONDESUYOS",,,,,,,,,
"Viviendas particulares (001)",5412,1894,399,310,332,74,2308,80,15
"Ocupantes presentes (002)",17146,6270,1143,861,916,252,7427,242,35
"Casa independiente",,,,,,,,,
"Viviendas particulares (004)",4210,1869,358,292,39,68,1495,78,11
"Ocupantes presentes (005)",13482,6214,1038,792,112,231,4837,236,22
"Departamento en edificio",,,,,,,,,
"Vivienda en quinta",,,,,,,,,
"Viviendas particulares (010)",12,5,7,,,,,,
"Ocupantes presentes (011)",38,5,33,,,,,,
"Vivienda en casa de vecindad",,,,,,,,,
"Viviendas particulares (013)",50,10,29,9,,,2,,
"Ocupantes presentes (014)",127,28,62,32,,,5,,
"Choza o cabaña",,,,,,,,,
"Viviendas particulares (016)",1114,,,7,291,6,804,2,4
"Ocupantes presentes (017)",3440,,,33,793,21,2574,6,13
"Vivienda improvisada",,,,,,,,,
"Viviendas particulares (019)",12,7,3,2,,,,,
"Ocupantes presentes (020)",30,18,8,4,,,,,
"Local no dest.para hab. humana",,,,,,,,,
"Viviendas particulares (022)",13,3,2,,1,,7,,
"Ocupantes presentes (023)",26,5,2,,8,,11,,
"Otro tipo",,,,,,,,,
"Viviendas particulares (025)",1,,,,1,,,,
"Ocupantes presentes (026)",3,,,,3,,,,
,,,,,,,,,
URBANA,,,,,,,,,
"Viviendas particulares (028)",2403,1495,340,203,1,14,277,66,7
"Ocupantes presentes (029)",7555,4875,962,533,8,37,920,207,13
"Casa independiente",,,,,,,,,
"Viviendas particulares (031)",2321,1470,299,192,1,14,272,66,7
"Ocupantes presentes (032)",7350,4819,857,497,8,37,912,207,13
"Departamento en edificio",,,,,,,,,
"Vivienda en quinta",,,,,,,,,
"Viviendas particulares (037)",12,5,7,,,,,,
"Ocupantes presentes (038)",38,5,33,,,,,,
"Vivienda en casa de vecindad",,,,,,,,,
"Viviendas particulares (040)",50,10,29,9,,,2,,
"Ocupantes presentes (041)",127,28,62,32,,,5,,
"Choza o cabaña",,,,,,,,,
"Vivienda improvisada",,,,,,,,,
"Viviendas particulares (046)",12,7,3,2,,,,,
"Ocupantes presentes (047)",30,18,8,4,,,,,
"Local no dest.para hab. humana",,,,,,,,,
"Viviendas particulares (049)",8,3,2,,,,3,,
"Ocupantes presentes (050)",10,5,2,,,,3,,
"Otro tipo",,,,,,,,,
,,,,,,,,,
RURAL,,,,,,,,,
"Viviendas particulares (055)",3009,399,59,107,331,60,2031,14,8
"Ocupantes presentes (056)",9591,1395,181,328,908,215,6507,35,22
"Casa independiente",,,,,,,,,
"Viviendas particulares (058)",1889,399,59,100,38,54,1223,12,4
"Ocupantes presentes (059)",6132,1395,181,295,104,194,3925,29,9
"Departamento en edificio",,,,,,,,,
"Vivienda en quinta",,,,,,,,,
"Vivienda en casa de vecindad",,,,,,,,,
"Choza o cabaña",,,,,,,,,
"Viviendas particulares (070)",1114,,,7,291,6,804,2,4
"Ocupantes presentes (071)",3440,,,33,793,21,2574,6,13
"Vivienda improvisada",,,,,,,,,
"Local no dest.para hab. humana",,,,,,,,,
"Viviendas particulares (076)",5,,,,1,,4,,
"Ocupantes presentes (077)",16,,,,8,,8,,
"Otro tipo",,,,,,,,,
"Viviendas particulares (079)",1,,,,1,,,,
"Ocupantes presentes (080)",3,,,,3,,,,
