"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia DOS DE MAYO (000)",12846,1417,2992,5083,323,2152,165,714
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (001)",33,33,,,,,,
"Profes., científicos e intelectuales (002)",921,894,,26,,1,,
"Técnicos de nivel medio y trab. asimilados (003)",190,133,,47,6,4,,
"Jefes y empleados de oficina (004)",142,139,,2,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (005)",760,47,6,598,12,97,,
"Agricult.trabaj.calif.agrop.y pesqueros (006)",3919,1,,3642,276,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (007)",361,,102,223,18,18,,
"Obreros construc.,conf.,papel, fab., instr. (008)",353,30,141,169,9,4,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (009)",5145,80,2683,258,,1959,165,
"Otra (010)",28,28,,,,,,
"Ocupaciñn no especificada (011)",280,32,60,118,2,68,,
"Desocupado (012)",714,,,,,,,714
"Hombres (013)",9544,809,2803,3983,266,1129,24,530
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (014)",30,30,,,,,,
"Profes., científicos e intelectuales (015)",496,477,,19,,,,
"Técnicos de nivel medio y trab. asimilados (016)",125,79,,40,3,3,,
"Jefes y empleados de oficina (017)",77,75,,2,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (018)",294,29,3,237,6,19,,
"Agricult.trabaj.calif.agrop.y pesqueros (019)",3421,1,,3190,230,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (020)",319,,99,188,18,14,,
"Obreros construc.,conf.,papel, fab., instr. (021)",353,30,141,169,9,4,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (022)",3756,51,2515,106,,1060,24,
"Otra (023)",28,28,,,,,,
"Ocupaciñn no especificada (024)",115,9,45,32,,29,,
"Desocupado (025)",530,,,,,,,530
"Mujeres (026)",3302,608,189,1100,57,1023,141,184
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (027)",3,3,,,,,,
"Profes., científicos e intelectuales (028)",425,417,,7,,1,,
"Técnicos de nivel medio y trab. asimilados (029)",65,54,,7,3,1,,
"Jefes y empleados de oficina (030)",65,64,,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (031)",466,18,3,361,6,78,,
"Agricult.trabaj.calif.agrop.y pesqueros (032)",498,,,452,46,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (033)",42,,3,35,,4,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (035)",1389,29,168,152,,899,141,
"Ocupaciñn no especificada (037)",165,23,15,86,2,39,,
"Desocupado (038)",184,,,,,,,184
,,,,,,,,
"URBANA (039)",4935,1204,754,2086,50,426,106,309
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",27,27,,,,,,
"Profes., científicos e intelectuales (041)",799,775,,23,,1,,
"Técnicos de nivel medio y trab. asimilados (042)",172,118,,46,4,4,,
"Jefes y empleados de oficina (043)",123,120,,2,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",650,40,4,513,7,86,,
"Agricult.trabaj.calif.agrop.y pesqueros (045)",953,1,,932,20,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (046)",282,,78,177,14,13,,
"Obreros construc.,conf.,papel, fab., instr. (047)",259,26,89,136,5,3,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (048)",1249,60,572,205,,306,106,
"Otra (049)",28,28,,,,,,
"Ocupaciñn no especificada (050)",84,9,11,52,,12,,
"Desocupado (051)",309,,,,,,,309
"Hombres (052)",3373,678,698,1475,40,237,13,232
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",25,25,,,,,,
"Profes., científicos e intelectuales (054)",420,403,,17,,,,
"Técnicos de nivel medio y trab. asimilados (055)",110,67,,39,1,3,,
"Jefes y empleados de oficina (056)",66,64,,2,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",232,24,2,188,2,16,,
"Agricult.trabaj.calif.agrop.y pesqueros (058)",867,1,,848,18,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (059)",257,,76,156,14,11,,
"Obreros construc.,conf.,papel, fab., instr. (060)",259,26,89,136,5,3,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (061)",857,38,527,78,,201,13,
"Otra (062)",28,28,,,,,,
"Ocupaciñn no especificada (063)",20,2,4,11,,3,,
"Desocupado (064)",232,,,,,,,232
"Mujeres (065)",1562,526,56,611,10,189,93,77
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",2,2,,,,,,
"Profes., científicos e intelectuales (067)",379,372,,6,,1,,
"Técnicos de nivel medio y trab. asimilados (068)",62,51,,7,3,1,,
"Jefes y empleados de oficina (069)",57,56,,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",418,16,2,325,5,70,,
"Agricult.trabaj.calif.agrop.y pesqueros (071)",86,,,84,2,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (072)",25,,2,21,,2,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (074)",392,22,45,127,,105,93,
"Ocupaciñn no especificada (076)",64,7,7,41,,9,,
"Desocupado (077)",77,,,,,,,77
,,,,,,,,
"RURAL (078)",7911,213,2238,2997,273,1726,59,405
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",6,6,,,,,,
"Profes., científicos e intelectuales (080)",122,119,,3,,,,
"Técnicos de nivel medio y trab. asimilados (081)",18,15,,1,2,,,
"Jefes y empleados de oficina (082)",19,19,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",110,7,2,85,5,11,,
"Agricult.trabaj.calif.agrop.y pesqueros (084)",2966,,,2710,256,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (085)",79,,24,46,4,5,,
"Obreros construc.,conf.,papel, fab., instr. (086)",94,4,52,33,4,1,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (087)",3896,20,2111,53,,1653,59,
"Ocupaciñn no especificada (089)",196,23,49,66,2,56,,
"Desocupado (090)",405,,,,,,,405
"Hombres (091)",6171,131,2105,2508,226,892,11,298
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",5,5,,,,,,
"Profes., científicos e intelectuales (093)",76,74,,2,,,,
"Técnicos de nivel medio y trab. asimilados (094)",15,12,,1,2,,,
"Jefes y empleados de oficina (095)",11,11,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",62,5,1,49,4,3,,
"Agricult.trabaj.calif.agrop.y pesqueros (097)",2554,,,2342,212,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",62,,23,32,4,3,,
"Obreros construc.,conf.,papel, fab., instr. (099)",94,4,52,33,4,1,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (100)",2899,13,1988,28,,859,11,
