"CUADRO Nº 9: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia HUAURA (000)",77761,680,24922,28201,20021,3937
"Empleado (001)",21631,66,7453,8753,4992,367
"Obrero (002)",19577,141,7852,6683,4224,677
"Trabajador independiente (003)",29234,127,7042,10566,9069,2430
"Empleador o patrono (004)",1631,1,307,607,549,167
"Trabajador familiar no remunerado (005)",3563,321,1429,833,729,251
"Trabajador del hogar (006)",2125,24,839,759,458,45
"Hombres (008)",51264,479,16690,17835,13303,2957
"Empleado (009)",11810,49,3782,4713,2990,276
"Obrero (010)",16305,116,6608,5414,3574,593
"Trabajador independiente (011)",20110,94,5161,6954,6066,1835
"Empleador o patrono (012)",1262,1,229,463,424,145
"Trabajador familiar no remunerado (013)",1691,214,874,271,229,103
"Trabajador del hogar (014)",86,5,36,20,20,5
"Mujeres (016)",26497,201,8232,10366,6718,980
"Empleado (017)",9821,17,3671,4040,2002,91
"Obrero (018)",3272,25,1244,1269,650,84
"Trabajador independiente (019)",9124,33,1881,3612,3003,595
"Empleador o patrono (020)",369,,78,144,125,22
"Trabajador familiar no remunerado (021)",1872,107,555,562,500,148
"Trabajador del hogar (022)",2039,19,803,739,438,40
,,,,,,
"URBANA (024)",67509,563,21329,24938,17488,3191
"Empleado (025)",21046,66,7204,8514,4899,363
"Obrero (026)",14595,116,5806,5054,3140,479
"Trabajador independiente (027)",25915,119,6311,9490,7993,2002
"Empleador o patrono (028)",1304,1,242,509,439,113
"Trabajador familiar no remunerado (029)",2642,239,990,650,574,189
"Trabajador del hogar (030)",2007,22,776,721,443,45
"Hombres (032)",43245,388,13886,15372,11275,2324
"Empleado (033)",11443,49,3647,4555,2919,273
"Obrero (034)",12241,96,4916,4139,2672,418
"Trabajador independiente (035)",17402,88,4566,6102,5184,1462
"Empleador o patrono (036)",978,1,177,377,329,94
"Trabajador familiar no remunerado (037)",1101,149,548,180,152,72
"Trabajador del hogar (038)",80,5,32,19,19,5
"Mujeres (040)",24264,175,7443,9566,6213,867
"Empleado (041)",9603,17,3557,3959,1980,90
"Obrero (042)",2354,20,890,915,468,61
"Trabajador independiente (043)",8513,31,1745,3388,2809,540
"Empleador o patrono (044)",326,,65,132,110,19
"Trabajador familiar no remunerado (045)",1541,90,442,470,422,117
"Trabajador del hogar (046)",1927,17,744,702,424,40
,,,,,,
"RURAL (048)",10252,117,3593,3263,2533,746
"Empleado (049)",585,,249,239,93,4
"Obrero (050)",4982,25,2046,1629,1084,198
"Trabajador independiente (051)",3319,8,731,1076,1076,428
"Empleador o patrono (052)",327,,65,98,110,54
"Trabajador familiar no remunerado (053)",921,82,439,183,155,62
"Trabajador del hogar (054)",118,2,63,38,15,
"Hombres (056)",8019,91,2804,2463,2028,633
"Empleado (057)",367,,135,158,71,3
"Obrero (058)",4064,20,1692,1275,902,175
"Trabajador independiente (059)",2708,6,595,852,882,373
"Empleador o patrono (060)",284,,52,86,95,51
"Trabajador familiar no remunerado (061)",590,65,326,91,77,31
"Trabajador del hogar (062)",6,,4,1,1,
"Mujeres (064)",2233,26,789,800,505,113
"Empleado (065)",218,,114,81,22,1
"Obrero (066)",918,5,354,354,182,23
"Trabajador independiente (067)",611,2,136,224,194,55
"Empleador o patrono (068)",43,,13,12,15,3
"Trabajador familiar no remunerado (069)",331,17,113,92,78,31
"Trabajador del hogar (070)",112,2,59,37,14,
