"CUADRO Nº 35: POBLACIÓN DESOCUPADA DE 12 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",,,,,,
,,,,,,
"DEPARTAMENTO Y PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"12 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 A MÁS AÑOS"
,,,,,,
"Provincia MARISCAL CACERES (000)",382,15,200,103,54,10
"Conviviente (001)",128,,55,55,16,2
"Separado(a) (002)",21,,8,7,5,1
"Casado(a) (003)",61,,7,26,23,5
"Viudo(a) (004)",6,,1,,3,2
"Divorciado(a) (005)",3,,,,3,
"Soltero(a) (006)",163,15,129,15,4,
"Hombres (008)",264,10,131,69,45,9
"Conviviente (009)",90,,35,41,12,2
"Separado(a) (010)",12,,4,2,5,1
"Casado(a) (011)",47,,6,16,20,5
"Viudo(a) (012)",3,,,,2,1
"Divorciado(a) (013)",3,,,,3,
"Soltero(a) (014)",109,10,86,10,3,
"Mujeres (016)",118,5,69,34,9,1
"Conviviente (017)",38,,20,14,4,
"Separado(a) (018)",9,,4,5,,
"Casado(a) (019)",14,,1,10,3,
"Viudo(a) (020)",3,,1,,1,1
"Soltero(a) (022)",54,5,43,5,1,
,,,,,,
"AREA URBANA (024)",268,8,130,73,49,8
"Conviviente (025)",89,,34,41,12,2
"Separado(a) (026)",15,,5,5,4,1
"Casado(a) (027)",46,,3,16,23,4
"Viudo(a) (028)",5,,1,,3,1
"Divorciado(a) (029)",3,,,,3,
"Soltero(a) (030)",110,8,87,11,4,
"Hombres (032)",181,6,77,49,41,8
"Conviviente (033)",63,,20,32,9,2
"Separado(a) (034)",8,,2,1,4,1
"Casado(a) (035)",35,,2,9,20,4
"Viudo(a) (036)",3,,,,2,1
"Divorciado(a) (037)",3,,,,3,
"Soltero(a) (038)",69,6,53,7,3,
"Mujeres (040)",87,2,53,24,8,
"Conviviente (041)",26,,14,9,3,
"Separado(a) (042)",7,,3,4,,
"Casado(a) (043)",11,,1,7,3,
"Viudo(a) (044)",2,,1,,1,
"Soltero(a) (046)",41,2,34,4,1,
,,,,,,
"AREA RURAL (048)",114,7,70,30,5,2
"Conviviente (049)",39,,21,14,4,
"Separado(a) (050)",6,,3,2,1,
"Casado(a) (051)",15,,4,10,,1
"Viudo(a) (052)",1,,,,,1
"Soltero(a) (054)",53,7,42,4,,
"Hombres (056)",83,4,54,20,4,1
"Conviviente (057)",27,,15,9,3,
"Separado(a) (058)",4,,2,1,1,
"Casado(a) (059)",12,,4,7,,1
"Soltero(a) (062)",40,4,33,3,,
"Mujeres (064)",31,3,16,10,1,1
"Conviviente (065)",12,,6,5,1,
"Separado(a) (066)",2,,1,1,,
"Casado(a) (067)",3,,,3,,
"Viudo(a) (068)",1,,,,,1
"Soltero(a) (070)",13,3,9,1,,
