"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
,,"MIEMBROS PODER EJEC. Y LEGIS., DIRECT. ADM., PUB.Y EMP.","PROFES., CIENTÍFI-COS E INTELEC-TUALES","TÉCNICOS DE NIVEL MEDIO Y TRABAJ. ASIMIL","JEFES Y EMPLEA-DOS DE OFICINA","TRAB. DE. SERV. PERS. Y VEND. DEL COMERCIO Y MCDO.","AGRICULT. TRABAJ. CALIFICA-DO., AGROP. Y PESQUE-ROS.","OBREROS Y OPER. MINAS, CANTERAS, IND. MANUF. Y OTROS","OBR. CONST. CONF. PAPEL Y CARTÓN, FAB. INSTR. MUSI-CALES. Y AFINES","TRABAJ. NO CALIF. SERV. PEON, VEND. AMBU-LANTE Y AFINES",OTRA,"OCUPA-CIÓN NO ESPECI-FICADA",
,,,,,,,,,,,,,
"Provincia LORETO (000)",18598,41,1233,409,389,1291,6579,813,840,5073,48,616,1266
"Agric., ganadería, caza y silvicultura (001)",9888,,1,3,,1,6512,1,,3370,,,
"Pesca (002)",330,,,,1,,67,,,262,,,
"Explotación de minas y canteras (003)",424,,54,45,21,,,207,53,44,,,
"Industrias manufactureras (004)",444,,8,9,4,3,,343,25,52,,,
"Suministro de electricidad, gas y agua (005)",14,,,2,,,,2,2,8,,,
"Construcción (006)",885,,33,58,11,,,143,429,211,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (007)",1396,,4,41,1,968,,86,2,294,,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",113,,3,18,,15,,75,,2,,,
"Comercio al por mayor (009)",57,,,10,,40,,1,1,5,,,
"Comercio al por menor (010)",1226,,1,13,1,913,,10,1,287,,,
"Hoteles y restaurantes (011)",498,,6,10,28,228,,3,6,217,,,
"Trans., almac. y comunicaciones (012)",434,,5,23,21,10,,7,293,75,,,
"Intermediación financiera (013)",4,,,1,1,,,,,2,,,
"Activid.inmobil., empres. y alquileres (014)",316,,47,58,70,39,,14,6,82,,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",462,22,7,17,192,16,,3,18,139,48,,
"Enseñanza (016)",1034,18,1003,4,4,,,,2,3,,,
"Servicios sociales y de salud (017)",152,,50,74,5,10,,2,1,10,,,
"Otras activ. serv.comun.soc y personales (018)",161,1,13,54,8,16,,2,3,64,,,
"Hogares privados con servicio doméstico (019)",240,,,,,,,,,240,,,
"Actividad economica no especificada (021)",650,,2,10,22,,,,,,,616,
"Desocupado (022)",1266,,,,,,,,,,,,1266
"Hombres (023)",14253,35,770,345,274,728,6013,775,823,3069,45,348,1028
"Agric., ganadería, caza y silvicultura (024)",7899,,1,1,,,5948,1,,1948,,,
"Pesca (025)",320,,,,1,,65,,,254,,,
"Explotación de minas y canteras (026)",417,,50,45,19,,,207,53,43,,,
"Industrias manufactureras (027)",401,,8,6,4,2,,307,24,50,,,
"Suministro de electricidad, gas y agua (028)",13,,,2,,,,2,2,7,,,
"Construcción (029)",868,,30,58,11,,,142,419,208,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (030)",842,,4,33,1,562,,86,2,154,,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",109,,3,17,,12,,75,,2,,,
"Comercio al por mayor (032)",38,,,5,,27,,1,1,4,,,
"Comercio al por menor (033)",695,,1,11,1,523,,10,1,148,,,
"Hoteles y restaurantes (034)",219,,4,8,26,82,,3,6,90,,,
"Trans., almac. y comunicaciones (035)",410,,4,21,15,9,,6,288,67,,,
"Intermediación financiera (036)",1,,,,,,,,,1,,,
"Activid.inmobil., empres. y alquileres (037)",271,,41,52,41,39,,14,6,78,,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",349,17,5,15,133,15,,3,17,99,45,,
"Enseñanza (039)",607,17,582,3,2,,,,2,1,,,
"Servicios sociales y de salud (040)",87,,27,45,4,6,,2,1,2,,,
"Otras activ. serv.comun.soc y personales (041)",127,1,12,47,8,13,,2,3,41,,,
"Hogares privados con servicio doméstico (042)",26,,,,,,,,,26,,,
"Actividad economica no especificada (044)",368,,2,9,9,,,,,,,348,
"Desocupado (045)",1028,,,,,,,,,,,,1028
"Mujeres (046)",4345,6,463,64,115,563,566,38,17,2004,3,268,238
"Agric., ganadería, caza y silvicultura (047)",1989,,,2,,1,564,,,1422,,,
"Pesca (048)",10,,,,,,2,,,8,,,
"Explotación de minas y canteras (049)",7,,4,,2,,,,,1,,,
"Industrias manufactureras (050)",43,,,3,,1,,36,1,2,,,
"Suministro de electricidad, gas y agua (051)",1,,,,,,,,,1,,,
"Construcción (052)",17,,3,,,,,1,10,3,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (053)",554,,,8,,406,,,,140,,,
"Venta, mant.y rep. veh.autom.y motoc. (054)",4,,,1,,3,,,,,,,
"Comercio al por mayor (055)",19,,,5,,13,,,,1,,,
"Comercio al por menor (056)",531,,,2,,390,,,,139,,,
"Hoteles y restaurantes (057)",279,,2,2,2,146,,,,127,,,
"Trans., almac. y comunicaciones (058)",24,,1,2,6,1,,1,5,8,,,
"Intermediación financiera (059)",3,,,1,1,,,,,1,,,
"Activid.inmobil., empres. y alquileres (060)",45,,6,6,29,,,,,4,,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",113,5,2,2,59,1,,,1,40,3,,
"Enseñanza (062)",427,1,421,1,2,,,,,2,,,
"Servicios sociales y de salud (063)",65,,23,29,1,4,,,,8,,,
"Otras activ. serv.comun.soc y personales (064)",34,,1,7,,3,,,,23,,,
"Hogares privados con servicio doméstico (065)",214,,,,,,,,,214,,,
"Actividad economica no especificada (067)",282,,,1,13,,,,,,,268,
"Desocupado (068)",238,,,,,,,,,,,,238
,,,,,,,,,,,,,
"URBANA (069)",9011,22,760,332,350,1010,1754,703,682,2447,34,401,516
"Agric., ganadería, caza y silvicultura (070)",2801,,1,2,,1,1720,1,,1076,,,
"Pesca (071)",182,,,,1,,34,,,147,,,
"Explotación de minas y canteras (072)",340,,46,34,19,,,171,46,24,,,
"Industrias manufactureras (073)",379,,8,7,4,3,,295,22,40,,,
"Suministro de electricidad, gas y agua (074)",14,,,2,,,,2,2,8,,,
"Construcción (075)",733,,32,47,9,,,130,347,168,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (076)",1099,,4,34,,726,,78,2,255,,,
"Venta, mant.y rep. veh.autom.y motoc. (077)",101,,3,13,,15,,68,,2,,,
"Comercio al por mayor (078)",45,,,9,,31,,1,1,3,,,
"Comercio al por menor (079)",953,,1,12,,680,,9,1,250,,,
"Hoteles y restaurantes (080)",462,,6,8,27,208,,3,5,205,,,
"Trans., almac. y comunicaciones (081)",350,,5,19,19,7,,5,237,58,,,
"Intermediación financiera (082)",3,,,1,1,,,,,1,,,
"Activid.inmobil., empres. y alquileres (083)",259,,45,46,57,32,,11,5,63,,,
"Admin.pub. y defensa; p. segur.soc.afil (084)",408,17,5,14,184,16,,3,12,123,34,,
"Enseñanza (085)",571,5,555,4,3,,,,1,3,,,
"Servicios sociales y de salud (086)",118,,39,57,4,5,,2,1,10,,,
"Otras activ. serv.comun.soc y personales (087)",131,,12,47,3,12,,2,2,53,,,
"Hogares privados con servicio doméstico (088)",213,,,,,,,,,213,,,
"Actividad economica no especificada (090)",432,,2,10,19,,,,,,,401,
"Desocupado (091)",516,,,,,,,,,,,,516
"Hombres (092)",6525,18,478,277,238,515,1504,668,666,1444,31,288,398
"Agric., ganadería, caza y silvicultura (093)",2087,,1,,,,1471,1,,614,,,
"Pesca (094)",173,,,,1,,33,,,139,,,
"Explotación de minas y canteras (095)",334,,42,34,17,,,171,46,24,,,
"Industrias manufactureras (096)",340,,8,5,4,2,,261,21,39,,,
"Suministro de electricidad, gas y agua (097)",13,,,2,,,,2,2,7,,,
"Construcción (098)",718,,30,47,9,,,130,337,165,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (099)",602,,4,26,,371,,78,2,121,,,
"Venta, mant.y rep. veh.autom.y motoc. (100)",97,,3,12,,12,,68,,2,,,
"Comercio al por mayor (101)",30,,,4,,22,,1,1,2,,,
"Comercio al por menor (102)",475,,1,10,,337,,9,1,117,,,
"Hoteles y restaurantes (103)",204,,4,6,25,76,,3,5,85,,,
"Trans., almac. y comunicaciones (104)",327,,4,17,13,6,,4,233,50,,,
"Activid.inmobil., empres. y alquileres (106)",216,,39,40,30,32,,11,5,59,,,
"Admin.pub. y defensa; p. segur.soc.afil (107)",301,14,4,12,126,15,,3,11,85,31,,
"Enseñanza (108)",317,4,307,3,1,,,,1,1,,,
"Servicios sociales y de salud (109)",68,,22,35,3,3,,2,1,2,,,
"Otras activ. serv.comun.soc y personales (110)",101,,11,41,3,10,,2,2,32,,,
"Hogares privados con servicio doméstico (111)",21,,,,,,,,,21,,,
"Actividad economica no especificada (113)",305,,2,9,6,,,,,,,288,
"Desocupado (114)",398,,,,,,,,,,,,398
"Mujeres (115)",2486,4,282,55,112,495,250,35,16,1003,3,113,118
"Agric., ganadería, caza y silvicultura (116)",714,,,2,,1,249,,,462,,,
"Pesca (117)",9,,,,,,1,,,8,,,
"Explotación de minas y canteras (118)",6,,4,,2,,,,,,,,
"Industrias manufactureras (119)",39,,,2,,1,,34,1,1,,,
"Suministro de electricidad, gas y agua (120)",1,,,,,,,,,1,,,
"Construcción (121)",15,,2,,,,,,10,3,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (122)",497,,,8,,355,,,,134,,,
"Venta, mant.y rep. veh.autom.y motoc. (123)",4,,,1,,3,,,,,,,
"Comercio al por mayor (124)",15,,,5,,9,,,,1,,,
"Comercio al por menor (125)",478,,,2,,343,,,,133,,,
"Hoteles y restaurantes (126)",258,,2,2,2,132,,,,120,,,
"Trans., almac. y comunicaciones (127)",23,,1,2,6,1,,1,4,8,,,
"Intermediación financiera (128)",3,,,1,1,,,,,1,,,
"Activid.inmobil., empres. y alquileres (129)",43,,6,6,27,,,,,4,,,
"Admin.pub. y defensa; p. segur.soc.afil (130)",107,3,1,2,58,1,,,1,38,3,,
"Enseñanza (131)",254,1,248,1,2,,,,,2,,,
"Servicios sociales y de salud (132)",50,,17,22,1,2,,,,8,,,
"Otras activ. serv.comun.soc y personales (133)",30,,1,6,,2,,,,21,,,
"Hogares privados con servicio doméstico (134)",192,,,,,,,,,192,,,
"Actividad economica no especificada (136)",127,,,1,13,,,,,,,113,
"Desocupado (137)",118,,,,,,,,,,,,118
,,,,,,,,,,,,,
"RURAL (138)",9587,19,473,77,39,281,4825,110,158,2626,14,215,750
"Agric., ganadería, caza y silvicultura (139)",7087,,,1,,,4792,,,2294,,,
"Pesca (140)",148,,,,,,33,,,115,,,
"Explotación de minas y canteras (141)",84,,8,11,2,,,36,7,20,,,
"Industrias manufactureras (142)",65,,,2,,,,48,3,12,,,
"Construcción (144)",152,,1,11,2,,,13,82,43,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (145)",297,,,7,1,242,,8,,39,,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",12,,,5,,,,7,,,,,
