"CUADRO Nº 30: POBLACIÓN OCUPADA DE 12 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia GRAN CHIMU (000)",10174,1189,2691,4749,117,1219,209
"Conviviente (001)",4388,357,1168,2523,52,215,73
"Separado(a) (002)",351,56,65,191,4,13,22
"Casado(a) (003)",1897,393,400,962,40,87,15
"Viudo(a) (004)",273,9,42,184,3,22,13
"Divorciado(a) (005)",29,5,6,17,,1,
"Soltero(a) (006)",3236,369,1010,872,18,881,86
"Hombres (008)",8725,736,2573,4234,100,1070,12
"Conviviente (009)",3858,228,1115,2322,45,147,1
"Separado(a) (010)",224,26,55,134,3,6,
"Casado(a) (011)",1597,277,383,843,35,58,1
"Viudo(a) (012)",197,3,34,140,2,16,2
"Divorciado(a) (013)",23,2,6,14,,1,
"Soltero(a) (014)",2826,200,980,781,15,842,8
"Mujeres (016)",1449,453,118,515,17,149,197
"Conviviente (017)",530,129,53,201,7,68,72
"Separado(a) (018)",127,30,10,57,1,7,22
"Casado(a) (019)",300,116,17,119,5,29,14
"Viudo(a) (020)",76,6,8,44,1,6,11
"Divorciado(a) (021)",6,3,,3,,,
"Soltero(a) (022)",410,169,30,91,3,39,78
,,,,,,,
"URBANA (024)",2331,558,595,884,56,161,77
"Conviviente (025)",851,150,249,368,22,47,15
"Separado(a) (026)",112,30,19,50,1,4,8
"Casado(a) (027)",588,188,97,246,20,28,9
"Viudo(a) (028)",65,5,10,38,2,3,7
"Divorciado(a) (029)",10,3,,7,,,
"Soltero(a) (030)",705,182,220,175,11,79,38
"Hombres (032)",1626,294,561,627,42,97,5
"Conviviente (033)",624,81,233,278,17,15,
"Separado(a) (034)",48,10,14,22,,2,
"Casado(a) (035)",411,114,93,175,15,13,1
"Viudo(a) (036)",31,2,8,18,1,1,1
"Divorciado(a) (037)",5,1,,4,,,
"Soltero(a) (038)",507,86,213,130,9,66,3
"Mujeres (040)",705,264,34,257,14,64,72
"Conviviente (041)",227,69,16,90,5,32,15
"Separado(a) (042)",64,20,5,28,1,2,8
"Casado(a) (043)",177,74,4,71,5,15,8
"Viudo(a) (044)",34,3,2,20,1,2,6
"Divorciado(a) (045)",5,2,,3,,,
"Soltero(a) (046)",198,96,7,45,2,13,35
,,,,,,,
"RURAL (048)",7843,631,2096,3865,61,1058,132
"Conviviente (049)",3537,207,919,2155,30,168,58
"Separado(a) (050)",239,26,46,141,3,9,14
"Casado(a) (051)",1309,205,303,716,20,59,6
"Viudo(a) (052)",208,4,32,146,1,19,6
"Divorciado(a) (053)",19,2,6,10,,1,
"Soltero(a) (054)",2531,187,790,697,7,802,48
"Hombres (056)",7099,442,2012,3607,58,973,7
"Conviviente (057)",3234,147,882,2044,28,132,1
"Separado(a) (058)",176,16,41,112,3,4,
"Casado(a) (059)",1186,163,290,668,20,45,
"Viudo(a) (060)",166,1,26,122,1,15,1
"Divorciado(a) (061)",18,1,6,10,,1,
"Soltero(a) (062)",2319,114,767,651,6,776,5
"Mujeres (064)",744,189,84,258,3,85,125
"Conviviente (065)",303,60,37,111,2,36,57
"Separado(a) (066)",63,10,5,29,,5,14
"Casado(a) (067)",123,42,13,48,,14,6
"Viudo(a) (068)",42,3,6,24,,4,5
"Divorciado(a) (069)",1,1,,,,,
"Soltero(a) (070)",212,73,23,46,1,26,43
