"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia CARLOS FERMIN FITZCARRALD (000)",5422,975,739,1819,734,699,91,365
"Agric., ganadería, caza y silvicultura (001)",2716,8,190,1257,719,542,,
"Explotación de minas y canteras (003)",9,,9,,,,,
"Industrias manufactureras (004)",196,1,116,70,1,8,,
"Suministro de electricidad, gas y agua (005)",3,,3,,,,,
"Construcción (006)",309,3,258,18,,30,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",218,13,1,176,1,27,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",9,,,8,1,,,
"Comercio al por mayor (009)",9,3,,4,,2,,
"Comercio al por menor (010)",200,10,1,164,,25,,
"Hoteles y restaurantes (011)",88,13,5,53,8,9,,
"Trans., almac. y comunicaciones (012)",32,10,8,12,1,1,,
"Intermediación financiera (013)",6,6,,,,,,
"Activid.inmobil., empres. y alquileres (014)",31,26,2,2,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",330,224,106,,,,,
"Enseñanza (016)",573,537,,34,1,1,,
"Servicios sociales y de salud (017)",63,60,,3,,,,
"Otras activ. serv.comun.soc y personales (018)",115,46,12,53,,4,,
"Hogares privados con servicio doméstico (019)",91,,,,,,91,
"Actividad economica no especificada (021)",277,28,29,141,2,77,,
"Desocupado (022)",365,,,,,,,365
"Hombres (023)",4018,568,683,1422,679,350,,316
"Agric., ganadería, caza y silvicultura (024)",2337,8,179,1186,671,293,,
"Explotación de minas y canteras (026)",9,,9,,,,,
"Industrias manufactureras (027)",167,1,103,54,1,8,,
"Suministro de electricidad, gas y agua (028)",3,,3,,,,,
"Construcción (029)",308,3,257,18,,30,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (030)",103,8,1,87,1,6,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",9,,,8,1,,,
"Comercio al por mayor (032)",6,3,,3,,,,
"Comercio al por menor (033)",88,5,1,76,,6,,
"Hoteles y restaurantes (034)",13,4,1,3,3,2,,
"Trans., almac. y comunicaciones (035)",30,9,8,11,1,1,,
"Intermediación financiera (036)",6,6,,,,,,
"Activid.inmobil., empres. y alquileres (037)",23,18,2,2,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",222,128,94,,,,,
"Enseñanza (039)",359,336,,22,1,,,
"Servicios sociales y de salud (040)",17,14,,3,,,,
"Otras activ. serv.comun.soc y personales (041)",38,21,12,4,,1,,
"Actividad economica no especificada (044)",67,12,14,32,,9,,
"Desocupado (045)",316,,,,,,,316
"Mujeres (046)",1404,407,56,397,55,349,91,49
"Agric., ganadería, caza y silvicultura (047)",379,,11,71,48,249,,
"Industrias manufactureras (050)",29,,13,16,,,,
"Construcción (052)",1,,1,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",115,5,,89,,21,,
"Comercio al por mayor (055)",3,,,1,,2,,
"Comercio al por menor (056)",112,5,,88,,19,,
"Hoteles y restaurantes (057)",75,9,4,50,5,7,,
"Trans., almac. y comunicaciones (058)",2,1,,1,,,,
"Activid.inmobil., empres. y alquileres (060)",8,8,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",108,96,12,,,,,
"Enseñanza (062)",214,201,,12,,1,,
"Servicios sociales y de salud (063)",46,46,,,,,,
"Otras activ. serv.comun.soc y personales (064)",77,25,,49,,3,,
"Hogares privados con servicio doméstico (065)",91,,,,,,91,
"Actividad economica no especificada (067)",210,16,15,109,2,68,,
,,,,,,,,
"URBANA (068)",1347,592,144,418,11,97,28,57
"Agric., ganadería, caza y silvicultura (069)",224,1,28,151,2,42,,
"Explotación de minas y canteras (071)",4,,4,,,,,
"Industrias manufactureras (072)",74,,31,39,,4,,
"Suministro de electricidad, gas y agua (073)",3,,3,,,,,
"Construcción (074)",60,3,41,10,,6,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (075)",160,12,,124,1,23,,
"Venta, mant.y rep. veh.autom.y motoc. (076)",5,,,4,1,,,
"Comercio al por mayor (077)",9,3,,4,,2,,
"Comercio al por menor (078)",146,9,,116,,21,,
"Hoteles y restaurantes (079)",53,6,3,32,7,5,,
"Trans., almac. y comunicaciones (080)",24,8,5,9,1,1,,
"Intermediación financiera (081)",5,5,,,,,,
"Activid.inmobil., empres. y alquileres (082)",17,16,,1,,,,
"Admin.pub. y defensa; p. segur.soc.afil (083)",163,139,24,,,,,
"Enseñanza (084)",345,327,,17,,1,,
"Servicios sociales y de salud (085)",41,39,,2,,,,
"Otras activ. serv.comun.soc y personales (086)",29,19,3,6,,1,,
"Hogares privados con servicio doméstico (087)",28,,,,,,28,
"Actividad economica no especificada (089)",60,17,2,27,,14,,
"Desocupado (090)",57,,,,,,,57
"Hombres (091)",830,333,139,272,7,37,,42
"Agric., ganadería, caza y silvicultura (092)",186,1,27,136,2,20,,
"Explotación de minas y canteras (094)",4,,4,,,,,
"Industrias manufactureras (095)",65,,30,31,,4,,
"Suministro de electricidad, gas y agua (096)",3,,3,,,,,
"Construcción (097)",60,3,41,10,,6,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (098)",76,7,,65,1,3,,
"Venta, mant.y rep. veh.autom.y motoc. (099)",5,,,4,1,,,
"Comercio al por mayor (100)",6,3,,3,,,,
"Comercio al por menor (101)",65,4,,58,,3,,
"Hoteles y restaurantes (102)",10,3,1,1,3,2,,
"Trans., almac. y comunicaciones (103)",22,7,5,8,1,1,,
"Intermediación financiera (104)",5,5,,,,,,
"Activid.inmobil., empres. y alquileres (105)",11,10,,1,,,,
"Admin.pub. y defensa; p. segur.soc.afil (106)",103,80,23,,,,,
"Enseñanza (107)",203,192,,11,,,,
"Servicios sociales y de salud (108)",12,10,,2,,,,
"Otras activ. serv.comun.soc y personales (109)",15,10,3,1,,1,,
"Actividad economica no especificada (112)",13,5,2,6,,,,
"Desocupado (113)",42,,,,,,,42
"Mujeres (114)",517,259,5,146,4,60,28,15
"Agric., ganadería, caza y silvicultura (115)",38,,1,15,,22,,
"Industrias manufactureras (118)",9,,1,8,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (121)",84,5,,59,,20,,
"Comercio al por mayor (123)",3,,,1,,2,,
"Comercio al por menor (124)",81,5,,58,,18,,
"Hoteles y restaurantes (125)",43,3,2,31,4,3,,
"Trans., almac. y comunicaciones (126)",2,1,,1,,,,
"Activid.inmobil., empres. y alquileres (128)",6,6,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (129)",60,59,1,,,,,
"Enseñanza (130)",142,135,,6,,1,,
"Servicios sociales y de salud (131)",29,29,,,,,,
"Otras activ. serv.comun.soc y personales (132)",14,9,,5,,,,
"Hogares privados con servicio doméstico (133)",28,,,,,,28,
"Actividad economica no especificada (135)",47,12,,21,,14,,
,,,,,,,,
"RURAL (136)",4075,383,595,1401,723,602,63,308
