"CUADRO Nº 29: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia SAN MIGUEL (000)",14817,1542,2466,7967,173,2389,280
"Sin nivel (001)",964,13,157,568,11,165,50
"Educación inicial (002)",7,,3,,,4,
"Primaria (003)",8028,100,1363,4889,101,1409,166
"Secundaria (004)",4158,275,853,2165,50,758,57
"Superior no univ. incompleta (005)",192,75,31,67,1,15,3
"Superior no univ. completa (006)",689,496,35,139,4,13,2
"Superior univ. incompleta (007)",138,65,8,50,2,11,2
"Superior univ. completa (008)",641,518,16,89,4,14,
"Hombres (010)",12409,928,2274,7105,162,1924,16
"Sin nivel (011)",626,3,130,404,8,80,1
"Educación inicial (012)",7,,3,,,4,
"Primaria (013)",7044,62,1250,4477,98,1149,8
"Secundaria (014)",3689,202,809,1969,46,657,6
"Superior no univ. incompleta (015)",132,46,28,48,1,9,
"Superior no univ. completa (016)",427,280,33,103,3,8,
"Superior univ. incompleta (017)",92,35,8,39,2,7,1
"Superior univ. completa (018)",392,300,13,65,4,10,
"Mujeres (020)",2408,614,192,862,11,465,264
"Sin nivel (021)",338,10,27,164,3,85,49
"Primaria (023)",984,38,113,412,3,260,158
"Secundaria (024)",469,73,44,196,4,101,51
"Superior no univ. incompleta (025)",60,29,3,19,,6,3
"Superior no univ. completa (026)",262,216,2,36,1,5,2
"Superior univ. incompleta (027)",46,30,,11,,4,1
"Superior univ. completa (028)",249,218,3,24,,4,
,,,,,,,
"URBANA (030)",3078,981,429,1340,18,206,104
"Sin nivel (031)",125,6,22,62,,17,18
"Educación inicial (032)",1,,,,,1,
"Primaria (033)",868,43,167,527,5,70,56
"Secundaria (034)",1043,189,196,534,8,91,25
"Superior no univ. incompleta (035)",99,45,10,38,1,4,1
"Superior no univ. completa (036)",426,315,19,83,1,6,2
"Superior univ. incompleta (037)",80,41,4,25,,8,2
"Superior univ. completa (038)",436,342,11,71,3,9,
"Hombres (040)",2090,570,378,996,15,123,8
"Sin nivel (041)",50,1,18,24,,7,
"Educación inicial (042)",1,,,,,1,
"Primaria (043)",616,27,141,405,5,35,3
"Secundaria (044)",817,138,181,422,6,66,4
"Superior no univ. incompleta (045)",62,28,8,23,1,2,
"Superior no univ. completa (046)",238,162,18,55,,3,
"Superior univ. incompleta (047)",52,24,4,19,,4,1
"Superior univ. completa (048)",254,190,8,48,3,5,
"Mujeres (050)",988,411,51,344,3,83,96
"Sin nivel (051)",75,5,4,38,,10,18
"Primaria (053)",252,16,26,122,,35,53
"Secundaria (054)",226,51,15,112,2,25,21
"Superior no univ. incompleta (055)",37,17,2,15,,2,1
"Superior no univ. completa (056)",188,153,1,28,1,3,2
"Superior univ. incompleta (057)",28,17,,6,,4,1
"Superior univ. completa (058)",182,152,3,23,,4,
,,,,,,,
"RURAL (060)",11739,561,2037,6627,155,2183,176
"Sin nivel (061)",839,7,135,506,11,148,32
"Educación inicial (062)",6,,3,,,3,
"Primaria (063)",7160,57,1196,4362,96,1339,110
"Secundaria (064)",3115,86,657,1631,42,667,32
"Superior no univ. incompleta (065)",93,30,21,29,,11,2
"Superior no univ. completa (066)",263,181,16,56,3,7,
"Superior univ. incompleta (067)",58,24,4,25,2,3,
"Superior univ. completa (068)",205,176,5,18,1,5,
"Hombres (070)",10319,358,1896,6109,147,1801,8
"Sin nivel (071)",576,2,112,380,8,73,1
"Educación inicial (072)",6,,3,,,3,
"Primaria (073)",6428,35,1109,4072,93,1114,5
"Secundaria (074)",2872,64,628,1547,40,591,2
"Superior no univ. incompleta (075)",70,18,20,25,,7,
"Superior no univ. completa (076)",189,118,15,48,3,5,
"Superior univ. incompleta (077)",40,11,4,20,2,3,
"Superior univ. completa (078)",138,110,5,17,1,5,
"Mujeres (080)",1420,203,141,518,8,382,168
"Sin nivel (081)",263,5,23,126,3,75,31
"Primaria (083)",732,22,87,290,3,225,105
"Secundaria (084)",243,22,29,84,2,76,30
"Superior no univ. incompleta (085)",23,12,1,4,,4,2
"Superior no univ. completa (086)",74,63,1,8,,2,
"Superior univ. incompleta (087)",18,13,,5,,,
"Superior univ. completa (088)",67,66,,1,,,
