"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia PURUS (000)",1075,321,140,450,9,111,8,36
"Agric., ganadería, caza y silvicultura (001)",385,1,21,303,1,59,,
"Pesca (002)",3,,3,,,,,
"Industrias manufactureras (004)",46,1,21,21,1,2,,
"Suministro de electricidad, gas y agua (005)",1,,1,,,,,
"Construcción (006)",42,3,25,14,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",52,6,2,33,1,10,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",3,,2,1,,,,
"Comercio al por mayor (009)",3,2,,1,,,,
"Comercio al por menor (010)",46,4,,31,1,10,,
"Hoteles y restaurantes (011)",24,4,2,17,,1,,
"Trans., almac. y comunicaciones (012)",29,3,12,14,,,,
"Intermediación financiera (013)",4,4,,,,,,
"Activid.inmobil., empres. y alquileres (014)",10,2,6,2,,,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",141,102,39,,,,,
"Enseñanza (016)",148,142,,6,,,,
"Servicios sociales y de salud (017)",20,20,,,,,,
"Otras activ. serv.comun.soc y personales (018)",20,13,2,5,,,,
"Hogares privados con servicio doméstico (019)",8,,,,,,8,
"Actividad economica no especificada (021)",106,20,6,35,6,39,,
"Desocupado (022)",36,,,,,,,36
"Hombres (023)",842,225,119,401,4,57,5,31
"Agric., ganadería, caza y silvicultura (024)",336,1,18,289,1,27,,
"Pesca (025)",3,,3,,,,,
"Industrias manufactureras (027)",43,1,20,19,1,2,,
"Suministro de electricidad, gas y agua (028)",1,,1,,,,,
"Construcción (029)",40,3,23,14,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (030)",27,4,2,18,,3,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",3,,2,1,,,,
"Comercio al por mayor (032)",3,2,,1,,,,
"Comercio al por menor (033)",21,2,,16,,3,,
"Hoteles y restaurantes (034)",10,4,1,5,,,,
"Trans., almac. y comunicaciones (035)",28,3,11,14,,,,
"Intermediación financiera (036)",3,3,,,,,,
"Activid.inmobil., empres. y alquileres (037)",7,1,5,1,,,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",108,81,27,,,,,
"Enseñanza (039)",93,87,,6,,,,
"Servicios sociales y de salud (040)",12,12,,,,,,
"Otras activ. serv.comun.soc y personales (041)",13,10,2,1,,,,
"Hogares privados con servicio doméstico (042)",5,,,,,,5,
"Actividad economica no especificada (044)",82,15,6,34,2,25,,
"Desocupado (045)",31,,,,,,,31
"Mujeres (046)",233,96,21,49,5,54,3,5
"Agric., ganadería, caza y silvicultura (047)",49,,3,14,,32,,
"Industrias manufactureras (050)",3,,1,2,,,,
"Construcción (052)",2,,2,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",25,2,,15,1,7,,
"Comercio al por menor (056)",25,2,,15,1,7,,
"Hoteles y restaurantes (057)",14,,1,12,,1,,
"Trans., almac. y comunicaciones (058)",1,,1,,,,,
"Intermediación financiera (059)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (060)",3,1,1,1,,,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",33,21,12,,,,,
"Enseñanza (062)",55,55,,,,,,
"Servicios sociales y de salud (063)",8,8,,,,,,
"Otras activ. serv.comun.soc y personales (064)",7,3,,4,,,,
"Hogares privados con servicio doméstico (065)",3,,,,,,3,
"Actividad economica no especificada (067)",24,5,,1,4,14,,
,,,,,,,,
"URBANA (068)",490,213,93,126,1,21,6,30
"Agric., ganadería, caza y silvicultura (069)",51,1,12,30,,8,,
"Pesca (070)",1,,1,,,,,
"Industrias manufactureras (072)",34,,17,15,,2,,
"Construcción (074)",28,3,15,10,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (075)",50,6,1,32,1,10,,
"Venta, mant.y rep. veh.autom.y motoc. (076)",2,,1,1,,,,
"Comercio al por mayor (077)",3,2,,1,,,,
"Comercio al por menor (078)",45,4,,30,1,10,,
"Hoteles y restaurantes (079)",21,2,1,17,,1,,
"Trans., almac. y comunicaciones (080)",22,2,6,14,,,,
"Intermediación financiera (081)",4,4,,,,,,
"Activid.inmobil., empres. y alquileres (082)",7,1,6,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (083)",125,95,30,,,,,
"Enseñanza (084)",74,72,,2,,,,
"Servicios sociales y de salud (085)",15,15,,,,,,
"Otras activ. serv.comun.soc y personales (086)",18,12,1,5,,,,
"Hogares privados con servicio doméstico (087)",6,,,,,,6,
"Actividad economica no especificada (089)",4,,3,1,,,,
"Desocupado (090)",30,,,,,,,30
"Hombres (091)",347,143,76,91,,9,3,25
"Agric., ganadería, caza y silvicultura (092)",43,1,10,28,,4,,
"Pesca (093)",1,,1,,,,,
"Industrias manufactureras (095)",32,,17,13,,2,,
"Construcción (097)",27,3,14,10,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (098)",25,4,1,17,,3,,
"Venta, mant.y rep. veh.autom.y motoc. (099)",2,,1,1,,,,
"Comercio al por mayor (100)",3,2,,1,,,,
"Comercio al por menor (101)",20,2,,15,,3,,
"Hoteles y restaurantes (102)",7,2,,5,,,,
"Trans., almac. y comunicaciones (103)",21,2,5,14,,,,
"Intermediación financiera (104)",3,3,,,,,,
"Activid.inmobil., empres. y alquileres (105)",5,,5,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (106)",94,75,19,,,,,
"Enseñanza (107)",39,37,,2,,,,
"Servicios sociales y de salud (108)",7,7,,,,,,
"Otras activ. serv.comun.soc y personales (109)",11,9,1,1,,,,
"Hogares privados con servicio doméstico (110)",3,,,,,,3,
"Actividad economica no especificada (112)",4,,3,1,,,,
"Desocupado (113)",25,,,,,,,25
"Mujeres (114)",143,70,17,35,1,12,3,5
"Agric., ganadería, caza y silvicultura (115)",8,,2,2,,4,,
"Industrias manufactureras (118)",2,,,2,,,,
"Construcción (120)",1,,1,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (121)",25,2,,15,1,7,,
"Comercio al por menor (124)",25,2,,15,1,7,,
"Hoteles y restaurantes (125)",14,,1,12,,1,,
"Trans., almac. y comunicaciones (126)",1,,1,,,,,
"Intermediación financiera (127)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (128)",2,1,1,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (129)",31,20,11,,,,,
"Enseñanza (130)",35,35,,,,,,
"Servicios sociales y de salud (131)",8,8,,,,,,
"Otras activ. serv.comun.soc y personales (132)",7,3,,4,,,,
"Hogares privados con servicio doméstico (133)",3,,,,,,3,
,,,,,,,,
"RURAL (136)",585,108,47,324,8,90,2,6
"Agric., ganadería, caza y silvicultura (137)",334,,9,273,1,51,,
"Pesca (138)",2,,2,,,,,
"Industrias manufactureras (140)",12,1,4,6,1,,,
"Suministro de electricidad, gas y agua (141)",1,,1,,,,,
"Construcción (142)",14,,10,4,,,,
