"CUADRO Nº 11: VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES, POR TIPO DE ABASTECIMIENTO DE AGUA POTABLE, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",,,,
,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",TOTAL,"TIPO DE ABASTECIMIENTO DE AGUA POTABLE",,
,,"RED PÚBLICA DENTRO DE LA VIVIENDA (AGUA POTABLE)","RED PÚBLICA FUERA DE LA VIVIENDA PERO DENTRO DE LA EDIFICACIÓN (AGUA POTABLE)","PILÓN DE USO PÚBLICO (AGUA POTABLE)"
,,,,
"Provincia TARATA",,,,
"Viviendas particulares (001)",1492,1396,54,42
"Ocupantes presentes (002)",4620,4380,157,83
"Casa independiente",,,,
"Viviendas particulares (004)",1447,1375,31,41
"Ocupantes presentes (005)",4494,4313,99,82
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (013)",39,17,22,
"Ocupantes presentes (014)",105,48,57,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (019)",3,3,,
"Ocupantes presentes (020)",11,11,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (022)",2,1,1,
"Ocupantes presentes (023)",9,8,1,
"Otro tipo",,,,
"Viviendas particulares (025)",1,,,1
"Ocupantes presentes (026)",1,,,1
Si,,,,
"Viviendas particulares (028)",1397,1320,48,29
"Ocupantes presentes (029)",4326,4134,140,52
"Casa independiente",,,,
"Viviendas particulares (031)",1356,1301,27,28
"Ocupantes presentes (032)",4214,4076,87,51
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (040)",36,16,20,
"Ocupantes presentes (041)",92,40,52,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (046)",2,2,,
"Ocupantes presentes (047)",10,10,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (049)",2,1,1,
"Ocupantes presentes (050)",9,8,1,
"Otro tipo",,,,
"Viviendas particulares (052)",1,,,1
"Ocupantes presentes (053)",1,,,1
No,,,,
"Viviendas particulares (055)",95,76,6,13
"Ocupantes presentes (056)",294,246,17,31
"Casa independiente",,,,
"Viviendas particulares (058)",91,74,4,13
"Ocupantes presentes (059)",280,237,12,31
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (067)",3,1,2,
"Ocupantes presentes (068)",13,8,5,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (073)",1,1,,
"Ocupantes presentes (074)",1,1,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
URBANA,,,,
"Viviendas particulares (109)",1389,1326,48,15
"Ocupantes presentes (110)",4324,4162,133,29
"Casa independiente",,,,
"Viviendas particulares (112)",1345,1305,26,14
"Ocupantes presentes (113)",4199,4095,76,28
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (121)",39,17,22,
"Ocupantes presentes (122)",105,48,57,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (127)",3,3,,
"Ocupantes presentes (128)",11,11,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (130)",1,1,,
"Ocupantes presentes (131)",8,8,,
"Otro tipo",,,,
"Viviendas particulares (133)",1,,,1
"Ocupantes presentes (134)",1,,,1
Si,,,,
"Viviendas particulares (136)",1299,1250,42,7
"Ocupantes presentes (137)",4041,3916,116,9
"Casa independiente",,,,
"Viviendas particulares (139)",1259,1231,22,6
"Ocupantes presentes (140)",3930,3858,64,8
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (148)",36,16,20,
"Ocupantes presentes (149)",92,40,52,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (154)",2,2,,
"Ocupantes presentes (155)",10,10,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (157)",1,1,,
"Ocupantes presentes (158)",8,8,,
"Otro tipo",,,,
"Viviendas particulares (160)",1,,,1
"Ocupantes presentes (161)",1,,,1
No,,,,
"Viviendas particulares (163)",90,76,6,8
"Ocupantes presentes (164)",283,246,17,20
"Casa independiente",,,,
"Viviendas particulares (166)",86,74,4,8
"Ocupantes presentes (167)",269,237,12,20
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (175)",3,1,2,
"Ocupantes presentes (176)",13,8,5,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (181)",1,1,,
"Ocupantes presentes (182)",1,1,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
RURAL,,,,
"Viviendas particulares (217)",103,70,6,27
"Ocupantes presentes (218)",296,218,24,54
"Casa independiente",,,,
"Viviendas particulares (220)",102,70,5,27
"Ocupantes presentes (221)",295,218,23,54
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (238)",1,,1,
"Ocupantes presentes (239)",1,,1,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (244)",98,70,6,22
"Ocupantes presentes (245)",285,218,24,43
"Casa independiente",,,,
"Viviendas particulares (247)",97,70,5,22
"Ocupantes presentes (248)",284,218,23,43
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (265)",1,,1,
"Ocupantes presentes (266)",1,,1,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (271)",5,,,5
"Ocupantes presentes (272)",11,,,11
"Casa independiente",,,,
"Viviendas particulares (274)",5,,,5
"Ocupantes presentes (275)",11,,,11
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
