"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",9,,1,2,6,
"Profes., científicos e intelectuales (038)",350,,81,192,77,
"Técnicos de nivel medio y trab. asimilados (039)",55,,20,26,8,1
"Jefes y empleados de oficina (040)",125,,55,43,24,3
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",195,1,55,81,51,7
"Agricult. trabaj. calif.agrop. y pesqueros (042)",154,2,28,36,61,27
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",81,,46,21,11,3
"Obreros construc., conf., papel, fab., instr. (044)",67,,21,25,19,2
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",206,19,89,48,36,14
"Otra (046)",1,,,,1,
"Ocupación no especificada (047)",60,,23,19,9,9
"Hombres (048)",796,13,247,279,212,45
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",7,,1,2,4,
"Profes., científicos e intelectuales (050)",203,,41,109,53,
"Técnicos de nivel medio y trab. asimilados (051)",27,,10,11,5,1
"Jefes y empleados de oficina (052)",66,,22,21,21,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",78,1,26,28,22,1
"Agricult. trabaj. calif.agrop. y pesqueros (054)",139,2,25,32,54,26
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",72,,39,21,10,2
"Obreros construc., conf., papel, fab., instr. (056)",67,,21,25,19,2
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",123,10,56,28,21,8
"Otra (058)",1,,,,1,
"Ocupación no especificada (059)",13,,6,2,2,3
"Mujeres (060)",507,9,172,214,91,21
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",2,,,,2,
"Profes., científicos e intelectuales (062)",147,,40,83,24,
"Técnicos de nivel medio y trab. asimilados (063)",28,,10,15,3,
"Jefes y empleados de oficina (064)",59,,33,22,3,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",117,,29,53,29,6
"Agricult. trabaj. calif.agrop. y pesqueros (066)",15,,3,4,7,1
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",9,,7,,1,1
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",83,9,33,20,15,6
"Ocupación no especificada (071)",47,,17,17,7,6
,,,,,,
"RURAL (072)",3789,31,1180,1229,1024,325
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",2,,1,,1,
"Profes., científicos e intelectuales (074)",215,,62,102,51,
"Técnicos de nivel medio y trab. asimilados (075)",27,,8,17,2,
"Jefes y empleados de oficina (076)",81,,44,27,9,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",81,,22,35,21,3
"Agricult. trabaj. calif.agrop. y pesqueros (078)",1834,4,449,611,551,219
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",128,,76,29,15,8
"Obreros construc., conf., papel, fab., instr. (080)",90,,28,33,24,5
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",1114,26,439,303,286,60
"Ocupación no especificada (083)",217,1,51,72,64,29
"Hombres (084)",2931,24,906,947,789,265
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",2,,1,,1,
"Profes., científicos e intelectuales (086)",147,,34,73,40,
"Técnicos de nivel medio y trab. asimilados (087)",13,,2,9,2,
"Jefes y empleados de oficina (088)",40,,20,15,4,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",31,,8,14,8,1
"Agricult. trabaj. calif.agrop. y pesqueros (090)",1730,4,427,576,513,210
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",109,,62,28,13,6
"Obreros construc., conf., papel, fab., instr. (092)",90,,28,33,24,5
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",716,20,311,187,169,29
"Ocupación no especificada (095)",53,,13,12,15,13
"Mujeres (096)",858,7,274,282,235,60
"Profes., científicos e intelectuales (098)",68,,28,29,11,
"Técnicos de nivel medio y trab. asimilados (099)",14,,6,8,,
"Jefes y empleados de oficina (100)",41,,24,12,5,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",50,,14,21,13,2
"Agricult. trabaj. calif.agrop. y pesqueros (102)",104,,22,35,38,9
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",19,,14,1,2,2
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",398,6,128,116,117,31
"Ocupación no especificada (107)",164,1,38,60,49,16
