"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia BELLAVISTA (000)",18922,1748,3552,9807,416,2691,398,310
"Agric., ganadería, caza y silvicultura (001)",12640,13,2867,7167,289,2304,,
"Pesca (002)",6,,4,2,,,,
"Explotación de minas y canteras (003)",2,,2,,,,,
"Industrias manufactureras (004)",429,25,116,252,13,23,,
"Suministro de electricidad, gas y agua (005)",28,16,8,4,,,,
"Construcción (006)",368,10,271,76,10,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",1650,202,27,1159,65,197,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",189,21,19,132,8,9,,
"Comercio al por mayor (009)",65,21,5,27,6,6,,
"Comercio al por menor (010)",1396,160,3,1000,51,182,,
"Hoteles y restaurantes (011)",486,96,16,335,18,21,,
"Trans., almac. y comunicaciones (012)",637,85,113,421,10,8,,
"Intermediación financiera (013)",22,22,,,,,,
"Activid.inmobil., empres. y alquileres (014)",137,92,15,25,3,2,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",248,221,27,,,,,
"Enseñanza (016)",707,655,1,48,1,2,,
"Servicios sociales y de salud (017)",142,124,1,16,,1,,
"Otras activ. serv.comun.soc y personales (018)",172,63,18,88,1,2,,
"Hogares privados con servicio doméstico (019)",398,,,,,,398,
"Actividad economica no especificada (021)",540,124,66,214,6,130,,
"Desocupado (022)",310,,,,,,,310
"Hombres (023)",14513,973,3034,8309,357,1581,22,237
"Agric., ganadería, caza y silvicultura (024)",10887,12,2435,6733,269,1438,,
"Pesca (025)",6,,4,2,,,,
"Explotación de minas y canteras (026)",2,,2,,,,,
"Industrias manufactureras (027)",337,20,105,184,13,15,,
"Suministro de electricidad, gas y agua (028)",27,16,8,3,,,,
"Construcción (029)",357,9,262,75,10,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (030)",927,114,27,690,44,52,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",170,15,19,123,8,5,,
"Comercio al por mayor (032)",43,15,5,19,4,,,
"Comercio al por menor (033)",714,84,3,548,32,47,,
"Hoteles y restaurantes (034)",88,37,1,38,6,6,,
"Trans., almac. y comunicaciones (035)",615,73,109,416,9,8,,
"Intermediación financiera (036)",17,17,,,,,,
"Activid.inmobil., empres. y alquileres (037)",109,69,14,24,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",170,148,22,,,,,
"Enseñanza (039)",351,334,1,15,,1,,
"Servicios sociales y de salud (040)",74,59,1,14,,,,
"Otras activ. serv.comun.soc y personales (041)",100,38,6,53,1,2,,
"Hogares privados con servicio doméstico (042)",22,,,,,,22,
"Actividad economica no especificada (044)",187,27,37,62,3,58,,
"Desocupado (045)",237,,,,,,,237
"Mujeres (046)",4409,775,518,1498,59,1110,376,73
"Agric., ganadería, caza y silvicultura (047)",1753,1,432,434,20,866,,
"Industrias manufactureras (050)",92,5,11,68,,8,,
"Suministro de electricidad, gas y agua (051)",1,,,1,,,,
"Construcción (052)",11,1,9,1,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",723,88,,469,21,145,,
"Venta, mant.y rep. veh.autom.y motoc. (054)",19,6,,9,,4,,
"Comercio al por mayor (055)",22,6,,8,2,6,,
"Comercio al por menor (056)",682,76,,452,19,135,,
"Hoteles y restaurantes (057)",398,59,15,297,12,15,,
"Trans., almac. y comunicaciones (058)",22,12,4,5,1,,,
"Intermediación financiera (059)",5,5,,,,,,
"Activid.inmobil., empres. y alquileres (060)",28,23,1,1,1,2,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",78,73,5,,,,,
"Enseñanza (062)",356,321,,33,1,1,,
"Servicios sociales y de salud (063)",68,65,,2,,1,,
"Otras activ. serv.comun.soc y personales (064)",72,25,12,35,,,,
"Hogares privados con servicio doméstico (065)",376,,,,,,376,
"Actividad economica no especificada (067)",353,97,29,152,3,72,,
,,,,,,,,
"URBANA (068)",10850,1523,2152,5055,280,1270,316,254
"Agric., ganadería, caza y silvicultura (069)",5623,10,1534,2890,167,1022,,
"Pesca (070)",5,,3,2,,,,
"Explotación de minas y canteras (071)",2,,2,,,,,
"Industrias manufactureras (072)",363,25,102,205,12,19,,
"Suministro de electricidad, gas y agua (073)",27,16,8,3,,,,
"Construcción (074)",332,10,247,67,7,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (075)",1424,191,26,988,58,161,,
"Venta, mant.y rep. veh.autom.y motoc. (076)",180,21,18,126,8,7,,
"Comercio al por mayor (077)",57,21,5,20,5,6,,
"Comercio al por menor (078)",1187,149,3,842,45,148,,
"Hoteles y restaurantes (079)",390,94,15,242,18,21,,
"Trans., almac. y comunicaciones (080)",568,77,104,370,10,7,,
"Intermediación financiera (081)",22,22,,,,,,
"Activid.inmobil., empres. y alquileres (082)",131,90,12,24,3,2,,
"Admin.pub. y defensa; p. segur.soc.afil (083)",235,213,22,,,,,
"Enseñanza (084)",592,547,1,42,,2,,
"Servicios sociales y de salud (085)",126,111,1,13,,1,,
"Otras activ. serv.comun.soc y personales (086)",161,55,17,86,1,2,,
"Hogares privados con servicio doméstico (087)",316,,,,,,316,
"Actividad economica no especificada (089)",279,62,58,123,4,32,,
"Desocupado (090)",254,,,,,,,254
"Hombres (091)",7796,880,1828,4028,228,622,18,192
"Agric., ganadería, caza y silvicultura (092)",4687,9,1287,2692,149,550,,
"Pesca (093)",5,,3,2,,,,
"Explotación de minas y canteras (094)",2,,2,,,,,
"Industrias manufactureras (095)",279,20,91,145,12,11,,
"Suministro de electricidad, gas y agua (096)",26,16,8,2,,,,
"Construcción (097)",322,9,239,66,7,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (098)",786,106,26,573,40,41,,
"Venta, mant.y rep. veh.autom.y motoc. (099)",161,15,18,117,8,3,,
"Comercio al por mayor (100)",36,15,5,13,3,,,
"Comercio al por menor (101)",589,76,3,443,29,38,,
"Hoteles y restaurantes (102)",86,37,1,36,6,6,,
"Trans., almac. y comunicaciones (103)",547,66,100,365,9,7,,
"Intermediación financiera (104)",17,17,,,,,,
"Activid.inmobil., empres. y alquileres (105)",103,67,11,23,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (106)",162,143,19,,,,,
"Enseñanza (107)",294,279,1,13,,1,,
"Servicios sociales y de salud (108)",65,52,1,12,,,,
"Otras activ. serv.comun.soc y personales (109)",94,34,5,52,1,2,,
"Hogares privados con servicio doméstico (110)",18,,,,,,18,
"Actividad economica no especificada (112)",111,25,34,47,2,3,,
"Desocupado (113)",192,,,,,,,192
"Mujeres (114)",3054,643,324,1027,52,648,298,62
"Agric., ganadería, caza y silvicultura (115)",936,1,247,198,18,472,,
"Industrias manufactureras (118)",84,5,11,60,,8,,
"Suministro de electricidad, gas y agua (119)",1,,,1,,,,
"Construcción (120)",10,1,8,1,,,,
