"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",13,,1,6,6,
"Profes., científicos e intelectuales (038)",261,,41,164,55,1
"Técnicos de nivel medio y trab. asimilados (039)",34,,13,8,13,
"Jefes y empleados de oficina (040)",70,,26,26,16,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",171,3,42,58,51,17
"Agricult. trabaj. calif.agrop. y pesqueros (042)",471,7,67,138,158,101
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",67,2,24,15,20,6
"Obreros construc., conf., papel, fab., instr. (044)",61,,19,25,15,2
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",517,33,159,156,117,52
"Otra (046)",12,,1,10,1,
"Ocupación no especificada (047)",57,,12,14,19,12
"Hombres (048)",1142,25,271,403,313,130
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",10,,,5,5,
"Profes., científicos e intelectuales (050)",142,,19,88,35,
"Técnicos de nivel medio y trab. asimilados (051)",26,,10,5,11,
"Jefes y empleados de oficina (052)",34,,5,16,11,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",60,2,18,18,14,8
"Agricult. trabaj. calif.agrop. y pesqueros (054)",388,6,57,113,128,84
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",61,1,21,14,19,6
"Obreros construc., conf., papel, fab., instr. (056)",61,,19,25,15,2
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",323,16,115,100,68,24
"Otra (058)",11,,1,9,1,
"Ocupación no especificada (059)",26,,6,10,6,4
"Mujeres (060)",592,20,134,217,158,63
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",3,,1,1,1,
"Profes., científicos e intelectuales (062)",119,,22,76,20,1
"Técnicos de nivel medio y trab. asimilados (063)",8,,3,3,2,
"Jefes y empleados de oficina (064)",36,,21,10,5,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",111,1,24,40,37,9
"Agricult. trabaj. calif.agrop. y pesqueros (066)",83,1,10,25,30,17
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",6,1,3,1,1,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",194,17,44,56,49,28
"Otra (070)",1,,,1,,
"Ocupación no especificada (071)",31,,6,4,13,8
,,,,,,
"RURAL (072)",1130,19,295,368,309,139
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",4,,,2,1,1
"Profes., científicos e intelectuales (074)",87,,15,61,11,
"Técnicos de nivel medio y trab. asimilados (075)",12,,1,3,8,
"Jefes y empleados de oficina (076)",12,,2,4,6,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",39,,5,14,11,9
"Agricult. trabaj. calif.agrop. y pesqueros (078)",503,4,87,151,177,84
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",98,1,37,39,18,3
"Obreros construc., conf., papel, fab., instr. (080)",29,,7,8,9,5
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",330,14,137,80,66,33
"Ocupación no especificada (083)",16,,4,6,2,4
"Hombres (084)",943,12,245,302,265,119
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",4,,,2,1,1
"Profes., científicos e intelectuales (086)",44,,6,32,6,
"Técnicos de nivel medio y trab. asimilados (087)",10,,1,2,7,
"Jefes y empleados de oficina (088)",11,,2,3,6,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",21,,3,9,5,4
"Agricult. trabaj. calif.agrop. y pesqueros (090)",470,2,79,146,163,80
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",96,1,36,39,18,2
"Obreros construc., conf., papel, fab., instr. (092)",29,,7,8,9,5
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",248,9,109,57,50,23
"Ocupación no especificada (095)",10,,2,4,,4
"Mujeres (096)",187,7,50,66,44,20
"Profes., científicos e intelectuales (098)",43,,9,29,5,
"Técnicos de nivel medio y trab. asimilados (099)",2,,,1,1,
"Jefes y empleados de oficina (100)",1,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",18,,2,5,6,5
"Agricult. trabaj. calif.agrop. y pesqueros (102)",33,2,8,5,14,4
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",2,,1,,,1
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",82,5,28,23,16,10
"Ocupación no especificada (107)",6,,2,2,2,
