"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"URBANA (036)",2629,56,670,892,724,287
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",23,,3,13,7,
"Profes., científicos e intelectuales (038)",290,,51,131,105,3
"Técnicos de nivel medio y trab. asimilados (039)",58,4,20,21,12,1
"Jefes y empleados de oficina (040)",67,,21,30,16,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",208,1,56,83,48,20
"Agricult. trabaj. calif.agrop. y pesqueros (042)",357,,53,110,113,81
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",132,,56,46,23,7
"Obreros construc., conf., papel, fab., instr. (044)",96,,26,38,30,2
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",1307,51,363,395,339,159
"Otra (046)",8,,2,6,,
"Ocupación no especificada (047)",83,,19,19,31,14
"Hombres (048)",1639,36,425,553,455,170
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",20,,2,12,6,
"Profes., científicos e intelectuales (050)",167,,22,69,74,2
"Técnicos de nivel medio y trab. asimilados (051)",42,2,15,13,11,1
"Jefes y empleados de oficina (052)",45,,12,21,12,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",63,,16,24,15,8
"Agricult. trabaj. calif.agrop. y pesqueros (054)",277,,40,91,90,56
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",116,,53,41,18,4
"Obreros construc., conf., papel, fab., instr. (056)",89,,24,35,28,2
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",782,34,235,237,187,89
"Otra (058)",8,,2,6,,
"Ocupación no especificada (059)",30,,4,4,14,8
"Mujeres (060)",990,20,245,339,269,117
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",3,,1,1,1,
"Profes., científicos e intelectuales (062)",123,,29,62,31,1
"Técnicos de nivel medio y trab. asimilados (063)",16,2,5,8,1,
"Jefes y empleados de oficina (064)",22,,9,9,4,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",145,1,40,59,33,12
"Agricult. trabaj. calif.agrop. y pesqueros (066)",80,,13,19,23,25
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",16,,3,5,5,3
"Obreros construc., conf., papel, fab., instr. (068)",7,,2,3,2,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",525,17,128,158,152,70
"Ocupación no especificada (071)",53,,15,15,17,6
,,,,,,
"RURAL (072)",1450,13,346,454,403,234
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",1,,,1,,
"Profes., científicos e intelectuales (074)",33,,9,21,2,1
"Técnicos de nivel medio y trab. asimilados (075)",6,,,5,1,
"Jefes y empleados de oficina (076)",7,,3,,4,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",36,,5,22,7,2
"Agricult. trabaj. calif.agrop. y pesqueros (078)",521,1,76,152,172,120
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",88,,32,32,19,5
"Obreros construc., conf., papel, fab., instr. (080)",14,,2,7,5,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",718,12,214,206,186,100
"Ocupación no especificada (083)",26,,5,8,7,6
"Hombres (084)",1011,7,229,339,277,159
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",1,,,1,,
"Profes., científicos e intelectuales (086)",22,,3,16,2,1
"Técnicos de nivel medio y trab. asimilados (087)",6,,,5,1,
"Jefes y empleados de oficina (088)",7,,3,,4,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",15,,1,11,2,1
"Agricult. trabaj. calif.agrop. y pesqueros (090)",411,1,55,135,133,87
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",74,,28,31,14,1
"Obreros construc., conf., papel, fab., instr. (092)",14,,2,7,5,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",448,6,134,128,114,66
"Ocupación no especificada (095)",13,,3,5,2,3
"Mujeres (096)",439,6,117,115,126,75
"Profes., científicos e intelectuales (098)",11,,6,5,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",21,,4,11,5,1
"Agricult. trabaj. calif.agrop. y pesqueros (102)",110,,21,17,39,33
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",14,,4,1,5,4
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",270,6,80,78,72,34
"Ocupación no especificada (107)",13,,2,3,5,3
