"CUADRO Nº 19: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia OYON (000)",7803,1588,2826,2463,85,510,78,253
"Agric., ganadería, caza y silvicultura (001)",2095,10,465,1212,37,371,,
"Pesca (002)",14,1,10,3,,,,
"Explotación de minas y canteras (003)",1735,390,1327,13,5,,,
"Industrias manufactureras (004)",262,15,116,116,5,10,,
"Suministro de electricidad, gas y agua (005)",10,2,8,,,,,
"Construcción (006)",392,25,287,73,5,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",711,76,58,497,11,69,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",83,10,38,31,3,1,,
"Comercio al por mayor (009)",24,3,1,16,,4,,
"Comercio al por menor (010)",604,63,19,450,8,64,,
"Hoteles y restaurantes (011)",400,125,43,208,4,20,,
"Trans., almac. y comunicaciones (012)",330,76,100,144,5,5,,
"Intermediación financiera (013)",3,3,,,,,,
"Activid.inmobil., empres. y alquileres (014)",153,99,32,18,3,1,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",164,141,23,,,,,
"Enseñanza (016)",415,384,,31,,,,
"Servicios sociales y de salud (017)",50,38,2,9,1,,,
"Otras activ. serv.comun.soc y personales (018)",177,57,43,75,1,1,,
"Hogares privados con servicio doméstico (019)",78,,,,,,78,
"Actividad economica no especificada (021)",561,146,312,64,8,31,,
"Desocupado (022)",253,,,,,,,253
"Hombres (023)",5811,1063,2545,1694,66,234,7,202
"Agric., ganadería, caza y silvicultura (024)",1533,8,303,996,32,194,,
"Pesca (025)",12,,9,3,,,,
"Explotación de minas y canteras (026)",1675,350,1307,13,5,,,
"Industrias manufactureras (027)",220,11,108,89,5,7,,
"Suministro de electricidad, gas y agua (028)",10,2,8,,,,,
"Construcción (029)",386,25,281,73,5,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (030)",365,49,56,234,6,20,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",79,9,38,29,2,1,,
"Comercio al por mayor (032)",18,2,1,14,,1,,
"Comercio al por menor (033)",268,38,17,191,4,18,,
"Hoteles y restaurantes (034)",136,53,25,55,,3,,
"Trans., almac. y comunicaciones (035)",308,64,100,137,4,3,,
"Intermediación financiera (036)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (037)",110,64,28,15,3,,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",121,104,17,,,,,
"Enseñanza (039)",194,180,,14,,,,
"Servicios sociales y de salud (040)",17,10,1,5,1,,,
"Otras activ. serv.comun.soc y personales (041)",88,29,34,24,1,,,
"Hogares privados con servicio doméstico (042)",7,,,,,,7,
"Actividad economica no especificada (044)",426,113,268,36,4,5,,
"Desocupado (045)",202,,,,,,,202
"Mujeres (046)",1992,525,281,769,19,276,71,51
"Agric., ganadería, caza y silvicultura (047)",562,2,162,216,5,177,,
"Pesca (048)",2,1,1,,,,,
"Explotación de minas y canteras (049)",60,40,20,,,,,
"Industrias manufactureras (050)",42,4,8,27,,3,,
"Construcción (052)",6,,6,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",346,27,2,263,5,49,,
"Venta, mant.y rep. veh.autom.y motoc. (054)",4,1,,2,1,,,
"Comercio al por mayor (055)",6,1,,2,,3,,
"Comercio al por menor (056)",336,25,2,259,4,46,,
"Hoteles y restaurantes (057)",264,72,18,153,4,17,,
"Trans., almac. y comunicaciones (058)",22,12,,7,1,2,,
"Intermediación financiera (059)",2,2,,,,,,
"Activid.inmobil., empres. y alquileres (060)",43,35,4,3,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",43,37,6,,,,,
"Enseñanza (062)",221,204,,17,,,,
"Servicios sociales y de salud (063)",33,28,1,4,,,,
"Otras activ. serv.comun.soc y personales (064)",89,28,9,51,,1,,
"Hogares privados con servicio doméstico (065)",71,,,,,,71,
"Actividad economica no especificada (067)",135,33,44,28,4,26,,
"Desocupado (068)",51,,,,,,,51
,,,,,,,,
"URBANA (069)",4342,955,1315,1585,45,217,58,167
"Agric., ganadería, caza y silvicultura (070)",936,7,202,592,13,122,,
"Pesca (071)",7,1,5,1,,,,
"Explotación de minas y canteras (072)",625,60,557,7,1,,,
"Industrias manufactureras (073)",188,7,77,91,5,8,,
"Suministro de electricidad, gas y agua (074)",8,2,6,,,,,
"Construcción (075)",290,11,217,56,5,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",584,57,40,423,7,57,,
"Venta, mant.y rep. veh.autom.y motoc. (077)",60,3,27,27,2,1,,
"Comercio al por mayor (078)",20,3,1,13,,3,,
"Comercio al por menor (079)",504,51,12,383,5,53,,
"Hoteles y restaurantes (080)",310,104,25,163,4,14,,
"Trans., almac. y comunicaciones (081)",252,61,62,122,4,3,,
"Intermediación financiera (082)",3,3,,,,,,
"Activid.inmobil., empres. y alquileres (083)",118,75,23,17,2,1,,
"Admin.pub. y defensa; p. segur.soc.afil (084)",152,134,18,,,,,
"Enseñanza (085)",339,315,,24,,,,
"Servicios sociales y de salud (086)",44,35,2,6,1,,,
"Otras activ. serv.comun.soc y personales (087)",126,48,19,57,1,1,,
"Hogares privados con servicio doméstico (088)",58,,,,,,58,
"Actividad economica no especificada (090)",135,35,62,26,2,10,,
"Desocupado (091)",167,,,,,,,167
"Hombres (092)",3019,548,1188,1022,31,96,4,130
"Agric., ganadería, caza y silvicultura (093)",692,5,140,472,9,66,,
"Pesca (094)",6,,5,1,,,,
"Explotación de minas y canteras (095)",612,54,550,7,1,,,
"Industrias manufactureras (096)",160,4,70,75,5,6,,
"Suministro de electricidad, gas y agua (097)",8,2,6,,,,,
"Construcción (098)",284,11,211,56,5,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",288,36,38,194,4,16,,
"Venta, mant.y rep. veh.autom.y motoc. (100)",58,3,27,25,2,1,,
"Comercio al por mayor (101)",16,2,1,12,,1,,
"Comercio al por menor (102)",214,31,10,157,2,14,,
"Hoteles y restaurantes (103)",110,44,17,46,,3,,
"Trans., almac. y comunicaciones (104)",236,52,62,116,3,3,,
"Intermediación financiera (105)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (106)",78,42,20,14,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (107)",111,98,13,,,,,
"Enseñanza (108)",157,147,,10,,,,
"Servicios sociales y de salud (109)",15,10,1,3,1,,,
"Otras activ. serv.comun.soc y personales (110)",50,22,12,15,1,,,
"Hogares privados con servicio doméstico (111)",4,,,,,,4,
"Actividad economica no especificada (113)",77,20,43,13,,1,,
"Desocupado (114)",130,,,,,,,130
"Mujeres (115)",1323,407,127,563,14,121,54,37
"Agric., ganadería, caza y silvicultura (116)",244,2,62,120,4,56,,
"Pesca (117)",1,1,,,,,,
"Explotación de minas y canteras (118)",13,6,7,,,,,
"Industrias manufactureras (119)",28,3,7,16,,2,,
"Construcción (121)",6,,6,,,,,
