"CUADRO Nº 8: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia TRUJILLO (000)",329463,3468,116734,118161,79436,11664
"Empleado (001)",111281,479,42028,42351,24538,1885
"Obrero (002)",61267,724,27805,20661,10700,1377
"Trabajador independiente (003)",114912,813,28061,43113,36058,6867
"Empleador o patrono (004)",6891,9,1455,2751,2254,422
"Trabajador familiar no remunerado (005)",8945,980,3237,2403,1788,537
"Trabajador del hogar (006)",12933,303,7084,3290,2028,228
"Desocupado (008)",13234,160,7064,3592,2070,348
"Hombres (009)",205624,2343,71531,72410,50897,8443
"Empleado (010)",60704,279,20907,23153,14937,1428
"Obrero (011)",52181,649,23852,17015,9398,1267
"Trabajador independiente (012)",75284,628,19539,27377,22920,4820
"Empleador o patrono (013)",4830,6,1015,1916,1569,324
"Trabajador familiar no remunerado (014)",3693,652,1759,624,382,276
"Trabajador del hogar (015)",505,20,274,112,73,26
"Desocupado (017)",8427,109,4185,2213,1618,302
"Mujeres (018)",123839,1125,45203,45751,28539,3221
"Empleado (019)",50577,200,21121,19198,9601,457
"Obrero (020)",9086,75,3953,3646,1302,110
"Trabajador independiente (021)",39628,185,8522,15736,13138,2047
"Empleador o patrono (022)",2061,3,440,835,685,98
"Trabajador familiar no remunerado (023)",5252,328,1478,1779,1406,261
"Trabajador del hogar (024)",12428,283,6810,3178,1955,202
"Desocupado (026)",4807,51,2879,1379,452,46
,,,,,,
"URBANA (027)",322007,3301,114077,115780,77706,11143
"Empleado (028)",110538,470,41734,42063,24398,1873
"Obrero (029)",59122,694,26895,19923,10311,1299
"Trabajador independiente (030)",111619,795,27302,42012,35033,6477
"Empleador o patrono (031)",6825,9,1442,2729,2231,414
"Trabajador familiar no remunerado (032)",8268,892,2850,2287,1722,517
"Trabajador del hogar (033)",12677,294,6944,3230,1985,224
"Desocupado (035)",12958,147,6910,3536,2026,339
"Hombres (036)",199755,2209,69470,70547,49532,7997
"Empleado (037)",60263,274,20766,22972,14832,1419
"Obrero (038)",50265,621,23030,16370,9048,1196
"Trabajador independiente (039)",72568,613,18905,26472,22093,4485
"Empleador o patrono (040)",4778,6,1006,1900,1549,317
"Trabajador familiar no remunerado (041)",3181,579,1422,555,364,261
"Trabajador del hogar (042)",493,20,267,111,69,26
"Desocupado (044)",8207,96,4074,2167,1577,293
"Mujeres (045)",122252,1092,44607,45233,28174,3146
"Empleado (046)",50275,196,20968,19091,9566,454
"Obrero (047)",8857,73,3865,3553,1263,103
"Trabajador independiente (048)",39051,182,8397,15540,12940,1992
"Empleador o patrono (049)",2047,3,436,829,682,97
"Trabajador familiar no remunerado (050)",5087,313,1428,1732,1358,256
"Trabajador del hogar (051)",12184,274,6677,3119,1916,198
"Desocupado (053)",4751,51,2836,1369,449,46
,,,,,,
"RURAL (054)",7456,167,2657,2381,1730,521
"Empleado (055)",743,9,294,288,140,12
"Obrero (056)",2145,30,910,738,389,78
"Trabajador independiente (057)",3293,18,759,1101,1025,390
"Empleador o patrono (058)",66,,13,22,23,8
"Trabajador familiar no remunerado (059)",677,88,387,116,66,20
"Trabajador del hogar (060)",256,9,140,60,43,4
"Desocupado (062)",276,13,154,56,44,9
"Hombres (063)",5869,134,2061,1863,1365,446
"Empleado (064)",441,5,141,181,105,9
"Obrero (065)",1916,28,822,645,350,71
"Trabajador independiente (066)",2716,15,634,905,827,335
"Empleador o patrono (067)",52,,9,16,20,7
"Trabajador familiar no remunerado (068)",512,73,337,69,18,15
"Trabajador del hogar (069)",12,,7,1,4,
"Desocupado (071)",220,13,111,46,41,9
"Mujeres (072)",1587,33,596,518,365,75
"Empleado (073)",302,4,153,107,35,3
"Obrero (074)",229,2,88,93,39,7
"Trabajador independiente (075)",577,3,125,196,198,55
"Empleador o patrono (076)",14,,4,6,3,1
"Trabajador familiar no remunerado (077)",165,15,50,47,48,5
"Trabajador del hogar (078)",244,9,133,59,39,4
"Desocupado (080)",56,,43,10,3,
