"CUADRO Nº 19: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia VILCAS HUAMAN (000)",6181,774,1041,2926,34,1130,32,244
"Agric., ganadería, caza y silvicultura (001)",3762,5,604,2225,19,909,,
"Explotación de minas y canteras (003)",34,5,29,,,,,
"Industrias manufactureras (004)",112,1,22,69,5,15,,
"Suministro de electricidad, gas y agua (005)",10,2,8,,,,,
"Construcción (006)",342,10,219,55,6,52,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",329,15,,273,2,39,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",10,,,10,,,,
"Comercio al por mayor (009)",11,1,,10,,,,
"Comercio al por menor (010)",308,14,,253,2,39,,
"Hoteles y restaurantes (011)",76,19,9,41,,7,,
"Trans., almac. y comunicaciones (012)",82,26,13,43,,,,
"Intermediación financiera (013)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (014)",32,27,2,3,,,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",198,143,55,,,,,
"Enseñanza (016)",462,388,1,70,,3,,
"Servicios sociales y de salud (017)",66,62,1,3,,,,
"Otras activ. serv.comun.soc y personales (018)",20,5,1,13,,1,,
"Hogares privados con servicio doméstico (019)",32,,,,,,32,
"Actividad economica no especificada (021)",379,65,77,131,2,104,,
"Desocupado (022)",244,,,,,,,244
"Hombres (023)",4703,537,826,2381,31,734,5,189
"Agric., ganadería, caza y silvicultura (024)",3107,5,451,2019,17,615,,
"Explotación de minas y canteras (026)",33,5,28,,,,,
"Industrias manufactureras (027)",99,1,20,60,5,13,,
"Suministro de electricidad, gas y agua (028)",10,2,8,,,,,
"Construcción (029)",322,9,204,52,6,51,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (030)",123,9,,104,1,9,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",9,,,9,,,,
"Comercio al por mayor (032)",9,,,9,,,,
"Comercio al por menor (033)",105,9,,86,1,9,,
"Hoteles y restaurantes (034)",11,4,2,5,,,,
"Trans., almac. y comunicaciones (035)",73,21,11,41,,,,
"Activid.inmobil., empres. y alquileres (037)",25,20,2,3,,,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",164,117,47,,,,,
"Enseñanza (039)",297,262,1,33,,1,,
"Servicios sociales y de salud (040)",36,33,1,2,,,,
"Otras activ. serv.comun.soc y personales (041)",14,4,,10,,,,
"Hogares privados con servicio doméstico (042)",5,,,,,,5,
"Actividad economica no especificada (044)",195,45,51,52,2,45,,
"Desocupado (045)",189,,,,,,,189
"Mujeres (046)",1478,237,215,545,3,396,27,55
"Agric., ganadería, caza y silvicultura (047)",655,,153,206,2,294,,
"Explotación de minas y canteras (049)",1,,1,,,,,
"Industrias manufactureras (050)",13,,2,9,,2,,
"Construcción (052)",20,1,15,3,,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",206,6,,169,1,30,,
"Venta, mant.y rep. veh.autom.y motoc. (054)",1,,,1,,,,
"Comercio al por mayor (055)",2,1,,1,,,,
"Comercio al por menor (056)",203,5,,167,1,30,,
"Hoteles y restaurantes (057)",65,15,7,36,,7,,
"Trans., almac. y comunicaciones (058)",9,5,2,2,,,,
"Intermediación financiera (059)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (060)",7,7,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",34,26,8,,,,,
"Enseñanza (062)",165,126,,37,,2,,
"Servicios sociales y de salud (063)",30,29,,1,,,,
"Otras activ. serv.comun.soc y personales (064)",6,1,1,3,,1,,
"Hogares privados con servicio doméstico (065)",27,,,,,,27,
"Actividad economica no especificada (067)",184,20,26,79,,59,,
"Desocupado (068)",55,,,,,,,55
,,,,,,,,
"URBANA (069)",2284,581,344,991,12,259,18,79
"Agric., ganadería, caza y silvicultura (070)",974,1,202,584,6,181,,
"Explotación de minas y canteras (072)",12,1,11,,,,,
"Industrias manufactureras (073)",48,1,4,33,1,9,,
"Suministro de electricidad, gas y agua (074)",4,2,2,,,,,
"Construcción (075)",93,9,55,22,2,5,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",226,10,,185,1,30,,
"Venta, mant.y rep. veh.autom.y motoc. (077)",7,,,7,,,,
"Comercio al por mayor (078)",3,1,,2,,,,
"Comercio al por menor (079)",216,9,,176,1,30,,
"Hoteles y restaurantes (080)",56,14,4,33,,5,,
"Trans., almac. y comunicaciones (081)",55,20,6,29,,,,
"Intermediación financiera (082)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (083)",25,21,1,3,,,,
"Admin.pub. y defensa; p. segur.soc.afil (084)",142,121,21,,,,,
"Enseñanza (085)",310,278,,31,,1,,
"Servicios sociales y de salud (086)",51,48,1,2,,,,
"Otras activ. serv.comun.soc y personales (087)",12,3,1,8,,,,
"Hogares privados con servicio doméstico (088)",18,,,,,,18,
"Actividad economica no especificada (090)",178,51,36,61,2,28,,
"Desocupado (091)",79,,,,,,,79
"Hombres (092)",1577,385,270,721,11,139,4,47
"Agric., ganadería, caza y silvicultura (093)",799,1,154,524,6,114,,
"Explotación de minas y canteras (095)",12,1,11,,,,,
"Industrias manufactureras (096)",39,1,2,28,1,7,,
"Suministro de electricidad, gas y agua (097)",4,2,2,,,,,
"Construcción (098)",82,8,48,19,2,5,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",78,4,,69,,5,,
"Venta, mant.y rep. veh.autom.y motoc. (100)",6,,,6,,,,
"Comercio al por mayor (101)",1,,,1,,,,
"Comercio al por menor (102)",71,4,,62,,5,,
"Hoteles y restaurantes (103)",11,4,2,5,,,,
"Trans., almac. y comunicaciones (104)",48,16,5,27,,,,
"Activid.inmobil., empres. y alquileres (106)",19,15,1,3,,,,
"Admin.pub. y defensa; p. segur.soc.afil (107)",119,100,19,,,,,
"Enseñanza (108)",184,172,,12,,,,
"Servicios sociales y de salud (109)",28,26,1,1,,,,
"Otras activ. serv.comun.soc y personales (110)",7,2,,5,,,,
"Hogares privados con servicio doméstico (111)",4,,,,,,4,
"Actividad economica no especificada (113)",96,33,25,28,2,8,,
"Desocupado (114)",47,,,,,,,47
"Mujeres (115)",707,196,74,270,1,120,14,32
"Agric., ganadería, caza y silvicultura (116)",175,,48,60,,67,,
"Industrias manufactureras (119)",9,,2,5,,2,,
"Construcción (121)",11,1,7,3,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",148,6,,116,1,25,,
"Venta, mant.y rep. veh.autom.y motoc. (123)",1,,,1,,,,
"Comercio al por mayor (124)",2,1,,1,,,,
"Comercio al por menor (125)",145,5,,114,1,25,,
"Hoteles y restaurantes (126)",45,10,2,28,,5,,
"Trans., almac. y comunicaciones (127)",7,4,1,2,,,,
"Intermediación financiera (128)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (129)",6,6,,,,,,
