"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia ASUNCION (000)",2352,448,431,1065,43,205,68,92
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (001)",3,3,,,,,,
"Profes., científicos e intelectuales (002)",273,254,,18,,1,,
"Técnicos de nivel medio y trab. asimilados (003)",56,46,,10,,,,
"Jefes y empleados de oficina (004)",45,45,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (005)",148,24,1,98,1,24,,
"Agricult.trabaj.calif.agrop.y pesqueros (006)",765,,,728,37,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (007)",221,,101,115,4,1,,
"Obreros construc.,conf.,papel, fab., instr. (008)",108,10,66,30,1,1,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (009)",520,52,247,24,,129,68,
"Otra (010)",6,6,,,,,,
"Ocupación no especificada (011)",115,8,16,42,,49,,
"Desocupado (012)",92,,,,,,,92
"Hombres (013)",1758,241,378,914,41,102,5,77
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (014)",2,2,,,,,,
"Profes., científicos e intelectuales (015)",141,132,,8,,1,,
"Técnicos de nivel medio y trab. asimilados (016)",31,22,,9,,,,
"Jefes y empleados de oficina (017)",22,22,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (018)",58,14,,37,,7,,
"Agricult.trabaj.calif.agrop.y pesqueros (019)",747,,,711,36,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (020)",201,,93,103,4,1,,
"Obreros construc.,conf.,papel, fab., instr. (021)",107,10,65,30,1,1,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (022)",337,31,213,9,,79,5,
"Otra (023)",6,6,,,,,,
"Ocupación no especificada (024)",29,2,7,7,,13,,
"Desocupado (025)",77,,,,,,,77
"Mujeres (026)",594,207,53,151,2,103,63,15
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (027)",1,1,,,,,,
"Profes., científicos e intelectuales (028)",132,122,,10,,,,
"Técnicos de nivel medio y trab. asimilados (029)",25,24,,1,,,,
"Jefes y empleados de oficina (030)",23,23,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (031)",90,10,1,61,1,17,,
"Agricult.trabaj.calif.agrop.y pesqueros (032)",18,,,17,1,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (033)",20,,8,12,,,,
"Obreros construc.,conf.,papel, fab., instr. (034)",1,,1,,,,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (035)",183,21,34,15,,50,63,
"Ocupación no especificada (037)",86,6,9,35,,36,,
"Desocupado (038)",15,,,,,,,15
,,,,,,,,
"URBANA (039)",840,328,161,247,11,42,25,26
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",1,1,,,,,,
"Profes., científicos e intelectuales (041)",198,185,,13,,,,
"Técnicos de nivel medio y trab. asimilados (042)",51,44,,7,,,,
"Jefes y empleados de oficina (043)",33,33,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",107,13,1,72,1,20,,
"Agricult.trabaj.calif.agrop.y pesqueros (045)",47,,,41,6,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (046)",131,,54,73,4,,,
"Obreros construc.,conf.,papel, fab., instr. (047)",65,8,36,20,,1,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (048)",156,35,64,18,,14,25,
"Otra (049)",6,6,,,,,,
"Ocupación no especificada (050)",19,3,6,3,,7,,
"Desocupado (051)",26,,,,,,,26
"Hombres (052)",531,163,145,177,10,15,1,20
"Profes., científicos e intelectuales (054)",98,90,,8,,,,
"Técnicos de nivel medio y trab. asimilados (055)",26,20,,6,,,,
"Jefes y empleados de oficina (056)",13,13,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",42,6,,29,,7,,
"Agricult.trabaj.calif.agrop.y pesqueros (058)",47,,,41,6,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (059)",116,,47,65,4,,,
"Obreros construc.,conf.,papel, fab., instr. (060)",64,8,35,20,,1,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (061)",93,20,59,8,,5,1,
"Otra (062)",6,6,,,,,,
"Ocupación no especificada (063)",6,,4,,,2,,
"Desocupado (064)",20,,,,,,,20
"Mujeres (065)",309,165,16,70,1,27,24,6
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",1,1,,,,,,
"Profes., científicos e intelectuales (067)",100,95,,5,,,,
"Técnicos de nivel medio y trab. asimilados (068)",25,24,,1,,,,
"Jefes y empleados de oficina (069)",20,20,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",65,7,1,43,1,13,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (072)",15,,7,8,,,,
"Obreros construc.,conf.,papel, fab., instr. (073)",1,,1,,,,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (074)",63,15,5,10,,9,24,
"Ocupación no especificada (076)",13,3,2,3,,5,,
"Desocupado (077)",6,,,,,,,6
,,,,,,,,
"RURAL (078)",1512,120,270,818,32,163,43,66
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",2,2,,,,,,
"Profes., científicos e intelectuales (080)",75,69,,5,,1,,
"Técnicos de nivel medio y trab. asimilados (081)",5,2,,3,,,,
"Jefes y empleados de oficina (082)",12,12,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",41,11,,26,,4,,
"Agricult.trabaj.calif.agrop.y pesqueros (084)",718,,,687,31,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (085)",90,,47,42,,1,,
"Obreros construc.,conf.,papel, fab., instr. (086)",43,2,30,10,1,,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (087)",364,17,183,6,,115,43,
"Ocupación no especificada (089)",96,5,10,39,,42,,
"Desocupado (090)",66,,,,,,,66
"Hombres (091)",1227,78,233,737,31,87,4,57
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",2,2,,,,,,
"Profes., científicos e intelectuales (093)",43,42,,,,1,,
"Técnicos de nivel medio y trab. asimilados (094)",5,2,,3,,,,
"Jefes y empleados de oficina (095)",9,9,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",16,8,,8,,,,
"Agricult.trabaj.calif.agrop.y pesqueros (097)",700,,,670,30,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",85,,46,38,,1,,
"Obreros construc.,conf.,papel, fab., instr. (099)",43,2,30,10,1,,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (100)",244,11,154,1,,74,4,
"Ocupación no especificada (102)",23,2,3,7,,11,,
"Desocupado (103)",57,,,,,,,57
"Mujeres (104)",285,42,37,81,1,76,39,9
"Profes., científicos e intelectuales (106)",32,27,,5,,,,
"Jefes y empleados de oficina (108)",3,3,,,,,,
