"CUADRO Nº 5: POBLACIÓN DE 12 Y MÁS AÑOS DE EDAD, POR AFILIACIÓN A ALGÚN TIPO DE SEGURO DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",TOTAL,"AFILIADO A ALGÚN SEGURO DE SALUD",,,
,,"SIS (SEGURO INTEGRAL DE SALUD)",ESSALUD,"OTRO SEGURO DE SALUD",NINGUNO
,,,,,
"Provincia HUARAZ (000)",113088,5420,18128,5564,84401
"Conviviente (001)",25086,865,2983,915,20372
"Separado(a) (002)",4198,109,531,128,3440
"Casado(a) (003)",35210,1020,8814,2433,23219
"Viudo(a) (004)",4711,112,590,134,3876
"Divorciado(a) (005)",461,11,145,42,268
"Soltero(a) (006)",43422,3303,5065,1912,33226
"Hombres (008)",54753,2551,8803,3302,40393
"Conviviente (009)",12209,285,1575,600,9788
"Separado(a) (010)",915,14,156,51,698
"Casado(a) (011)",17293,474,4434,1453,11133
"Viudo(a) (012)",1137,25,140,31,941
"Divorciado(a) (013)",166,5,54,25,85
"Soltero(a) (014)",23033,1748,2444,1142,17748
"Mujeres (016)",58335,2869,9325,2262,44008
"Conviviente (017)",12877,580,1408,315,10584
"Separado(a) (018)",3283,95,375,77,2742
"Casado(a) (019)",17917,546,4380,980,12086
"Viudo(a) (020)",3574,87,450,103,2935
"Divorciado(a) (021)",295,6,91,17,183
"Soltero(a) (022)",20389,1555,2621,770,15478
,,,,,
"URBANA (024)",85219,2955,17203,5208,60209
"Conviviente (025)",18663,539,2744,848,14568
"Separado(a) (026)",3270,67,508,117,2587
"Casado(a) (027)",25713,668,8395,2291,14602
"Viudo(a) (028)",3128,70,574,128,2357
"Divorciado(a) (029)",408,10,141,40,221
"Soltero(a) (030)",34037,1601,4841,1784,25874
"Hombres (032)",41037,1368,8243,3037,28618
"Conviviente (033)",9051,202,1432,550,6893
"Separado(a) (034)",765,11,146,43,568
"Casado(a) (035)",12559,319,4177,1343,6888
"Viudo(a) (036)",722,16,134,31,541
"Divorciado(a) (037)",145,4,51,23,69
"Soltero(a) (038)",17795,816,2303,1047,13659
"Mujeres (040)",44182,1587,8960,2171,31591
"Conviviente (041)",9612,337,1312,298,7675
"Separado(a) (042)",2505,56,362,74,2019
"Casado(a) (043)",13154,349,4218,948,7714
"Viudo(a) (044)",2406,54,440,97,1816
"Divorciado(a) (045)",263,6,90,17,152
"Soltero(a) (046)",16242,785,2538,737,12215
,,,,,
"RURAL (048)",27869,2465,925,356,24192
"Conviviente (049)",6423,326,239,67,5804
"Separado(a) (050)",928,42,23,11,853
"Casado(a) (051)",9497,352,419,142,8617
"Viudo(a) (052)",1583,42,16,6,1519
"Divorciado(a) (053)",53,1,4,2,47
"Soltero(a) (054)",9385,1702,224,128,7352
"Hombres (056)",13716,1183,560,265,11775
"Conviviente (057)",3158,83,143,50,2895
"Separado(a) (058)",150,3,10,8,130
"Casado(a) (059)",4734,155,257,110,4245
"Viudo(a) (060)",415,9,6,,400
"Divorciado(a) (061)",21,1,3,2,16
"Soltero(a) (062)",5238,932,141,95,4089
"Mujeres (064)",14153,1282,365,91,12417
"Conviviente (065)",3265,243,96,17,2909
"Separado(a) (066)",778,39,13,3,723
"Casado(a) (067)",4763,197,162,32,4372
"Viudo(a) (068)",1168,33,10,6,1119
"Divorciado(a) (069)",32,,1,,31
"Soltero(a) (070)",4147,770,83,33,3263
