"CUADRO Nº 30: POBLACIÓN OCUPADA DE 12 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia YAUYOS (000)",12707,1978,3138,5497,188,1783,123
"Conviviente (001)",3737,498,1108,1621,48,435,27
"Separado(a) (002)",464,72,107,251,6,24,4
"Casado(a) (003)",4908,774,1053,2289,79,671,42
"Viudo(a) (004)",615,22,75,470,21,26,1
"Divorciado(a) (005)",58,16,7,25,6,3,1
"Soltero(a) (006)",2925,596,788,841,28,624,48
"Hombres (008)",8513,1287,2730,3715,127,648,6
"Conviviente (009)",2624,335,978,1172,36,102,1
"Separado(a) (010)",236,37,71,114,4,10,
"Casado(a) (011)",3352,567,915,1691,60,118,1
"Viudo(a) (012)",237,13,43,172,4,5,
"Divorciado(a) (013)",40,14,7,12,4,3,
"Soltero(a) (014)",2024,321,716,554,19,410,4
"Mujeres (016)",4194,691,408,1782,61,1135,117
"Conviviente (017)",1113,163,130,449,12,333,26
"Separado(a) (018)",228,35,36,137,2,14,4
"Casado(a) (019)",1556,207,138,598,19,553,41
"Viudo(a) (020)",378,9,32,298,17,21,1
"Divorciado(a) (021)",18,2,,13,2,,1
"Soltero(a) (022)",901,275,72,287,9,214,44
,,,,,,,
"URBANA (024)",6581,1313,986,3146,134,909,93
"Conviviente (025)",1729,322,300,851,31,205,20
"Separado(a) (026)",267,50,46,152,4,12,3
"Casado(a) (027)",2622,510,279,1388,55,360,30
"Viudo(a) (028)",348,18,48,249,17,15,1
"Divorciado(a) (029)",30,9,2,12,4,2,1
"Soltero(a) (030)",1585,404,311,494,23,315,38
"Hombres (032)",4006,773,729,2099,79,321,5
"Conviviente (033)",1104,192,228,615,19,49,1
"Separado(a) (034)",123,25,25,68,2,3,
"Casado(a) (035)",1620,335,183,1003,38,60,1
"Viudo(a) (036)",122,11,23,82,4,2,
"Divorciado(a) (037)",18,7,2,5,2,2,
"Soltero(a) (038)",1019,203,268,326,14,205,3
"Mujeres (040)",2575,540,257,1047,55,588,88
"Conviviente (041)",625,130,72,236,12,156,19
"Separado(a) (042)",144,25,21,84,2,9,3
"Casado(a) (043)",1002,175,96,385,17,300,29
"Viudo(a) (044)",226,7,25,167,13,13,1
"Divorciado(a) (045)",12,2,,7,2,,1
"Soltero(a) (046)",566,201,43,168,9,110,35
,,,,,,,
"RURAL (048)",6126,665,2152,2351,54,874,30
"Conviviente (049)",2008,176,808,770,17,230,7
"Separado(a) (050)",197,22,61,99,2,12,1
"Casado(a) (051)",2286,264,774,901,24,311,12
"Viudo(a) (052)",267,4,27,221,4,11,
"Divorciado(a) (053)",28,7,5,13,2,1,
"Soltero(a) (054)",1340,192,477,347,5,309,10
"Hombres (056)",4507,514,2001,1616,48,327,1
"Conviviente (057)",1520,143,750,557,17,53,
"Separado(a) (058)",113,12,46,46,2,7,
"Casado(a) (059)",1732,232,732,688,22,58,
"Viudo(a) (060)",115,2,20,90,,3,
"Divorciado(a) (061)",22,7,5,7,2,1,
"Soltero(a) (062)",1005,118,448,228,5,205,1
"Mujeres (064)",1619,151,151,735,6,547,29
"Conviviente (065)",488,33,58,213,,177,7
"Separado(a) (066)",84,10,15,53,,5,1
"Casado(a) (067)",554,32,42,213,2,253,12
"Viudo(a) (068)",152,2,7,131,4,8,
"Divorciado(a) (069)",6,,,6,,,
"Soltero(a) (070)",335,74,29,119,,104,9
