"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",19,,2,11,5,1
"Profes., científicos e intelectuales (038)",242,,37,142,60,3
"Técnicos de nivel medio y trab. asimilados (039)",28,,5,17,4,2
"Jefes y empleados de oficina (040)",47,,7,20,20,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",149,,31,77,35,6
"Agricult. trabaj. calif.agrop. y pesqueros (042)",230,,45,76,87,22
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",37,,8,18,10,1
"Obreros construc., conf., papel, fab., instr. (044)",31,,7,14,8,2
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",236,7,93,75,47,14
"Otra (046)",15,,4,10,1,
"Ocupación no especificada (047)",35,,14,11,5,5
"Hombres (048)",766,5,171,318,223,49
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",16,,2,8,5,1
"Profes., científicos e intelectuales (050)",148,,12,84,49,3
"Técnicos de nivel medio y trab. asimilados (051)",19,,3,10,4,2
"Jefes y empleados de oficina (052)",35,,3,16,16,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",62,,15,28,14,5
"Agricult. trabaj. calif.agrop. y pesqueros (054)",218,,43,72,82,21
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",36,,8,18,9,1
"Obreros construc., conf., papel, fab., instr. (056)",31,,7,14,8,2
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",173,5,67,56,34,11
"Otra (058)",15,,4,10,1,
"Ocupación no especificada (059)",13,,7,2,1,3
"Mujeres (060)",303,2,82,153,59,7
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",3,,,3,,
"Profes., científicos e intelectuales (062)",94,,25,58,11,
"Técnicos de nivel medio y trab. asimilados (063)",9,,2,7,,
"Jefes y empleados de oficina (064)",12,,4,4,4,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",87,,16,49,21,1
"Agricult. trabaj. calif.agrop. y pesqueros (066)",12,,2,4,5,1
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",1,,,,1,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",63,2,26,19,13,3
"Ocupación no especificada (071)",22,,7,9,4,2
,,,,,,
"RURAL (072)",3354,36,971,1217,810,320
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",3,,,3,,
"Profes., científicos e intelectuales (074)",153,,25,92,36,
"Técnicos de nivel medio y trab. asimilados (075)",15,,5,6,4,
"Jefes y empleados de oficina (076)",22,,3,14,4,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",95,,33,34,24,4
"Agricult. trabaj. calif.agrop. y pesqueros (078)",1977,,390,747,588,252
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",41,,7,13,12,9
"Obreros construc., conf., papel, fab., instr. (080)",44,,13,18,11,2
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",944,36,478,268,119,43
"Otra (082)",1,,1,,,
"Ocupación no especificada (083)",59,,16,22,12,9
"Hombres (084)",2904,26,826,1041,730,281
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",3,,,3,,
"Profes., científicos e intelectuales (086)",91,,13,50,28,
"Técnicos de nivel medio y trab. asimilados (087)",11,,4,4,3,
"Jefes y empleados de oficina (088)",18,,3,11,3,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",46,,15,17,13,1
"Agricult. trabaj. calif.agrop. y pesqueros (090)",1876,,369,711,564,232
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",37,,6,13,12,6
"Obreros construc., conf., papel, fab., instr. (092)",44,,13,18,11,2
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",768,26,400,210,96,36
"Otra (094)",1,,1,,,
"Ocupación no especificada (095)",9,,2,4,,3
"Mujeres (096)",450,10,145,176,80,39
"Profes., científicos e intelectuales (098)",62,,12,42,8,
"Técnicos de nivel medio y trab. asimilados (099)",4,,1,2,1,
"Jefes y empleados de oficina (100)",4,,,3,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",49,,18,17,11,3
"Agricult. trabaj. calif.agrop. y pesqueros (102)",101,,21,36,24,20
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",4,,1,,,3
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",176,10,78,58,23,7
"Ocupación no especificada (107)",50,,14,18,12,6
