"CUADRO Nº 5: POBLACIÓN DE 12 Y MÁS AÑOS DE EDAD, POR AFILIACIÓN A ALGÚN TIPO DE SEGURO DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",TOTAL,"AFILIADO A ALGÚN SEGURO DE SALUD",,,
,,"SIS (SEGURO INTEGRAL DE SALUD)",ESSALUD,"OTRO SEGURO DE SALUD",NINGUNO
,,,,,
"Provincia CHEPEN (000)",58529,7301,9182,2293,39821
"Conviviente (001)",17163,2223,1481,486,12983
"Separado(a) (002)",2565,293,286,77,1910
"Casado(a) (003)",15737,1393,4453,902,9028
"Viudo(a) (004)",2320,175,751,139,1258
"Divorciado(a) (005)",193,8,53,19,114
"Soltero(a) (006)",20551,3209,2158,670,14528
"Hombres (008)",29073,3120,4348,1243,20408
"Conviviente (009)",8355,815,777,280,6489
"Separado(a) (010)",703,39,90,30,544
"Casado(a) (011)",7764,588,2229,508,4471
"Viudo(a) (012)",634,37,224,35,339
"Divorciado(a) (013)",84,2,18,10,54
"Soltero(a) (014)",11533,1639,1010,380,8511
"Mujeres (016)",29456,4181,4834,1050,19413
"Conviviente (017)",8808,1408,704,206,6494
"Separado(a) (018)",1862,254,196,47,1366
"Casado(a) (019)",7973,805,2224,394,4557
"Viudo(a) (020)",1686,138,527,104,919
"Divorciado(a) (021)",109,6,35,9,60
"Soltero(a) (022)",9018,1570,1148,290,6017
,,,,,
"URBANA (024)",48254,5908,8483,2094,31835
"Conviviente (025)",13620,1795,1360,432,10042
"Separado(a) (026)",2189,249,261,73,1607
"Casado(a) (027)",13179,1111,4086,807,7213
"Viudo(a) (028)",2007,150,665,131,1064
"Divorciado(a) (029)",176,7,52,18,100
"Soltero(a) (030)",17083,2596,2059,633,11809
"Hombres (032)",23615,2499,3968,1121,16072
"Conviviente (033)",6583,672,697,245,4974
"Separado(a) (034)",594,34,80,27,453
"Casado(a) (035)",6457,471,2020,454,3544
"Viudo(a) (036)",539,33,199,33,275
"Divorciado(a) (037)",77,2,18,9,48
"Soltero(a) (038)",9365,1287,954,353,6778
"Mujeres (040)",24639,3409,4515,973,15763
"Conviviente (041)",7037,1123,663,187,5068
"Separado(a) (042)",1595,215,181,46,1154
"Casado(a) (043)",6722,640,2066,353,3669
"Viudo(a) (044)",1468,117,466,98,789
"Divorciado(a) (045)",99,5,34,9,52
"Soltero(a) (046)",7718,1309,1105,280,5031
,,,,,
"RURAL (048)",10275,1393,699,199,7986
"Conviviente (049)",3543,428,121,54,2941
"Separado(a) (050)",376,44,25,4,303
"Casado(a) (051)",2558,282,367,95,1815
"Viudo(a) (052)",313,25,86,8,194
"Divorciado(a) (053)",17,1,1,1,14
"Soltero(a) (054)",3468,613,99,37,2719
"Hombres (056)",5458,621,380,122,4336
"Conviviente (057)",1772,143,80,35,1515
"Separado(a) (058)",109,5,10,3,91
"Casado(a) (059)",1307,117,209,54,927
"Viudo(a) (060)",95,4,25,2,64
"Divorciado(a) (061)",7,,,1,6
"Soltero(a) (062)",2168,352,56,27,1733
"Mujeres (064)",4817,772,319,77,3650
"Conviviente (065)",1771,285,41,19,1426
"Separado(a) (066)",267,39,15,1,212
"Casado(a) (067)",1251,165,158,41,888
"Viudo(a) (068)",218,21,61,6,130
"Divorciado(a) (069)",10,1,1,,8
"Soltero(a) (070)",1300,261,43,10,986
