"CUADRO Nº 5: POBLACIÓN DE 12 Y MÁS AÑOS DE EDAD, POR AFILIACIÓN A ALGÚN TIPO DE SEGURO DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",TOTAL,"AFILIADO A ALGÚN SEGURO DE SALUD",,,
,,"SIS (SEGURO INTEGRAL DE SALUD)",ESSALUD,"OTRO SEGURO DE SALUD",NINGUNO
,,,,,
"Provincia PARINACOCHAS (000)",21903,10042,2882,412,8581
"Conviviente (001)",5526,2365,652,90,2420
"Separado(a) (002)",538,239,61,13,225
"Casado(a) (003)",6739,2951,1232,181,2385
"Viudo(a) (004)",1372,615,63,14,681
"Divorciado(a) (005)",97,35,20,,42
"Soltero(a) (006)",7631,3837,854,114,2828
"Hombres (008)",11007,4450,1531,287,4748
"Conviviente (009)",2824,1004,365,72,1383
"Separado(a) (010)",196,51,22,8,115
"Casado(a) (011)",3425,1350,669,122,1292
"Viudo(a) (012)",337,124,20,5,188
"Divorciado(a) (013)",40,8,11,,21
"Soltero(a) (014)",4185,1913,444,80,1749
"Mujeres (016)",10896,5592,1351,125,3833
"Conviviente (017)",2702,1361,287,18,1037
"Separado(a) (018)",342,188,39,5,110
"Casado(a) (019)",3314,1601,563,59,1093
"Viudo(a) (020)",1035,491,43,9,493
"Divorciado(a) (021)",57,27,9,,21
"Soltero(a) (022)",3446,1924,410,34,1079
,,,,,
"URBANA (024)",12707,5061,2400,288,4971
"Conviviente (025)",3493,1336,487,51,1620
"Separado(a) (026)",310,123,52,10,125
"Casado(a) (027)",3506,1217,1056,133,1110
"Viudo(a) (028)",644,292,57,12,283
"Divorciado(a) (029)",52,18,14,,20
"Soltero(a) (030)",4702,2075,734,82,1813
"Hombres (032)",6245,2155,1180,188,2731
"Conviviente (033)",1728,548,242,38,900
"Separado(a) (034)",112,23,18,6,65
"Casado(a) (035)",1744,534,539,85,594
"Viudo(a) (036)",135,43,19,5,68
"Divorciado(a) (037)",15,2,6,,7
"Soltero(a) (038)",2511,1005,356,54,1097
"Mujeres (040)",6462,2906,1220,100,2240
"Conviviente (041)",1765,788,245,13,720
"Separado(a) (042)",198,100,34,4,60
"Casado(a) (043)",1762,683,517,48,516
"Viudo(a) (044)",509,249,38,7,215
"Divorciado(a) (045)",37,16,8,,13
"Soltero(a) (046)",2191,1070,378,28,716
,,,,,
"RURAL (048)",9196,4981,482,124,3610
"Conviviente (049)",2033,1029,165,39,800
"Separado(a) (050)",228,116,9,3,100
"Casado(a) (051)",3233,1734,176,48,1275
"Viudo(a) (052)",728,323,6,2,398
"Divorciado(a) (053)",45,17,6,,22
"Soltero(a) (054)",2929,1762,120,32,1015
"Hombres (056)",4762,2295,351,99,2017
"Conviviente (057)",1096,456,123,34,483
"Separado(a) (058)",84,28,4,2,50
"Casado(a) (059)",1681,816,130,37,698
"Viudo(a) (060)",202,81,1,,120
"Divorciado(a) (061)",25,6,5,,14
"Soltero(a) (062)",1674,908,88,26,652
"Mujeres (064)",4434,2686,131,25,1593
"Conviviente (065)",937,573,42,5,317
"Separado(a) (066)",144,88,5,1,50
"Casado(a) (067)",1552,918,46,11,577
"Viudo(a) (068)",526,242,5,2,278
"Divorciado(a) (069)",20,11,1,,8
"Soltero(a) (070)",1255,854,32,6,363
