"CUADRO Nº 9: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia LA CONVENCION (000)",63455,1173,21128,21838,15138,4178
"Empleado (001)",7337,28,2508,3318,1417,66
"Obrero (002)",9430,110,4248,3119,1687,266
"Trabajador independiente (003)",34571,143,8691,12359,10077,3301
"Empleador o patrono (004)",1283,7,346,472,359,99
"Trabajador familiar no remunerado (005)",9883,826,4831,2346,1481,399
"Trabajador del hogar (006)",951,59,504,224,117,47
"Hombres (008)",46938,778,15434,15732,11566,3428
"Empleado (009)",4365,10,1248,2049,1015,43
"Obrero (010)",8120,86,3672,2675,1449,238
"Trabajador independiente (011)",27368,111,6778,9564,8103,2812
"Empleador o patrono (012)",1041,7,266,377,301,90
"Trabajador familiar no remunerado (013)",5906,550,3397,1041,682,236
"Trabajador del hogar (014)",138,14,73,26,16,9
"Mujeres (016)",16517,395,5694,6106,3572,750
"Empleado (017)",2972,18,1260,1269,402,23
"Obrero (018)",1310,24,576,444,238,28
"Trabajador independiente (019)",7203,32,1913,2795,1974,489
"Empleador o patrono (020)",242,,80,95,58,9
"Trabajador familiar no remunerado (021)",3977,276,1434,1305,799,163
"Trabajador del hogar (022)",813,45,431,198,101,38
,,,,,,
"URBANA (024)",19578,285,6252,7641,4564,836
"Empleado (025)",5208,20,1790,2297,1044,57
"Obrero (026)",2759,26,1154,965,539,75
"Trabajador independiente (027)",9126,42,2371,3602,2523,588
"Empleador o patrono (028)",535,2,131,217,149,36
"Trabajador familiar no remunerado (029)",1516,163,567,457,269,60
"Trabajador del hogar (030)",434,32,239,103,40,20
"Hombres (032)",12127,178,3831,4582,2959,577
"Empleado (033)",3078,9,886,1422,725,36
"Obrero (034)",2395,20,999,842,466,68
"Trabajador independiente (035)",5547,37,1515,2026,1560,409
"Empleador o patrono (036)",389,2,89,152,112,34
"Trabajador familiar no remunerado (037)",664,105,310,130,92,27
"Trabajador del hogar (038)",54,5,32,10,4,3
"Mujeres (040)",7451,107,2421,3059,1605,259
"Empleado (041)",2130,11,904,875,319,21
"Obrero (042)",364,6,155,123,73,7
"Trabajador independiente (043)",3579,5,856,1576,963,179
"Empleador o patrono (044)",146,,42,65,37,2
"Trabajador familiar no remunerado (045)",852,58,257,327,177,33
"Trabajador del hogar (046)",380,27,207,93,36,17
,,,,,,
"RURAL (048)",43877,888,14876,14197,10574,3342
"Empleado (049)",2129,8,718,1021,373,9
"Obrero (050)",6671,84,3094,2154,1148,191
"Trabajador independiente (051)",25445,101,6320,8757,7554,2713
"Empleador o patrono (052)",748,5,215,255,210,63
"Trabajador familiar no remunerado (053)",8367,663,4264,1889,1212,339
"Trabajador del hogar (054)",517,27,265,121,77,27
"Hombres (056)",34811,600,11603,11150,8607,2851
"Empleado (057)",1287,1,362,627,290,7
"Obrero (058)",5725,66,2673,1833,983,170
"Trabajador independiente (059)",21821,74,5263,7538,6543,2403
"Empleador o patrono (060)",652,5,177,225,189,56
"Trabajador familiar no remunerado (061)",5242,445,3087,911,590,209
"Trabajador del hogar (062)",84,9,41,16,12,6
"Mujeres (064)",9066,288,3273,3047,1967,491
"Empleado (065)",842,7,356,394,83,2
"Obrero (066)",946,18,421,321,165,21
"Trabajador independiente (067)",3624,27,1057,1219,1011,310
"Empleador o patrono (068)",96,,38,30,21,7
"Trabajador familiar no remunerado (069)",3125,218,1177,978,622,130
"Trabajador del hogar (070)",433,18,224,105,65,21
