"CUADRO Nº 9: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia POMABAMBA (000)",5891,77,1704,2161,1498,451
"Empleado (001)",1231,2,203,682,330,14
"Obrero (002)",1268,10,447,435,312,64
"Trabajador independiente (003)",2599,13,680,865,750,291
"Empleador o patrono (004)",19,,9,6,2,2
"Trabajador familiar no remunerado (005)",646,48,289,151,87,71
"Trabajador del hogar (006)",128,4,76,22,17,9
"Hombres (008)",4623,54,1312,1667,1220,370
"Empleado (009)",772,2,113,424,222,11
"Obrero (010)",1207,10,425,412,297,63
"Trabajador independiente (011)",2227,10,553,744,659,261
"Empleador o patrono (012)",16,,8,4,2,2
"Trabajador familiar no remunerado (013)",382,31,204,79,38,30
"Trabajador del hogar (014)",19,1,9,4,2,3
"Mujeres (016)",1268,23,392,494,278,81
"Empleado (017)",459,,90,258,108,3
"Obrero (018)",61,,22,23,15,1
"Trabajador independiente (019)",372,3,127,121,91,30
"Empleador o patrono (020)",3,,1,2,,
"Trabajador familiar no remunerado (021)",264,17,85,72,49,41
"Trabajador del hogar (022)",109,3,67,18,15,6
,,,,,,
"URBANA (024)",1953,19,516,807,506,105
"Empleado (025)",912,1,143,494,264,10
"Obrero (026)",173,3,72,57,34,7
"Trabajador independiente (027)",681,5,201,218,186,71
"Empleador o patrono (028)",15,,7,4,2,2
"Trabajador familiar no remunerado (029)",94,8,38,27,10,11
"Trabajador del hogar (030)",78,2,55,7,10,4
"Hombres (032)",1236,14,307,506,337,72
"Empleado (033)",546,1,78,289,171,7
"Obrero (034)",165,3,69,55,31,7
"Trabajador independiente (035)",460,4,127,147,130,52
"Empleador o patrono (036)",12,,6,2,2,2
"Trabajador familiar no remunerado (037)",44,6,21,13,1,3
"Trabajador del hogar (038)",9,,6,,2,1
"Mujeres (040)",717,5,209,301,169,33
"Empleado (041)",366,,65,205,93,3
"Obrero (042)",8,,3,2,3,
"Trabajador independiente (043)",221,1,74,71,56,19
"Empleador o patrono (044)",3,,1,2,,
"Trabajador familiar no remunerado (045)",50,2,17,14,9,8
"Trabajador del hogar (046)",69,2,49,7,8,3
,,,,,,
"RURAL (048)",3938,58,1188,1354,992,346
"Empleado (049)",319,1,60,188,66,4
"Obrero (050)",1095,7,375,378,278,57
"Trabajador independiente (051)",1918,8,479,647,564,220
"Empleador o patrono (052)",4,,2,2,,
"Trabajador familiar no remunerado (053)",552,40,251,124,77,60
"Trabajador del hogar (054)",50,2,21,15,7,5
"Hombres (056)",3387,40,1005,1161,883,298
"Empleado (057)",226,1,35,135,51,4
"Obrero (058)",1042,7,356,357,266,56
"Trabajador independiente (059)",1767,6,426,597,529,209
"Empleador o patrono (060)",4,,2,2,,
"Trabajador familiar no remunerado (061)",338,25,183,66,37,27
"Trabajador del hogar (062)",10,1,3,4,,2
"Mujeres (064)",551,18,183,193,109,48
"Empleado (065)",93,,25,53,15,
"Obrero (066)",53,,19,21,12,1
"Trabajador independiente (067)",151,2,53,50,35,11
"Trabajador familiar no remunerado (069)",214,15,68,58,40,33
"Trabajador del hogar (070)",40,1,18,11,7,3
